245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A study of the staging practices of Dion Boucicault."			"Mehlhaff, Bruce Gerdes."	"M.A."	"University of Washington"		"890613s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19862715"
"A directorial thesis production of the musical Salad Days."			"Meier, Barbara Joan."	"M.A."	"University of Washington"		"890613s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"182 leaves"			"19862667"
"Jacques Copeau"	"principles, and ideals; methods and practice in the education of the actor."		"Meinholtz, Rolland Ragland."	"M.A."	"University of Washington"		"901128s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81 leaves"			"22748436"
"The rise of neo-expression in the American theatre of the post-Kennedy years."			"Meshke, George Lewis,1930-"	"Ph. D."	"University of Washington"		"890616s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"239 leaves"			"19881993"
"The dance plays of W.B. Yeats and the Noh drama of Japan."			"Middlebrooks, Jane Danielson."	"M.A."	"University of Washington"		"890613s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19862624"
"A production of Luv."			"Moore, Steven Ray."	"M.A."	"University of Washington"		"890613s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19862550"
"Directing The dancing donkey."			"Mott, Karen Sue."	"M.A."	"University of Washington"		"890613s1967\\\\xx\ag\\\\bm\\\000\0\eng\d"	"89 [25] leaves"			"19862488"
"A design for The legend by Hjalmar Bergmen."			"Muffatti, Stephen Todd."	"M.A."	"University of Washington"		"890606s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"49 leaves"			"19822828"
"Omon Tōta: a folktale play by Kinoshita Junji."			"Murphy, George Marshall,1940-"	"Ph. D."	"University of Washington"		"890617s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"283 leaves"	"Kinoshita, Junji,1914-2006.Omon Tōta."	"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7617574"	"19884232"
"Analysis and production of Juno and the paycock."			"Murphy, Patrick Brian."	"M.A."	"University of Washington"		"890606s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19824232"
"Theatre criticism and the phenomenon of theatre."			"Nearman, Mark J.,1931-"	"Ph. D."	"University of Washington"		"890617s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"158 leaves"			"19884228"
"A history of the staging of Thomas Southerne's The fatal marriage and Oroonoko on the London stage from 1694 to 1851."			"Nichols, Arthur Richard,1940-"	"Ph. D."	"University of Washington"		"890816s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"225 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7207399"	"20185796"
"Ah, wilderness!"	"a directing thesis project"	"by Robert Ernest Henry."	"O'Neill, Eugene,1888-1953."	"M.A."	"University of Washington"		"890816s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"208 leaves"	"Henry, Robert Ernest."		"20185709"
"Producing Flowering Cherry."			"Parker, John Frederick."	"M.A."	"University of Washington"		"890609s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 leaves"			"19841005"
"Producing Corruption in the palace of justice."			"Pierce, Allan Robert."	"M.A."	"University of Washington"		"890609s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19840864"
"A design for A policeman's lot (is roughly 65 x 200)"		"by Martin Ingerson."	"Poc, Joseph J. E."	"M.A."	"University of Washington"		"890613s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"51 leaves"			"19860056"
"Producing Children of Darkness."			"Read, Robert William."	"M.A."	"University of Washington"		"890609s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19840954"
"A production of The prodigal"		"by William Heard Inglis."	"Richardson, Jack,1934-2012."	"M.A."	"University of Washington"		"890609s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"147 leaves"	"Inglis, William Heard."		"19840758"
"The Odeion of Perikles"	"some observations on its history, form and functions."		"Robkin, Anne Lou Hawkins,1933-"	"Ph. D."	"University of Washington"		"890613s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"200 leaves"			"19860067"
"A study of the production practices of Augustin Daly."			"Romsland, Marvin Arnold."	"M.A."	"University of Washington"		"890516s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"158 leaves"			"19713333"
