245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Estimation of heterogeneous space-time covariance /"		"by Wendy Meiring."	"Meiring, Wendy,1966-"	"Ph. D."	"University of Washington"	"1995"	"960920s1995\\\\xx\a\\\\\bms\\000\0\eng\d"	"xiii, 191 pages :"			"35598819"
"Estimation of mixing and mixed distributions /"		"by Russell Millar."	"Millar, R. B.(Russell B.)"	"Ph. D."	"University of Washington"	"1989"	"900105s1989\\\\xx\a\\\\\bms\\000\0\eng\d"	"vii, 163 leaves :"		"http://hdl.handle.net/1773/8984;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9000284"	"20849620"
"Generalized linear mixed models :"	"development and comparison of different estimation methods /"	"Kerrie P Nelson."	"Nelson, Kerrie P."	"Ph. D."	"University of Washington"	"2002"	"030320s2002\\\\xx\a\\\\\bms\\000\0\eng\d"	"xiv, 184 pages :"		"http://hdl.handle.net/1773/8960"	"51889193"
"State-space modeling of salmon migration and Monte Carlo alternatives to the Kalman filter /"		"by Kenneth B. Newman."	"Newman, Kenneth B.,1955-"	"Ph. D."	"University of Washington"	"1993"	"940418s1993\\\\xx\a\\\\\bms\\000\0\eng\d"	"viii, 183 leaves :"			"30212320"
"The weighted likelihood bootstrap and an algorithm for prepivoting /"		"by Michael A. Newton."	"Newton, Michael A.(Michael Abbott),1964-"	"Ph. D."	"University of Washington"	"1991"	"920114s1991\\\\xx\a\\\\\bmst\000\0\eng\d"	"x, 169 leaves :"		"http://hdl.handle.net/1773/8962;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9131689"	"25106697"
"Weak convergence and a law of the iterated logarithm for processes indexed by points in a metric space /"		"by Mina Egbert Ossiander."	"Ossiander, Mina Egbert."	"Ph. D."	"University of Washington"	"1985"	"850509s1985\\\\xx\\\\\\\bms\\000\0\eng\d"	"113 leaves "			"12013736"
"Inference in a discrete parameter space /"		"by Ian Painter."	"Painter, Ian,1969-"	"Ph. D."	"University of Washington"	"1996"	"970110s1996\\\\xx\a\\\\\bms\\000\0\eng\d"	"xxiv, 269 pages :"			"36184859"
"The statistics of long memory processes /"		"by Donald Bame Percival."	"Percival, Donald B."	"Ph. D."	"University of Washington"	"1983"	"830623s1983\\\\xx\a\\\\\bms\\000\0\eng\d"	"iv, 187 leaves :"			"9636414"
"Bayesian inference for noninvertible deterministic simulation models, with application to bowhead whale assessment /"		"David Poole."	"Poole, David(David John)"	"Ph. D."	"University of Washington"	"1999"	"000503s1999\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 166 pages :"		"http://hdl.handle.net/1773/8981;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944168"	"43975921"
"General-weights bootstrap of the empirical process /"		"by Jens Thomas Praestgaard."	"Praestgaard, Jens Thomas(Jens Thomas Fiedler),1965-"	"Ph. D."	"University of Washington"	"1991"	"920407s1991\\\\xx\\\\\\\bmst\000\0\eng\d"	"iv, 89 leaves "		"http://hdl.handle.net/1773/8966"	"25606051"
"A regularized contrast statistic for object boundary estimation :"	"implementation and statistical evaluation /"	"by Maijian Qian."	"Qian, Maijian,1953-"	"M.S."	"University of Washington"	"1992"	"930304s1992\\\\xx\a\\\\\bms\\000\0\eng\d"	"iv, 27 leaves :"			"27667422"
"Generalization of boosting algorithms and applications of Bayesian inference for massive datasets /"		"Gregory Kirk Ridgeway."	"Ridgeway, Greg,1973-"	"Ph. D."	"University of Washington"	"1999"	"000508s1999\\\\xx\a\\\\\bms\\000\0\eng\d"	"vii, 176 pages :"		"http://hdl.handle.net/1773/8986;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944172"	"44004145"
"Hierarchical agglomerative clustering and linear mixed-effects models applied to small-scale dental clinical trials /"		"Sally M. Rodriguez."	"Rodriguez, Sally M."	"M.S."	"University of Washington"	"2001"	"020827s2001\\\\xx\a\\\\\bms\\000\0\eng\d"	"iii, 34 leaves :"			"50488874"
"Logic regression and statistical issues related to the protein folding problem /"		"Ingo Ruczinski."	"Ruczinski, Ingo."	"Ph. D."	"University of Washington"	"2000"	"010503s2000\\\\xx\a\\\\\bms\\000\0\eng\d"	"xi, 176 pages :"			"46870492"
"Application of ridge regression for improved estimation of parameters in compartmental models /"		"by Angshuman Saha."	"Saha, Angshuman."	"Ph. D."	"University of Washington"	"1998"	"990716s1998\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 122 pages :"		"http://hdl.handle.net/1773/8945;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907953"	"41891576"
"Regularization techniques for linear regression with a large set of carriers /"		"by Sylvain Sardy."	"Sardy, Sylvain."	"Ph. D."	"University of Washington"	"1998"	"981208s1998\\\\xx\a\\\\\bms\\000\0\eng\d"	"viii, 88 pages :"		"http://hdl.handle.net/1773/8973"	"40458859"
"Tools for the advancement of undergraduate statistics education /"		"by Andrew A. Schaffner."	"Schaffner, Andrew A."	"Ph. D."	"University of Washington"	"1997"	"980617s1997\\\\xx\a\\\\\bms\\000\0\eng\d"	"vi, 234 pages :"		"http://hdl.handle.net/1773/8930"	"39306162"
"A high order hidden Markov model /"		"by James Schimert."	"Schimert, James."	"Ph. D."	"University of Washington"	"1992"	"930621s1992\\\\xx\a\\\\\bmst\000\0\eng\d"	"ix, 145 leaves :"		"http://hdl.handle.net/1773/8939"	"28305347"
"Genetic restoration on complex pedigrees /"		"by Nuala A. Sheehan."	"Sheehan, Nuala A.(Nuala Ann),1959-"	"Ph. D."	"University of Washington"	"1990"	"910716s1990\\\\xx\a\\\\\bmst\000\0\eng\d"	"x, 161 leaves :"		"http://hdl.handle.net/1773/8946;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9109826"	"24084610"
"Kullback-Leibler estimation of probability measures with an application to clustering /"		"by Anne Sheehy."	"Sheehy, Anne."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bmst\000\0\eng\d"	"viii, 234 leaves :"		"http://hdl.handle.net/1773/8968;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8802337"	"17195891"
"Modeling recessive lethals :"	"an explanation for excess sharing in siblings /"	"Solveig Sieberts."	"Sieberts, Solveig."	"M.S."	"University of Washington"	"2001"	"011130s2001\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 38 pages :"			"48512298"
"Joint relationship inference from three or more individuals in the presence of genotyping error /"		"Solveig K. Sieberts."	"Sieberts, Solveig K."	"Ph. D."	"University of Washington"	"2003"	"040408s2003\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 112 pages :"		"http://hdl.handle.net/1773/8970;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102717"	"54910189"
"Capture-recapture estimation of bowhead whale population size using photo-identification data /"		"by Cibele Queiroz da Silva."	"Silva, Cibele Queiroz da."	"Ph. D."	"University of Washington"	"1999"	"991116s1999\\\\xx\a\\\\\bms\\000\0\eng\d"	"x, 190 pages :"		"http://hdl.handle.net/1773/8954;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924082"	"42838971"
"Estimation with bivariate interval-censored data /"		"Shuguang Song."	"Song, Shuguang,1967-"	"Ph. D."	"University of Washington"	"2001"	"020819s2001\\\\xx\a\\\\\bms\\000\0\eng\d"	"ix, 285 pages :"			"50431128"
"Fast automatic unsupervised image segmentation and curve detection in spatial point patterns /"		"by Derek C. Stanford."	"Stanford, Derek C."	"Ph. D."	"University of Washington"	"1999"	"000509s1999\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 174 pages :"		"http://hdl.handle.net/1773/8976;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944184"	"44012999"
"Practical importance sampling methods for finite mixture models and multiple imputation /"		"Russell John Steele."	"Steele, Russell John,1975-"	"Ph. D."	"University of Washington"	"2002"	"030123s2002\\\\xx\a\\\\\bms\\000\0\eng\d"	"vii, 120 pages :"		"http://hdl.handle.net/1773/8956"	"51507098"
"Personal characteristics and covariate measurement error in disease risk estimation /"		"Elizabeth Sugar."	"Sugar, Elizabeth."	"Ph. D."	"University of Washington"	"2003"	"040603s2003\\\\xx\a\\\\\bms\\000\0\eng\d"	"x, 144 pages :"			"55539803"
"Estimating the association between ambient particulate matter and elderly mortality in Phoenix and Seattle using bayesian model averaging /"		"Erin M. Sullivan."	"Sullivan, Erin M.1976-"	"M.S."	"University of Washington"	"2000"	"010501s2000\\\\xx\a\\\\\bms\\000\0\eng\d"	"v, 49 pages :"			"46851557"
"Model based and hybrid clustering of large datasets /"		"Jeremy Tantrum."	"Tantrum, Jeremy,1976-"	"Ph. D."	"University of Washington"	"2003"	"040218s2003\\\\xx\a\\\\\bms\\000\0\eng\d"	"xii, 97 pages :"		"http://hdl.handle.net/1773/8933;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091078"	"54443431"
"Modelling agricultural field trials in the presence of outliers and fertility jumps /"		"by Ross Howard Taplin."	"Taplin, Ross Howard,1964-"	"Ph. D."	"University of Washington"	"1990"	"910904s1990\\\\xx\a\\\\\bms\\000\0\eng\d"	"xiii, 143 leaves :"			"24331636"
