245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Bremsstrahlung accompanying nuclear elastic scattering."			"Richards, Floyd Clark,1935-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"191 leaves"			"19866457"
"Electron detachment in collisions of H⁻ with atomic and molecular targets."			"Risley, John Stetler."	"Ph. D."	"University of Washington"		"890614s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"290 leaves"			"19866543"
"An application of two-photon laser spectroscopy."			"Roberts, David Edward."	"Ph. D."	"University of Washington"		"890614s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19866572"
"A new technique to determine amorphous structure using extended x-ray absorption fine structure."			"Sayers, Dale Edward,1943-"	"Ph. D."	"University of Washington"		"890511s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"		"http://hdl.handle.net/1773/9800;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7215141"	"19691441"
"Scattering of high energy positive muons on electrons."			"Scribner, Neal Mark,1942-"	"Ph. D."	"University of Washington"		"890501s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19637945"
"Some theoretical problems concerning adsorbed helium monolayers on graphite."			"Siddon, Robert Leon."	"Ph. D."	"University of Washington"		"890602s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"253 leaves"			"19802777"
"The effects of weak covalency in FeF₂."			"Silva, Dennis Michael,1943-"	"Ph. D."	"University of Washington"		"890602s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"142 leaves"			"19802503"
"Measurements of proton-proton bremsstrahlung at 20 MeV."			"Storm, Derek Walton,1941-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"114 leaves"			"19691417"
"Alpha scattering and the nuclear surface."			"Sumner, William Q."	"Ph. D."	"University of Washington"		"890602s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19802786"
"A measurement of the parity violating asymmetry in the angular distribution of 110 keV de-excitation radiation from polarized ¹⁹F* nuclei,"		"by Herbert Frank Swanson, Jr."	"Swanson, Herbert Frank."	"Ph. D."	"University of Washington"		"890602s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"123 leaves"			"19801710"
