245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Multi-channel amplitude and phase measurement system."			"Worthington, David Kirkman."	"M.S.E.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"56 leaves"			"228413223"
"Computational study of Kron's method of tearing."			"Wu, Enoch."	"M.S.E."	"University of Washington"		"080520s1972\\\\xx\\\\\\\m\\\\000\0\eng\d"	"51 leaves"			"228413274"
"Parabolic torus reflector with clustered feed for multibeam, high gain, and rapid scanning."			"Wu, Stanley Lau-Po,1943-"	"Ph. D."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"184 [1] leaf"			"228413193"
"Analysis of a variable threshold pulse frequency modulated control system."			"Yadav, Yuvaraj Singh."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"72 leaves"			"228413194"
"Stability considerations of a sampled data control system with a random sampling interval."			"Zimmerman, Irvin Julius."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"60 leaves"			"228413205"
"Generation and detection of very low frequency phase radar signals."			"Zook, James Ketring."	"M.S.E.E."	"University of Washington"		"080520s1971\\\\xx\\\\\\\m\\\\000\0\eng\d"	"67 [1] leaf"			"228413195"
"Approach to the load-flow problem; exploiting a quasi-linear relationship between bus voltage angles and bus powers."			"Alavi, Khosrow."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"39 leaves"			"228412291"
"Application of approximate fourier transforms in digital signal processing."			"Allwine, Gail Hartley."	"Ph. D."	"University of Washington"	"1974"	"960625s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"129 leaves"			"34987904"
"Digital telemetry modem for electronic sonar buoys."			"Bennett, John Michael."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"49 leaves"			"228412287"
"Associated problems of sigle-pole-switched EHV lines under a one line-to-ground fault condition."			"Birkhans, Ernest."	"M.S.E.E"	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"68 leaves"			"228413291"
"Computer controlled random access flying spot scanner system for gray-level pictures."			"Boughner, David Rathbun."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"70 leaves"			"228412258"
"Interactive graphical analysis information display system."			"Brown, Daniel J."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"87 leaves"			"228413245"
"Design of a digital control unit for a phase radar system."			"Chan, Bill S."	"M.S.E.E."	"University of Washington"		"080521s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"139 leaves"			"228429502"
"Thermal deflection of guided light wave in a thin film of nitrobenzene."			"Chaudhry, Riaz A."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"44 leaves"			"228413299"
"Effects of blood physiological variations on optical scattering and fiberoptic oximetry."			"Cheung, Peter Wing-poon."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"191 leaves"			"228413235"
"Bipolar power rectifiers with half-cycle response time."			"Chrisman, Roger Packard."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"62 leaves"			"228412261"
"Input-output stability analysis of feedback systems using subsets of Lp ( -oo, oo)."			"Collins, James Sealy."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"98 leaves"			"228413293"
"Time and frequency dissemination via television networks."			"Collins, John Phillip."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"38 leaves"			"228412284"
"Design of a geomagnetic micropulsation monitor system for use in the Antarctic unmanned geophysical observatory."			"Collison, Robert Ralph."	"M.S.E.E."	"University of Washington"		"080521s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"76 leaves"			"228429503"
"Portable micropower R-Wave detector."			"Crone, William Edward."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"34 leaves"			"228413275"
"Supplementary controls for frequency stabilization in multi-machine electric power systems."			"Das, Radhe Shyam Lal."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"199 leaves"			"228412276"
"Intensity interferometry in the spatial domain."			"Deitz, Paul Hamilton."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"70 leaves"			"228413300"
"Performance and stability analysis of a digital pulse width modulated control system."			"Dumas, Philippe."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"60 leaves"			"228412286"
"Estimation of the intensity of a filtered poisson process and its application to acoustic assessment of marine organisms."			"Ehrenberg, J. E.(John E.)"	"Ph. D."	"University of Washington"		"080521s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"135 leaves"			"228429506"
"Error detection and correction for arithmetic operations."			"Ekren, Robert Melvin."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"69 leaves"			"228413247"
"Nonlinear phenomena in indium antimonide produced by carbon-dioxide laser irradiation."			"Fossum, Hans Jacob."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\bm\\\000\0\eng\d"	"102 leaves"			"228413237"
