245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Designing loved product experiences :"	"how we connect with our significant objects, and how we design these connections /"	"Alexander Pawson."	"Pawson, Alexander,author."	"M. Design"	"University of Washington"	"2014"	"150109t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (64 pages) :"	"Ahn, Sang-gyeun,degree supervisor."	"http://hdl.handle.net/1773/26740"	"899746408"
"Supporting environmental conservation with information visualization /"		"Jason E. Petz."	"Petz, Jason E.,author."	"M. Design"	"University of Washington"	"2014"	"150109t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (32 pages) :"	"Cheng, Karen,degree supervisor."	"http://hdl.handle.net/1773/26880"	"899745355"
"Through our eyes :"	"inclusive design as visually impaired users /"	"Angela Piccolo."	"Piccolo, Angela,author."	"M. Design"	"University of Washington"	"2019."	"190829t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (50 pages) :"	"Ozubko, Christopher,degree supervisor."	"http://hdl.handle.net/1773/43936"	"1114338301"
"Landmark :"	"participatory experiences in commemorative places /"	"Sarah Reitz."	"Reitz, Sarah,author."	"M. Design"	"University of Washington"	"2017"	"171201t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (71 pages) :"	"Hirsch, Edward A.,1970-degree supervisor."	"http://hdl.handle.net/1773/40462"	"1013748843"
"Learning by making :"	"embedding hands-on experience into industrial design education /"	"Adriel Rollins."	"Rollins, Adriel,author."	"M. Design"	"University of Washington"	"2013"	"140911t20132013waua\\\\obm\\s000\0\eng\c"	"1 online resource (32 pages) :"	"Ahn, Sang-Gyeun,1971-degree supervisor."	"http://hdl.handle.net/1773/23641"	"890427627"
"Seen /"	"how humans and machines process our everyday photos / Christopher Seeds."	"unseen :"	"Seeds, Christopher,author."	"M. Design"	"University of Washington"	"2018"	"181127t20182018wauab\\\obm\\s000\0\eng\d"	"1 online resource (29 pages) :"	"Matthews, Kristine,degree supervisor."	"http://hdl.handle.net/1773/42160"	"1076364129"
"Social me :"	"social media literacy for middle school classrooms /"	"Joseph Sparano."	"Sparano, Joseph,author."	"M. Design."	"University of Washington"	"2016"	"160920t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (64 pages) :"	"Gould, Annabelle,degree supervisor."	"http://hdl.handle.net/1773/36681"	"958849106"
"MakeReady initiative :"	"a service dedicated to designers and their creative potential /"	"Abigail Steinem."	"Steinem, Abigail,author."	"M. Design"	"University of Washington"	"2015"	"160212t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (80 pages) :"	"Matthews, Kristine,degree supervisor."	"http://hdl.handle.net/1773/33894"	"938952185"
"Envisioning the museum voice :"	"gaze and speech as modes of interacting with art /"	"Tate Strickland."	"Strickland, Tate,author."	"M. Design"	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (49 pages) :"	"Roesler, Axel,degree supervisor."	"http://hdl.handle.net/1773/39907"	"1009088604"
"Makzin :"	"identifying design practices in tablet magazines /"	"Bradley R. Trinnaman."	"Trinnaman, Bradley R.,author."	"M. Design"	"University of Washington"	"2014"	"150109t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (76 pages) :"	"Gould, Annabelle,degree supervisor."	"http://hdl.handle.net/1773/26823"	"899745481"
"Cloudent, exploring connected and quantified data relationships between oral care providers and patients /"		"Scott M. Tsukamaki."	"Tsukamaki, Scott M.,author."	"M. Design"	"University of Washington"	"2017"	"171103t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (47 pages) :"	"Germany, Jason O.,degree supervisor."	"http://hdl.handle.net/1773/39908"	"1009088695"
"Deficiency, inventory /"		"Franklin Vandiver."	"Vandiver, Franklin,author."	"M. Design"	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (83 pages) :"	"Gould, Annabelle,degree supervisor.;Roesler, Axel,degree supervisor."	"http://hdl.handle.net/1773/43971"	"1114736655"
"Investigating opaque infrastructures with discursive design /"		"Jeremy Viny."	"Viny, Jeremy,author."	"M. Design"	"University of Washington"	"2020."	"200907t20202020wauab\\\obm\\s000\0\eng\d"	"1 online resource (121 pages) :"	"Desjardins, Audrey,degree supervisor."	"http://hdl.handle.net/1773/45799"	"1193353767"
"Common ground :"	"building a better Seattle through an improved democratization of the city's design review process /"	"Erin Wilson."	"Wilson, Erin(Erin Elizabeth),author."	"M. Design."	"University of Washington"	"2016"	"161130t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (63 pages) :"	"Roesler, Axel,degree supervisor."	"http://hdl.handle.net/1773/37002"	"964633687"
"Please remain seated :"	"reshaping the sedentary inflight experience /"	"Kun Xu."	"Xu, Kun,author."	"M. Design"	"University of Washington"	"2015"	"160212t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (80 pages) :"	"Ozubko, Christopher,degree supervisor."	"http://hdl.handle.net/1773/33900"	"938952461"
