245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The linear index :"	"an alternative file management technique for single-user computer systems /"	"by Byron Jack Dangerfield."	"Dangerfield, Byron Jack."	"Ph. D."	"University of Washington"	"1985"	"850617s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 305 leaves :"			"12165003"
"An empirical test of the association between client firm agency costs and audit firm characteristics /"		"by Mark Defond."	"Defond, Mark."	"Ph. D."	"University of Washington"	"1987"	"880210s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 107 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8802215"	"17458587"
"The effects of maturing debt on equity risk /"		"by David Allen Dubofsky."	"Dubofsky, David Allen."	"Ph. D."	"University of Washington"	"1982"	"820507s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 218 leaves "			"8406079"
"The shift constrained assembly line balancing problem /"		"by Frederick F. Easton."	"Easton, Frederick F."	"Ph. D."	"University of Washington"	"1985"	"851126s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 263 leaves :"			"12850230"
"Development of a competitive constituency model of organizational effectiveness and its application to a health service organization /"		"by Jenifer Ehreth."	"Ehreth Jenifer L."	"Ph. D."	"University of Washington"	"1987"	"871208s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 157 leaves :"			"17203205"
"Information structure effects on problem formulation :"	"exploration of how environmental factors systematically affect the frame of reference within which problem solving occurs /"	"by Richard A. Engdahl."	"Engdahl, Richard A."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 301 leaves :"			"14994303"
"An inquiry into the economic theory of the firm :"	"technology, internal organization, and public policy /"	"by Ernest Julius Englander."	"Englander, Ernest Julius."	"Ph. D."	"University of Washington"	"1984"	"850226s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 239 leaves "			"11736660"
"The cross sectional determinants of lease use :"	"a theoretical and empirical study /"	"by Suzanne Marie Erickson."	"Erickson, Suzanne Marie."	"Ph. D."	"University of Washington"	"1987"	"880607s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 139 leaves :"			"18048571"
"The effects of lottery incentive programs on worker productivity /"		"by Karen McGuire Evans."	"Evans, Karen McGuire."	"Ph. D."	"University of Washington"	"1985"	"850617s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 124 leaves "			"12165192"
"Dominance, visual monitoring, and attention structure in small groups of rhesus monkeys (Macaca mulatta) /"		"by John A. Farquhar."	"Farquhar, John Angus,1944-"	"Ph. D."	"University of Washington"	"1982"	"830215s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 138 leaves, 8 unnumbered leaves of plates :"			"9224311"
"The application of social learning theory to employee self-management of attendance /"		"by Colette Anne Frayne."	"Frayne, Colette Anne."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 188 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8706556"	"14994316"
"Effects of a quality circle intervention on performance of two levels of manufacturing technology :"	"a field study /"	"by Jonathan M. Freiman."	"Freiman, Jonathan M."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 161 leaves :"			"17196022"
"A study of cognitive processing of pragmatic implications :"	"ad versus non-ads /"	"by Sharon Marlene Galbraith."	"Galbraith, Sharon Marlene."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 232 leaves :"			"17196077"
"An empirical model of the business startup, and eight entrepreneurial archetypes /"		"by William Baum Gartner."	"Gartner, William Baum,1953-"	"Ph. D."	"University of Washington"	"1982"	"830106s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 355 leaves :"			"9104203"
"Criteria for selecting partners for joint ventures in industrialized market economies /"		"by John Michael Geringer."	"Geringer, J. Michael(John Michael)"	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\\\\\\\bmt\\000\0\eng\d"	"xxvii, 570 leaves "		"http://hdl.handle.net/1773/8738;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8706563"	"14994329"
"Maturity structure and systematic risk in financial intermediaries /"		"by Salvatore Michael Giliberto."	"Giliberto, Salvatore Michael."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 252 leaves :"			"14994335"
"A comparison of lot sizing policies under various production strategies /"		"by Hector Hugo Guerrero."	"Guerrero, Hector Hugo."	"Ph. D."	"University of Washington"	"1983"	"840301s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 108 leaves :"			"10475393"
"The relationship of selected external and internal environmental factors to organizational effectiveness /"		"by Shirley Guterson."	"Guterson, Shirley."	"Ph. D."	"University of Washington"	"1984"	"840702s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 138 leaves :"			"10904831"
"Individualism and nonconformity :"	"a model of innovative behavior /"	"by Jean Johantgen Hanke."	"Hanke, Jean J."	"Ph. D."	"University of Washington"	"1987"	"880617s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 199 leaves :"			"18107436"
"Consequences of economic concepts of foreign exchange for financial accounting /"		"by Trevor Samuel Harris."	"Harris, Trevor Samuel,1954-"	"Ph. D."	"University of Washington"	"1983"	"840301s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 217 leaves "			"10475233"
"A location life cycle theory for high technology firms and its application to international operations /"		"by Peter Haug."	"Haug, Peter."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 374 leaves :"			"17196130"
"Entry contracts :"	"accounting for externalities in the corporate-community relation /"	"by Raymond Francis Hoffman."	"Hoffman, Raymond Francis."	"Ph. D."	"University of Washington"	"1984"	"850226s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xiii, 228 leaves "			"11736604"
"The default risk and interest rate risk of the price level adjusted mortgage compared to the standard fixed payment mortgage /"		"by Arthur Laurence Houston."	"Houston, Arthur Laurence."	"Ph. D."	"University of Washington"	"1985"	"850802s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 218 leaves :"			"12339598"
"U.S. management hedging practices subsequent to the adoption of SFAS No. 52 ""Foreign Currency Translation"" /"		"by Carol Olson Houston."	"Houston, Carol Olson."	"Ph. D."	"University of Washington"	"1986"	"870318s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 230 leaves :"			"15340036"
"A computational study of the generalized network algorithms /"		"by Iel Heum Joh."	"Joh, Iel Heum."	"Ph. D."	"University of Washington"	"1982"	"830106s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 116 leaves :"			"9104111"
"The effects of the field sales manager's efforts in goal-setting and training in marketing planning on salesperson productivity /"		"by Gary L. Karns."	"Karns, Gary L."	"Ph. D."	"University of Washington"	"1987"	"880211s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 294 leaves :"			"17461632"
"On the maximal closure problem /"		"by Kiseog Kim."	"Kim, Kiseog."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 119 leaves :"			"14994347"
"The value of communication in a multiple agent framework /"		"by Tong Hun Kim."	"Kim, Tong Hun."	"Ph. D."	"University of Washington"	"1988"	"880616s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves :"			"18097795"
"The interaction of public policy and the financial industry in the evolution of payment systems :"	"the Swedish approach /"	"by Mary L. King."	"King, Mary L."	"Ph. D."	"University of Washington"	"1983"	"831206s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xi, 390 leaves "			"10191315"
"Corporate board structure and social responsibility performance /"		"by John Joseph Kohls."	"Kohls, John Joseph."	"Ph. D."	"University of Washington"	"1983"	"831206s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 224 leaves :"			"10191197"
"Treasury bill futures and forwards :"	"price differences, hedging and the term premium /"	"by Ann Schnatterly Kremer."	"Kremer, Ann Schnatterly."	"Ph. D."	"University of Washington"	"1986"	"861014s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 177 leaves :"			"14394380"
"Estimation risk and the price behavior of initial public offerings of common stock /"		"by Swee Sum Lam."	"Lam, Swee Sum,1955-"	"Ph. D."	"University of Washington"	"1988"	"890913s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 68 leaves :"			"20336391"
"Export market expansion strategies and export performance :"	"a study of high technology manufacturing firms /"	"by Chong Suk Lee."	"Lee, Chong Suk."	"Ph. D."	"University of Washington"	"1987"	"870609s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 254 leaves "			"15869478"
"Technology strategies and the choice of mode in foreign technology acquisition :"	"a case study of the Korean pharmaceutical firms /"	"by Jae You Lee."	"Lee, Jae You."	"Ph. D."	"University of Washington"	"1988"	"880616s1988\\\\xx\a\\\\\bmt\\000\0\eng\d"	"viii, 226 leaves :"		"http://hdl.handle.net/1773/8805;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8810551"	"18098115"
"Strategic choice, foreign involvement, and firm performance /"		"by Jangho Lee."	"Lee, Jangho."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 179 leaves :"			"14994357"
"Batching and loading problems of flexible manufacturing systems /"		"by Kook-Chul Lee."	"Lee, Kook-Chul."	"Ph. D."	"University of Washington"	"1987"	"870318s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 174 leaves :"			"15340046"
"Strategic planning in the ballet /"		"by Susan Burnett Lindsay."	"Lindsay, Susan Burnett."	"Ph. D."	"University of Washington"	"1982"	"820813s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 168 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8218242"	"8685117"
"Voluntary financial disclosure :"	"an international comparison of managerial policies /"	"by Heidemarie Lundblad."	"Lundblad, Heidemarie."	"Ph. D."	"University of Washington"	"1986"	"861014s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 547 leaves :"			"14394389"
"The control of variable-yield production systems /"		"by Paul Kevin Makens."	"Makens, Paul Kevin."	"Ph. D."	"University of Washington"	"1983"	"840301s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 165 leaves :"			"10475276"
"Direct foreign investment and less developed countries :"	"the experience of sanitary paper and semiconductors in Thailand and the Philippines /"	"by Susan S. Medlin."	"Medlin, Susan Smith,1946-"	"Ph. D."	"University of Washington"	"1987"	"880210s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 247 leaves :"			"17458521"
"Technology's impact on strategy, performance, and strategy-performance relationships :"	"an investigation employing a taxonomic approach to model-building /"	"by George Alexander Miller, III."	"Miller, Alex,1956-"	"Ph. D."	"University of Washington"	"1983"	"830622s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 293 leaves :"			"9632391"
"Firm-specific determinants of foreign direct investment in some selective industries /"		"by Hwychang Moon."	"Moon, Hwychang."	"Ph. D."	"University of Washington"	"1988"	"890906s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 164 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8826413"	"20305244"
"Sequential judgment and choice in auditing :"	"towards a descriptive model of confirmations /"	"by Marcia Selden Niles."	"Niles, Marcia Selden."	"Ph. D."	"University of Washington"	"1984"	"850104s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 353 leaves :"			"11545374"
"The three sector nursing home industry /"		"by John J. O'Brien."	"O'Brien, John J.(John Joseph),1958-"	"Ph. D."	"University of Washington"	"1988"	"880614s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 321 leaves :"			"18089427"
"Quality-differentiation, surrogates, and the pricing of audit services :"	"an empirical investigation /"	"by Zoe-Vonna Palmrose."	"Palmrose, Zoe-Vonna."	"Ph. D."	"University of Washington"	"1982"	"830215s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 173 leaves "			"9224626"
"Union decertification :"	"toward a more comprehensive model /"	"by Thomas G. Pearce."	"Pearce, Thomas G."	"Ph. D."	"University of Washington"	"1985"	"851126s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xv, 247 leaves (some folded) :"			"12850320"
"The impact of role stereotypes on the socialization of women /"		"by Robert Eugene Pizzi."	"Pizzi, Robert Eugene."	"Ph. D."	"University of Washington"	"1982"	"821006s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 257 leaves "			"8835517"
"The variability in the diversification-performance relationship across industry structures /"		"by Kenneth D. Pritsker."	"Pritsker, Kenneth D."	"Ph. D."	"University of Washington"	"1987"	"880210s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 117 leaves :"			"17458428"
"Structures in the accounting lexicon :"	"an investigation of similarities structures and connotative dimensions in five nations /"	"by Judith A. Ramaglia."	"Ramaglia, Judith A."	"Ph. D."	"University of Washington"	"1988"	"880902s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xvii, 279 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8820440"	"18440302"
"The effect of taxes and agency costs on organizational choice :"	"the case of franchising /"	"by Graeme William Rankine."	"Rankine, Graeme."	"Ph. D."	"University of Washington"	"1987"	"871207s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 131 leaves :"			"17196207"
"The influence of various groups on accounting standard-setting in sixteen developed countries :"	"model and empirical investigations /"	"by Zelma Rebmann-Huber."	"Rebmann-Huber, Zelma."	"Ph. D."	"University of Washington"	"1988"	"891116s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 215 leaves :"			"20663593"
"The influence of strength of culture and decision optionality on strategic decision making :"	"an exploratory application of image theory /"	"by Kenneth James Rediker."	"Rediker, Kenneth James."	"Ph. D."	"University of Washington"	"1988"	"880603s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 278 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8810583"	"18038598"
"A comparison of the economic behavior of state firms and private firms in western European countries /"		"by Robin Eldred Rieck."	"Rieck, Robin Eldred."	"Ph. D."	"University of Washington"	"1983"	"840301s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 195 leaves :"			"10475355"
"Effects of normative information and social facilitation on motivation /"		"by Miriam Rothman."	"Rothman, Miriam."	"Ph. D."	"University of Washington"	"1984"	"850104s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 177 leaves "			"11545348"
"Performance and intra-group conflict :"	"a study of mountain climbers /"	"by John McCord Rutland."	"Rutland, John McCord."	"Ph. D."	"University of Washington"	"1983"	"840301s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 124 leaves :"			"10475448"
"An empirical study of selected factors influencing the decision to list on foreign stock exchanges /"		"by Shahrokh Saudagaran."	"Saudagaran, Shahrokh."	"Ph. D."	"University of Washington"	"1986"	"861219s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 185 leaves :"			"14994365"
"Estimation risk and portfolio choice :"	"specification of an informative prior in portfolio selection /"	"by James Edward Savarino."	"Savarino, James Edward,1951-"	"Ph. D."	"University of Washington"	"1983"	"830829s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 120 leaves :"			"9856620"
"Serial production systems /"		"by Avraham Shtub."	"Shtub, Avraham."	"Ph. D."	"University of Washington"	"1982"	"821006s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 119 leaves :"			"8835529"
"The interaction between managerial style and business strategy, and its influence on firm performance /"		"by Stanley F. Slater."	"Slater, Stanley F."	"Ph. D."	"University of Washington"	"1988"	"880603s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 126 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8810594"	"18038584"
"The relationship between stages of organizational evolution and strategic decision priorities :"	"a dual methodological investigation /"	"by Kenneth G. Smith."	"Smith, Kenneth Gordon."	"Ph. D."	"University of Washington"	"1983"	"830829s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 145 leaves :"			"9856594"
"The relationship between chief executive officer specialization and corporate strategy /"		"by Mark Smith."	"Smith, Mark."	"Ph. D."	"University of Washington"	"1983"	"831012s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 101 leaves "			"10005405"
"Organizational resource environment :"	"a field study of relationships among resource environment dimensions, perceived dependence and uncertainty, and adaptive decision making /"	"by Robert Steven Spich."	"Spich, Robert S."	"Ph. D."	"University of Washington"	"1983"	"830503s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 250 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8312179"	"9472981"
"Interorganizational relationships among U.S. labor unions :"	"mergers and affiliations /"	"by Kay Stratton."	"Stratton, Kay."	"Ph. D."	"University of Washington"	"1988"	"890913s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 184 leaves :"			"20335497"
"Value and optimal timing of managerial accounting information in a multiperiod setting with learning /"		"by Kyu Young Sung."	"Sung, Kyu Young."	"Ph. D."	"University of Washington"	"1988"	"880902s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 94 leaves "			"18440296"
"Manufacturing strategy :"	"a conceptual and empirical exploration /"	"by Paul M. Swamidass."	"Swamidass, Paul M."	"Ph. D."	"University of Washington"	"1983"	"831012s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 264 leaves :"			"10005415"
"Investigation of error behavior in accounts receivable /"		"by James Gordon Swearingen."	"Swearingen, James Gordon,1946-"	"Ph. D."	"University of Washington"	"1982"	"820820s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 170 leaves, 29 unnumbered leaves of plates :"			"8705742"
"Multistage analysis of individual preference :"	"model, measurement, validation and comparative evaluation /"	"by Uchila Navada Umesh."	"Umesh, U. N.(Uchila Navada)"	"Ph. D."	"University of Washington"	"1983"	"831012s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 184 leaves :"			"10005435"
"Premiums in acquisition transactions :"	"a theoretical and empirical study /"	"by Nikhil Pratap Varaiya."	"Varaiya, Nikhil Pratap."	"Ph. D."	"University of Washington"	"1983"	"830923s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 108 leaves "			"9939842"
"Selected internal accounting control changes in U.S. business firms /"		"by Warren Y.F. Wee."	"Wee, Warren Y. F."	"Ph. D."	"University of Washington"	"1982"	"830106s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 124, 8 leaves "			"9104082"
"Real-time process quality control in a computer integrated manufacturing environment /"		"by Steven A. Yourstone."	"Yourstone, Steven A."	"Ph. D."	"University of Washington"	"1988"	"890906s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 213 leaves :"			"20305181"
"Multi-echelon inventory systems with alternate order options /"		"by Prabhu K. Aggarwal."	"Aggarwal, Prabhu K.,1964-"	"Ph. D."	"University of Washington"	"1991"	"911017s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves :"			"24580591"
"Charismatic chief executive officers, are they more effective? :"	"an empirical test of charismatic leadership theory /"	"by Bradley R. Agle."	"Agle, Bradley R."	"Ph. D."	"University of Washington"	"1993"	"940830s1993\\\\xx\a\\\\\bmt\\000\0\eng\d"	"x, 210 leaves :"		"http://hdl.handle.net/1773/8719;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9416983"	"31033043"
"Blockholders, corporate control, and firm value /"		"by Charles E. Appeadu."	"Appeadu, Charles E."	"Ph. D."	"University of Washington"	"1996"	"970123s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 85 leaves "		"http://hdl.handle.net/1773/8827"	"36250558"
"An investigation of the influence of communication behaviors when presenting performance feedback /"		"by Anna G. Bavetta."	"Bavetta, Anna G."	"Ph. D."	"University of Washington"	"1992"	"930601s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 144 leaves :"			"28188699"
"Commercial lenders' use of accounting information :"	"the effects of character information and experience /"	"by Philip Raymond Beaulieu."	"Beaulieu, Philip Raymond."	"Ph. D."	"University of Washington"	"1991"	"920414s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 121 leaves :"			"25647166"
"Admission and discharge policies for progressive health care facilities /"		"by Emre Berk."	"Berk, Emre."	"Ph. D."	"University of Washington"	"1996"	"970123s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 122 leaves :"		"http://hdl.handle.net/1773/8807"	"36250510"
"Corporate characteristics and socio-political responsiveness :"	"an empirical analysis in South Africa /"	"by Nicholas Arthur Binedell."	"Binedell, Nick,1953-"	"Ph. D."	"University of Washington"	"1989"	"900809s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 129 leaves "			"22201839"
"Life-cycle stage effects on the information content of earnings and cash flows /"		"by Ervin L. Black."	"Black, Ervin L."	"Ph. D."	"University of Washington"	"1995"	"960516s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 103 leaves :"			"34741987"
"Winners and losers :"	"the role of personality types in high-tech business success /"	"by Robert Adler Blumenthal."	"Blumenthal, Robert Adler."	"Ph. D."	"University of Washington"	"1991"	"920414s1991\\\\xx\a\\\\\bmt\\000\0\eng\d"	"xx, 360 leaves :"		"http://hdl.handle.net/1773/8804;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9203238"	"25646868"
"Strategy, structure, and fit :"	"determinants of performance for international businesses /"	"by Robert B. Brown."	"Brown, Robert B."	"Ph. D."	"University of Washington"	"1989"	"900221s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 140 leaves :"			"21104708"
"Big eight versus non-big eight audit fees :"	"a study using United Kingdom data /"	"by Carol M. Bruton."	"Bruton, Carol M."	"Ph. D."	"University of Washington"	"1989"	"891120s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 95 leaves :"			"20677082"
"The decision to repurchase shares :"	"an empirical analysis of firm characteristics and repurchases /"	"by Alva Wright Butcher."	"Butcher, Alva Wright,1942-"	"Ph. D."	"University of Washington"	"1992"	"930128s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 98 leaves :"			"27337313"
"Valuation implications of postretirement benefit obligations /"		"by Katherine Campbell."	"Campbell, Katherine,1961-"	"Ph. D."	"University of Washington"	"1996"	"971112s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 171 leaves "			"37925727"
"Development and evaluation of remote database snapshot refresh methods /"		"by Da-Wei David Chao."	"Chao, Da-Wei David."	"Ph. D."	"University of Washington"	"1990"	"910812s1990\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vii, 220 leaves :"		"http://hdl.handle.net/1773/8830;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9108447"	"24224736"
"Ethics and agency theory /"		"by Sung-Kuon Chi."	"Chi, Sung-Kuon,1952-"	"Ph. D."	"University of Washington"	"1989"	"900315s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 103 leaves :"			"21217710"
"Transaction costs, modal choice, and the share structure of international collaborative ventures /"		"by Tailan Chi."	"Chi, Tailan,1956-"	"Ph. D."	"University of Washington"	"1990"	"910813s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 258 leaves :"			"24229480"
"International acquisition strategies :"	"growth options, global networks, and governance mechanisms /"	"by Hong-Jen Charles Chiu."	"Chiu, Hong-Jen Charles."	"Ph. D."	"University of Washington"	"1992"	"931008s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 245 leaves :"			"28958884"
"The behavior of mutual fund investors and managers :"	"theory and practice /"	"by Shean-Bii Chiu."	"Chiu, Shean-Bii,1958-"	"Ph. D."	"University of Washington"	"1989"	"900315s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 158 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9006938"	"21217742"
"The effects of the maturity structure of nominal contracts on equity returns in an inflationary environment /"		"by Heidi Hadlich Chrisman."	"Chrisman, Heidi Hadlich."	"Ph. D."	"University of Washington"	"1990"	"910226s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 117 leaves "			"23158177"
"The Export Trading Company Act of 1982 :"	"an effectiveness analysis /"	"by Sandra Louise Christensen."	"Christensen, Sandra Louise,1943-"	"Ph. D."	"University of Washington"	"1989"	"900417s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 369 leaves "			"21383971"
"Managing a firm's pricing adjustments in response to exchange rate changes /"		"by Cheng-Min Chuang."	"Chuang, Cheng-Min."	"Ph. D."	"University of Washington"	"1989"	"900515s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 97 leaves :"			"21541751"
"Resource development in firms :"	"new product development and organizational change in the Japanese brewing industry /"	"by Timothy James Craig."	"Craig, Timothy James."	"Ph. D."	"University of Washington"	"1992"	"930601s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 258 leaves :"			"28188824"
"Firm value, growth opportunities, and leverage /"		"by Morris G. Danielson."	"Danielson, Morris G."	"Ph. D."	"University of Washington"	"1996"	"970123s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 140 leaves :"		"http://hdl.handle.net/1773/8793"	"36250659"
"An examination of the effectiveness of various deterrents to opportunism within interfirm research alliances :"	"the case of the biotechnology industry /"	"by David L. Deeds."	"Deeds, David Lee."	"Ph. D."	"University of Washington"	"1994"	"950417s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 148 leaves :"			"32322918"
