245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Transcriptional control of stroma-dependent apoptosis in the myelodysplastic syndromes (MDS) /"		"Antonio Mario Marcondes."	"Marcondes, Antonio Mario."	"Ph. D."	"University of Washington"	"2010"	"101221s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 69 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421894"	"693969870"
"Cell-specific transcriptional analysis in complex tissues /"		"Bonnie Lewis McKinney."	"McKinney, Bonnie Lewis,author."	"M.S."	"University of Washington"	"2016"	"170421t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (25 pages) :"	"Altemeier, William A.,degree supervisor."	"http://hdl.handle.net/1773/38194"	"983467203"
"The role of TNF-alpha converting enzyme in liver injury and regeneration /"		"Ryan S. McMahan."	"McMahan, Ryan S."	"Ph. D."	"University of Washington"	"2011"	"120913s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 100 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501672"	"809864651"
"Merkel cell polyomavirus-specific CD8 T cells in Merkel cell carcinoma :"	"T cell receptor diversity & novel immune therapies /"	"Natalie J. Miller."	"Miller, Natalie J.(Natalie Jean),author."	"Ph. D."	"University of Washington"	"2016"	"160920t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 172 pages) :"	"Nghiem, Paul,degree supervisor."	"http://hdl.handle.net/1773/36803"	"958840402"
"Human embryonic stem cell-derived cardiomyocytes migrate in response to gradients of fibronectin and Wnt5a :"	"implications for cardiac repair & congenital heart defects /"	"Kara N. White Moyes."	"Moyes, Kara N. White,author."	"Ph. D."	"University of Washington"	"2013."	"140613t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 88 pages) :"	"Laflamme, Michael A.,degree supervisor."	"http://hdl.handle.net/1773/24136"	"881390067"
"X chromosome upregulation and its biological significance in mammals /"		"Di Kim Nguyen."	"Nguyen, Di Kim."	"Ph. D."	"University of Washington"	"2006"	"070403s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 87 leaves :"		"http://hdl.handle.net/1773/6326;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230774"	"122275742"
"Physiologic functions of activated caspases in macrophages /"		"Thomas Q. Nhan."	"Nhan, Thomas Q."	"Ph. D."	"University of Washington"	"2008"	"081017s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 139 leaves :"		"http://hdl.handle.net/1773/6311;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303397"	"262691741"
"Mitochondrial dynamics in the presence of neurodegenerative disease /"		"Mary P. Nivison."	"Nivison, Mary P.,author."	"Ph. D."	"University of Washington"	"2014"	"140917t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 79 pages) :"	"Horner, Philip J.,1966-degree supervisor."	"http://hdl.handle.net/1773/25377"	"890718014"
"Embryonic stem cells for myocardial infarct repair /"		"Jeannette Nussbaum."	"Nussbaum, Jeannette,1973-"	"Ph. D."	"University of Washington"	"2004"	"050112s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 106 leaves :"		"http://hdl.handle.net/1773/6312;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131212"	"57409051"
"FGF2 is weakly mitogenic for intimal smooth muscle cells :"	"role of FGF receptor expression, cytoplasmic signaling and cell cycle regulation /"	"by Nels Eric Olson."	"Olson, Nels Eric."	"Ph. D."	"University of Washington"	"2000"	"010301s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 97 leaves :"		"http://hdl.handle.net/1773/6335;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976035"	"46354386"
"Quality control of type I procollagen folding and assembly in the secretory pathway /"		"James M. Pace."	"Pace, James M.,1969-"	"Ph. D."	"University of Washington"	"2001"	"011003s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 126 leaves :"		"http://hdl.handle.net/1773/6327;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014104"	"48078903"
"Signaling pathways and chromatin dynamics regulate cardiac differentiation from human embryonic stem cells /"		"Sharon Lynn Paige."	"Paige, Sharon Lynn."	"Ph. D."	"University of Washington"	"2011"	"111219s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 109 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472291"	"768773820"
"Evolution of DNA polymerase active site /"		"Premal harshad Patel."	"Patel, Premal Harshad."	"Ph. D."	"University of Washington"	"2001"	"020719s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 117 leaves :"		"http://hdl.handle.net/1773/6361"	"50202737"
"Cellular and humoral immune responses to the polyomavirus-linked Merkel cell carcinoma :"	"implications for pathogenesis, prognosis, and therapy /"	"Kelly Garneski Paulson."	"Paulson, Kelly Garneski."	"Ph. D."	"University of Washington"	"2010"	"110124s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 158 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421902"	"698115921"
"Mislocalization of neutrophil elastase is the major cause of inherited neutropenia /"		"Richard Erwin Person."	"Person, Richard Erwin."	"Ph. D."	"University of Washington"	"2004"	"041206s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 82 leaves :"		"http://hdl.handle.net/1773/6314;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131218"	"57174797"
"The cell cycle phase specificity of DNA damage induced by radiation, peroxide and chemotherapeutic drugs targeting topoisomerase II, and CD4 and CD8 receptor expression on apoptotic human lymphocytes /"		"Alan J. Potter."	"Potter, Alan J."	"Ph. D."	"University of Washington"	"2003"	"040625s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 160 leaves :"		"http://hdl.handle.net/1773/6338;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111120"	"55742504"
"Molecular basis for genetic instability in Werner syndrome /"		"by Polly Rodgers Prince."	"Prince, Polly Rodgers."	"Ph. D."	"University of Washington"	"1999"	"000605s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 106 leaves :"		"http://hdl.handle.net/1773/6323;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952885"	"44177330"
"Molecular and biochemical mechanisms of recessive osteogenesis imperfecta /"		"Shawna M. Pyott."	"Pyott, Shawna M.(Shawna Marie)"	"Ph. D."	"University of Washington"	"2011"	"111229s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 142 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472295"	"769783902"
"Short-term rapamycin persistently improves cardiac function after cessation of treatment in aged male and female mice /"		"Ellen Quarles."	"Quarles, Ellen,author."	"Ph. D."	"University of Washington"	"2017"	"180524t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 79 pages) :"	"Rabinovitch, Peter,degree supervisor."	"http://hdl.handle.net/1773/40953"	"1037297459"
"In vitro modeling of breast cancer /"		"Krishna Rao."	"Rao, Krishna,1967-"	"Ph. D."	"University of Washington"	"2002"	"030429s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 191 leaves :"		"http://hdl.handle.net/1773/6347"	"52150296"
"Molecular mediators of alpha v beta 3-induced NF-[kappa] B activation in endothelial cell survival /"		"Julie Ann Rice."	"Rice, Julie Ann."	"Ph. D."	"University of Washington"	"2005"	"060413s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 124 leaves :"		"http://hdl.handle.net/1773/6360"	"66465508"
"Fas/FADD-induced pro-inflammatory response in vascular smooth muscle cells /"		"Friedemann Schaub."	"Schaub, Friedemann."	"Ph. D."	"University of Washington"	"2002"	"030516s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves :"		"http://hdl.handle.net/1773/6345;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072134"	"52262239"
"Mechanisms underlying differential responses to dietary restriction /"		"Jennifer Schleit."	"Schleit, Jennifer."	"Ph. D."	"University of Washington"	"2011"	"120410s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 107 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485565"	"785215257"
"Osteopontin structure and function /"		"by Laura Lee Smith."	"Smith, Laura Lee,1960-"	"Ph. D."	"University of Washington"	"1998"	"981229s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 96 leaves :"		"http://hdl.handle.net/1773/6322"	"40552809"
"Role of angiotensin II in regulating smooth muscle cell replication in the vessel wall /"		"by Enming Joseph Su."	"Su, Enming Joseph."	"Ph. D."	"University of Washington"	"1998"	"990719s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 104 leaves :"		"http://hdl.handle.net/1773/6349;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9908896"	"41915405"
"Effects of conditional expression of hepatitis C virus proteins on non-transformed human hepatocyte line HH4 cells /"		"Weiliang Tang."	"Tang, Weiliang."	"Ph. D."	"University of Washington"	"2006"	"070309s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 136 leaves :"		"http://hdl.handle.net/1773/6310;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224302"	"85824504"
"Pharmaceutical interventions in a murine cardiac aging model /"		"Autumn L. Tocchi."	"Tocchi, Autumn L.,author."	"M.S."	"University of Washington"	"2015"	"160425t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (71 unnumbered pages) :"	"Rabinovitch, Peter,degree supervisor."	"http://hdl.handle.net/1773/35292"	"947724145"
"Mechanisms of shear stress-mediated ERK1/2 modulating signal transduction pathways in endothelial cells /"		"by Oren Traub."	"Traub, Oren."	"Ph. D."	"University of Washington"	"1998"	"990309s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 145 leaves :"		"http://hdl.handle.net/1773/6309;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9836265"	"40931775"
"Merkel cell carcinoma :"	"immunogenicity and the characterization of CD4 T cell responses to the Merkel cell polyomavirus /"	"Natalie A. Vandeven."	"Vandeven, Natalie A.,author."	"Ph. D."	"University of Washington"	"2017"	"180524t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (194 pages) :"	"Nghiem, Paul,degree supervisor."	"http://hdl.handle.net/1773/40952"	"1037292913"
"Untangling mitochondrial mutagenesis and aging in mice /"		"Marc Vermulst."	"Vermulst, Marc."	"Ph. D."	"University of Washington"	"2008"	"090109s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 102 pages :"		"http://hdl.handle.net/1773/6321;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3318467"	"297599102"
"A cell-type specific approach to assess the contribution of dysregulated nutrient handling to atherosclerosis /"		"Valerie Z. Wall."	"Wall, Valerie Z.,author."	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 103 pages) :"	"Bornfeldt, Karin E.,1963-degree supervisor."	"http://hdl.handle.net/1773/34116"	"936734399"
"Mechanism of endocytosis of CD33/Siglec-3 :"	"role of ITIMs, tyrosine phosphorylation, and monoubiquitylation /"	"Roland Bruno Walter."	"Walter, Roland Bruno,1970-"	"Ph. D."	"University of Washington"	"2006"	"070731s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 134 leaves :"		"http://hdl.handle.net/1773/6325;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241965"	"159995442"
"The functions of FE65 proteins and their roles in dementias of the Alzheimer type /"		"by Baiping Wang."	"Wang, Baiping."	"Ph. D."	"University of Washington"	"2003"	"040331s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 104 leaves :"		"http://hdl.handle.net/1773/6331;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102731"	"54849519"
"Molecular mechanisms of c-Myc-induced immortalization of human fibroblasts /"		"Myra Li-Ching Wang."	"Wang, Myra Li-Ching."	"Ph. D."	"University of Washington"	"2010"	"110314s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 206 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3422026"	"707099481"
"Yeast telomere structure :"	"genetic analysis implicating a novel terminus-specific factor in telomeric silencing /"	"by Emily A. Wiley."	"Wiley, Emily A."	"Ph. D."	"University of Washington"	"1996"	"970721s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 104 leaves :"		"http://hdl.handle.net/1773/6359"	"37328230"
"The role of insulin-like growth factor binding protein-related protein-1 in human breast cancer /"		"Heather-Marie Porterfield Wilson."	"Wilson, Heather-Marie Porterfield."	"Ph. D."	"University of Washington"	"2002"	"030218s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 105 leaves :"		"http://hdl.handle.net/1773/6352"	"51672607"
"Mus dunni endogenous virus (MDEV) /"		"by Gregory M. Wolgamot."	"Wolgamot, Gregory M."	"Ph. D."	"University of Washington"	"1998"	"990831s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 167 leaves :"		"http://hdl.handle.net/1773/6319;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907963"	"42271813"
"Genetic and epigenetic regulation of X inactivation and escape from X inactivation /"		"Fan Yang."	"Yang, Fan,1981-"	"Ph. D."	"University of Washington"	"2011"	"120126s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"1 volume (unpaged) :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472324"	"773931791"
"Defective branched chain amino acid catabolism impairs exercise capacity and glucose homeostasis in the mouse /"		"Lauren E. Abell."	"Abell, Lauren E.,author."	"Ph. D."	"University of Washington"	"2019."	"191029t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 96 pages) :"	"Tian, Rong,degree supervisor.;Raftery, Daniel,degree supervisor."	"http://hdl.handle.net/1773/44420"	"1125265794"
"miR-155 expression modulates microglia functions in vitro and in the APP/PS1 mouse model of Alzheimer's disease /"		"Macarena S. Aloi."	"Aloi, Macarena S.,author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 107 pages) :"	"Garden, Gwenn A.,degree supervisor."	"http://hdl.handle.net/1773/44877"	"1131690085"
"Modeling autoimmune associated genetics in primary human T cells using CRISPR/Cas9 gene editing /"		"Warren Anderson."	"Anderson, Warren,1983-author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (104 pages) :"	"Rawlings, David J.,degree supervisor."	"http://hdl.handle.net/1773/44878"	"1131690228"
"Characterization of precancerous mutations in ulcerative colitis-associated colorectal cancer and high-grade serous ovarian cancer via duplex sequencing /"		"Kathryn Terese Baker."	"Baker, Kathryn Terese,author."	"Ph. D."	"University of Washington"	"2018."	"190401t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (251 pages) :"	"Risques, Rosa Ana,degree supervisor."	"http://hdl.handle.net/1773/43436"	"1091058481"
"Evolutionary adaptations in developmental signaling pathways underlie regenerative scar-free wound repair in African spiny mouse (genus Acomys) /"		"Chris M. Brewer."	"Brewer, Chris M.,author."	"Ph. D."	"University of Washington"	"2018"	"181205t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 185 pages) :"	"Majesky, Mark W.,degree supervisor."	"http://hdl.handle.net/1773/42505"	"1077779554"
"Mechanism of diabetes remission induced by the central action of fibroblast growth factor 1 /"		"Jenny M. Brown."	"Brown, Jenny M.,author."	"Ph. D."	"University of Washington"	"2020."	"200919t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 105 pages) :"	"Schwartz, Michael W.,degree supervisor."	"http://hdl.handle.net/1773/46146"	"1196247431"
"Characterizing the role of DDX3X in DNA double strand break repair :"	"implications for lymphocyte biology /"	"Michael Cargill."	"Cargill, Michael James,author."	"Ph. D."	"University of Washington"	"2020."	"210430t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (79 pages, 22 unnumbered pages) :"	"Warren, Edus H.,III,degree supervisor."	"http://hdl.handle.net/1773/46538"	"1249030944"
"Molecular and cellular phenotypes of AUTS2 deficiency in the developing mouse cortex and hippocampus /"		"Anthony Scott Castanza."	"Castanza, Anthony Scott,author."	"Ph. D."	"University of Washington"	"2018"	"181205t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 175 pages) :"	"Hevner, Robert Francis,degree supervisor."	"http://hdl.handle.net/1773/42507"	"1077779312"
"Deciphering the relationship among nutrition, host and microbe /"		"Denise Chac."	"Chac, Denise,author."	"Ph. D."	"University of Washington"	"2019."	"200304t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 175 pages) :"	"DePaolo, Randy W.,degree supervisor."	"http://hdl.handle.net/1773/45247"	"1142971745"
"Identification of hypothalamic neural circuits regulating glucose and energy homeostasis /"		"Chelsea Leigh Faber."	"Faber, Chelsea Leigh,author."	"Ph. D."	"University of Washington"	"2020."	"200919t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 178 pages) :"	"Morton, Gregory J.,degree supervisor."	"http://hdl.handle.net/1773/46148"	"1196247485"
"Molecular and cellular mechanisms of mycobacterial glycolipid recognition by human T cells /"		"Charlotte A. James."	"James, Charlotte A.,author."	"Ph. D."	"University of Washington"	"2020."	"200919t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 122 pages) :"	"Seshadri, Chetan,degree supervisor."	"http://hdl.handle.net/1773/46145"	"1196248967"
"Natural genetic and phenotypic variation for aging /"		"Kelly Jin."	"Jin, Kelly,author."	"Ph. D."	"University of Washington"	"2020."	"210503t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (115 pages) :"	"Promislow, Daniel E. L.,degree supervisor."	"http://hdl.handle.net/1773/46539"	"1249448341"
"Regeneration of retinal neurons from Müller glia in adult mice /"		"Nikolas L. Jorstad."	"Jorstad, Nikolas L.,author."	"Ph. D."	"University of Washington"	"2019."	"191029t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (170 pages) :"	"Reh, Thomas A.,degree supervisor."	"http://hdl.handle.net/1773/44419"	"1125265893"
"Novel disease genes underlying rare recessively inherited forms of osteogenesis imperfecta /"		"Rachel Beth Keller."	"Keller, Rachel Beth,author."	"Ph. D."	"University of Washington"	"2018"	"181206t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 188 pages) :"	"Byers, Peter H.,degree supervisor."	"http://hdl.handle.net/1773/42506"	"1078244287"
"The microbial etiology of colorectal cancer /"		"Melissa C. Kordahi."	"Kordahi, Melissa C.,author."	"Ph. D."	"University of Washington"	"2020."	"210503t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 146 pages) :"	"DePaolo, Randy W.,degree supervisor."	"http://hdl.handle.net/1773/46540"	"1249448354"
"Molecular genetics of myeloid malignancy predisposition :"	"insights into pathogenesis and therapeutic translation /"	"Michelle C. Krutein."	"Krutein, Michelle C.,author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 103 pages) :"	"Horwitz, Marshall,degree supervisor."	"http://hdl.handle.net/1773/44876"	"1131689874"
"The consequences of mutator-driven mutagenesis and analysis of lifespan extending compounds using outgrowth analysis and replicative lifespan in Saccharomyces cerevisiae /"		"Mitchell Brendon Lee."	"Lee, Mitchell Brendon,author."	"Ph. D."	"University of Washington"	"2018."	"190215t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 186 pages) :"	"Kaeberlein, Matt,1971-degree supervisor.;Herr, Alan James,degree supervisor."	"http://hdl.handle.net/1773/43123"	"1085912151"
"Sleep apnea impairs hippocampal function and adult neurogenesis /"		"Chelsea M. Pagan."	"Pagan, Chelsea M.,author."	"Ph. D."	"University of Washington"	"2018"	"180718t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 159 pages) :"	"Ramirez, Jan-Marino,degree supervisor."	"http://hdl.handle.net/1773/41834"	"1044763563"
"Identifying and characterizing novel targets against rhabdomyosarcoma disease relapse /"		"Thao Quang Pham."	"Pham, Thao Quang,author."	"Ph. D."	"University of Washington"	"2020."	"200919t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (110 pages) :"	"Chen, Eleanor Y.,degree supervisor."	"http://hdl.handle.net/1773/46147"	"1196247542"
"The role of early autocrine IL-2 signals in programming antigen-specific CD8 T cell responses /"		"Yevgeniy Yuzefpolskiy."	"Yuzefpolskiy, Yevgeniy,author."	"Ph. D."	"University of Washington"	"2019."	"191216t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (130 pages) :"	"Sarkar, Surojit,degree supervisor."	"http://hdl.handle.net/1773/44875"	"1131689871"
