245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Exploring the use of wikis for information sharing in interdisciplinary design /"		"Jiranida Phuwanartnurak."	"Phuwanartnurak, Jiranida."	"Ph. D."	"University of Washington"	"2013"	"140417s2013\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (254 pages) :"	"Hendry, David G.,1962-thesis advisor."	"http://hdl.handle.net/1773/22919;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563084"	"877013578"
"""The spark came from That experience"" :"	"career aspirations and internet information access in two Nigerian universities /"	"Philip Jeffrey Reed."	"Reed, Philip Jeffrey,author."	"Ph. D."	"University of Washington"	"2018"	"181129t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (v, 136 pages)"	"Gomez, Ricardo,1964 May 29-degree supervisor.http://www.wikidata.org/entity/Q107025134"	"http://hdl.handle.net/1773/42417"	"1076552282"
"Everyday management of the emerging personal digital media collection /"		"Robin Sease."	"Sease, Robin."	"M.L.I.S."	"University of Washington"	"2009"	"090917s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 138 pages "			"436942581"
"Design for social accessibility :"	"incorporating social factors in the design of accessible technologies /"	"Kristen Shinohara."	"Shinohara, Kristen,author."	"Ph. D."	"University of Washington"	"2017"	"171005t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 310 pages) :"	"Wobbrock, Jacob O.,degree supervisor.http://www.wikidata.org/entity/Q47015589;Pratt, Wanda M.,degree supervisor.http://www.wikidata.org/entity/Q51953877"	"http://hdl.handle.net/1773/40210"	"1005398607"
"Art information use and needs of non-specialists :"	"evidence in art museum visitor studies /"	"Martha Kellogg Smith."	"Smith, Martha Kellogg."	"Ph. D."	"University of Washington"	"2006"	"070305s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 295 leaves "		"http://hdl.handle.net/1773/7182;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230794"	"85768127"
"Conceptions of subject analysis :"	"a metatheoretical investigation /"	"Joseph T. Tennis."	"Tennis, Joseph T."	"Ph. D."	"University of Washington"	"2005"	"060222s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 180 leaves :"		"http://hdl.handle.net/1773/7181;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178115"	"64208591"
"Powerful structure :"	"inspecting infrastructures of information organization in wikimedia foundation projects /"	"Katherine Thornton."	"Thornton, Katherine,author."	"Ph. D."	"University of Washington"	"2016"	"170419t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 162 pages) :"	"Carlyle, Allyson,1954-2020,degree supervisor.http://www.wikidata.org/entity/Q89577370"	"http://hdl.handle.net/1773/38160"	"982960062"
"Conceptualizing oral documents /"		"Deborah A. Turner."	"Turner, Deborah Ann."	"Ph. D."	"University of Washington"	"2009"	"100107s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 396 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370603"	"496182234"
"Understanding community :"	"the implications of information flow and social interactions in online discussion groups /"	"Tammara Combs Turner."	"Turner, Tammara Combs,1975-"	"Ph. D."	"University of Washington"	"2008"	"090227s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 308 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328386"	"311095974"
"Information and the cancer experience :"	"a study of patient work in cancer care /"	"Kent T. Unruh."	"Unruh, Kent T."	"Ph. D."	"University of Washington"	"2007"	"080721s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 360 leaves :"		"http://hdl.handle.net/1773/7176;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3290610"	"234326142"
