245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The anthem in the Lutheran church service ..."			"Odegard, Edfield Arthur."	"M.A. in Mus. Ed."	"University of Washington"		"890823s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"154 leaves"			"20234939"
"The contribution of Bernard Shaw to journalistic music criticism ..."			"Ogle, Gerald Henry."	"M.A. in Mus."	"University of Washington"		"890714s1949\\\\xx\h\\\\\bm\\\000\0\eng\d"	"ix, 151 leaves"			"20008543"
"The clavier concerti of Johann Sebastian Bach ..."			"Olson, Leonard Andrew."	"M.A. in Mus."	"University of Washington"		"890714s1952\\\\xx\g\\\\\bm\\\000\0\eng\d"	"93 leaves"			"20008717"
"Ballad opera in the American colonies ..."			"Olson, Marjorie Douglass."	"M.A. in Mus."	"University of Washington"		"890714s1951\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"20008648"
"The smaller piano works of Johannes Brahms ..."			"Orvis, Joan."	"M.A. in Mus."	"University of Washington"		"890714s1954\\\\xx\g\\\\\bm\\\000\0\eng\d"	"65 leaves"			"20008749"
"A study of the settings for solo voice of songs from Shakespeare's plays ..."			"Perrin, Lorna."	"M.A."	"University of Washington"		"890610s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50 leaves"			"19844417"
"Some aspects of the poetry and music of the troubadours ..."			"Perrin, Robert Henry."	"M.A. in Mus."	"University of Washington"		"890613s1953\\\\xx\bg\\\\bm\\\000\0\eng\d"	"ii, 121 leaves"			"19861320"
"Evidences of impressionism in the music of Charles Tomlinson Griffes /"		"by Jean Philippi."	"Philippi, Jean,author.http://www.wikidata.org/entity/Q106314810"	"M.A. in Music Education"	"University of Washington"	"1941"	"150806s1941\\\\waug\\\\obm\\s000\0\eng\d"	"1 online resource (129 leaves) :"	"Munro, Kathleen,1892-1994,degree supervisor.http://www.wikidata.org/entity/Q94128702"	"http://hdl.handle.net/1773/23915"	"916104047"
"Evidences of impressionism in the music of Charles Tomlinson Griffes ..."			"Philippi, Jean."	"M.A. in Music Education"	"University of Washington"		"890613s1941\\\\xx\ag\\\\bm\\\000\0\eng\d"	"129 leaves"			"19860827"
"An attempt to determine the effects of instrumental teaching on high school graduates in certain selected schools in the state of Washington."			"Potter, Jack Bennett."	"M.A. in M."	"University of Washington"		"890613s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19860873"
"The treatment of the chorale in the Chorale-Improvisations of Karg-Elert."			"Rank, Robert."	"M.A. in Mus."	"University of Washington"		"890708s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"40, [1] leaf"			"19983179"
"The keyboard works of Johann Kuhnau."			"Reed, Carl Hadley,1925-2011."	"M.A. in Mus."	"University of Washington"		"890613s1956\\\\xx\g\\\\\bm\\\000\0\eng\d"	"vi, 79 [i.e. 80] leaves"			"19861275"
"Franz Schubert's works for the theater ..."			"Revitt, Paul Joseph,1921-"	"M.A."	"University of Washington"		"890610s1949\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 237 leaves"			"19844426"
"A stylistic analysis of the pianoforte sonatas of Franz Schubert ..."			"Roys, Katie Clare."	"M.A. in Mus."	"University of Washington"		"890708s1950\\\\xx\g\\\\\bm\\\000\0\eng\d"	"i, 94 leaves including music"	"Schubert, Franz,1797-1828.Sonatas,piano."		"19983167"
"The Mörike Lieder of Hugo Wolf."			"Sarchet, William MacLachlan."	"M.A. in Mus."	"University of Washington"		"890708s1958\\\\xx\ag\\\\bm\\\000\0\eng\d"	"48 leaves"			"19983212"
"Orlando di Lasso and the four-voice French chanson ..."			"Scandrett, Robert Leland."	"M.A. in Mus."	"University of Washington"		"890708s1952\\\\xx\\\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19983170"
"The uses of the trombone in the modern symphony orchestra."			"Shawger, John D."	"M.A. in Mus."	"University of Washington"		"890819s1958\\\\xx\ag\\\\bm\\\000\0\eng\d"	"144 leaves"			"20222760"
"Rhythmopoeia for Orchestra ..."			"Skinner, Wilfred J."	"M.A. in Mus."	"University of Washington"		"901115s1953\\\\xx\\\\\\\m\\\\000\0\eng\d"	"88 pages (on double leaves)"			"22696908"
"Types of accompaniment in the lieder of Schubert, Schumann, and Wolf ..."			"Smith, Donald King."	"M.A. in Mus."	"University of Washington"		"890819s1952\\\\xx\g\\\\\bm\\\000\0\eng\d"	"iii, 78 leaves"			"20219632"
"Concerto for B♭ trumpet and symphonic band."			"Smith, Thomas Stewart Shaw."				"930128s1941\\\\xx\\\\\\\m\\\\000\0\eng\d"	"81 leaves"			"27341695"
"An investigation of some of the factors that control fine pitch manipulation on the oboe."			"Stensager, Eugene Forrest."	"M.A. in Mus."	"University of Washington"		"890708s1957\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19983183"
"An experiment using talented upper grade students as aides in teaching primary music."			"Stiles, Susan Gay."	"M.A. in Mus."	"University of Washington"		"890708s1957\\\\xx\a\\\\\bm\\\000\0\eng\d"	"110 leaves"			"19983187"
"The harpsichord sonatas of Padre Antonio Soler ..."			"Storm, Nancy Elizabeth."	"M.A. in Mus."	"University of Washington"		"890708s1948\\\\xx\g\\\\\bm\\\000\0\eng\d"	"iv, 90 leaves including music"	"Soler, Antonio,1729-1783."		"19983153"
"The class teaching of brass instruments ..."			"Stroessler, John Henry."	"M.A.in Music"	"University of Washington"		"890824s1946\\\\xx\ag\\\\bm\\\000\0\eng\d"	"3 preliminary leaves, 87 leaves"			"20240679"
"The treatment of the chorale in the church cantatas of Johann Sebastian Bach."			"Swanson, Thorild Carl."	"M.A. in Music"	"University of Washington"		"901126s1955\\\\xx\g\\\\\bm\\\000\0\eng\d"	"265 leaves"			"22739217"
"A study of the orchestral scoring techniques developed by the composers of the Mannheim school."			"Taylor, Ronald Z."	"M.A. in Mus."	"University of Washington"		"890714s1955\\\\xx\\\\\\\bm\\\000\0\eng\d"	"122 leaves"			"20008778"
"Carl Philipp Emanuel Bach and his keyboard collections Für kenner und liebhaber ..."			"Terry, Miriam."				"960812s1948\\\\xx\ag\\\\bm\\\000\0\eng\d"	"i, 171 leaves"			"35227814"
"A study of the Chromatic fantasy in D minor by Johann Sebastian Bach and the Free fantasia in C minor by Carl Philipp Emanuel Bach /"		"by Patricia Ann Thompson."	"Thompson, Patricia Ann."	"M.A."	"University of Washington"	"1958"	"861209s1958\\\\xx\ag\\\\bm\\\000\0\eng\d"	"101 leaves :"			"14944952"
"A study of seven musical settings of the canticle Magnificat by Tudor composers."			"Towey, Margaret Jane."	"M.A. in Mus."	"University of Washington"		"890714s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111, 19 leaves"			"20008805"
"The sacred vocal style of Orlando Gibbons ..."			"Trotter, Harold Lavern."	"M.A. in Mus. Ed."	"University of Washington"		"890714s1941\\\\xx\ag\\\\bm\\\000\0\eng\d"	"151 leaves"			"20008459"
"Trumpets in the Elizabethan and early Stuart theaters (1584-1642):"	"a study of the use of sound-formulae and of the ommission of music directions in the play-texts,"	"by John Milton Ward III ..."	"Ward, John M.(John Milton),1917-2011,author."	"Master of music"	"University of Washington"	"1942."	"890619s1942\\\\xx\a\\\\\bm\\\000\0\eng\d"	"[4], 195, 4 leaves :"	"Gombosi, Otto,1902-1955,degree supervisor."		"19890977"
"The life and works of Nicola Matteis /"		"by Ruth Marie Neils."	"Ward, Ruth Neils."	"Master of Music"	"University of Washington"		"890614s1942\\\\xx\afgh\\bm\\\000\0\eng\d"	"143, 4 leaves, 12 unnumbered leaves of plates :"			"19866425"
"The development of a pianoforte style in Mozart's sonatas and concertos ..."			"Weeks, Norman E."	"M.A. in Mus."	"University of Washington"		"890714s1947\\\\xx\\\\\\\bm\\\000\0\eng\d"	"3 preliminary leaves, 154 leaves"			"20008504"
"The role of dynamics in musical expression ..."			"West, Stewart Wayne."	"M.A. in Mus."	"University of Washington"		"890714s1951\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 72 leaves"			"20008610"
"Two arrangements for woodwind ensemble in the style of Mozart as determined by a study of his operas ..."			"Wiggins, Clarence E."	"M.A. in Mus."	"University of Washington"		"890630s1953\\\\xx\g\\\\\bm\\\000\0\eng\d"	"iv, 107, [1] leaf"			"19950746"
"La nuit du Porche du mystère de la deuxiéme vertu par Charles Péguy."	"Cantate pour choeur à voix d'hommes et orchestre de chambre avec explication de texte ..."		"Williams, Roger."				"920505s1950\\\\xx\g\\\\\bm\\\000\0\fre\d"	"1 volume"	"Péguy, Charles,1873-1914.Porche du mystere de la deuxième vertu."		"25765038"
"A study of the brass instrument compositions of the Baroque Period."			"Wilson, James Robert."	"M.A. in Mus."	"University of Washington"		"890630s1958\\\\xx\a\\\\\bm\\\000\0\eng\d"	"98 leaves"			"19950740"
"Verdi's Macbeth :"	"an English version for performance as a chamber opera /"	"by Carl Byrd Zytowski."	"Zytowski, Carl."	"M.A."	"University of Washington"	"1951"	"860703s1951\\\\xx\ag\\\\bm\\\000\0\eng\d"	"112 leaves :"	"Verdi, Giuseppe,1813-1901.Macbeth.Text.English."		"13819077"
"Salient formal and thematic structures in the four violin sonatas of Charles Ives."			"Allen, Sandra Gillette."	"M.A. Music"	"University of Washington"		"890530s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"19781431"
