245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Behavior of the atomic oxygen 5577 Ångström emission intensity at mid-latitudes :"	"a climatological view /"	"Kerry Ann Deutsch."	"Deutsch, Kerry Ann."	"Ph. D."	"University of Washington"	"2000"	"010517s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 98 pages :"		"http://hdl.handle.net/1773/6803;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995362"	"46966258"
"Kinetic processes in the plasma sheet observed during auroral activity /"		"Matthew Owen Fillingim."	"Fillingim, Matthew Owen."	"Ph. D."	"University of Washington"	"2002"	"020903s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 142 pages :"		"http://hdl.handle.net/1773/6824"	"50534477"
"Sea ice, clouds and climate :"	"determining the shortwave radiation budget in the Southern Ocean /"	"Melanie F. Fitzpatrick."	"Fitzpatrick, Melanie F."	"Ph. D."	"University of Washington"	"2005"	"060525s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 103 leaves :"			"69388698"
"Retrieval of aerosol properties from space :"	"studies from an in-situ perspective /"	"by Santiago Gassó."	"Gassó, Santiago."	"Ph. D."	"University of Washington"	"2001"	"011002s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 239 leaves :"			"48071511"
"Fluid and particle simulations of the interaction of the solar wind with magnetic anomalies on the surface of the Moon and Mars /"		"Erika Megan Harnett."	"Harnett, Erika Megan."	"Ph. D."	"University of Washington"	"2003"	"030623s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 141 pages :"		"http://hdl.handle.net/1773/6798;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079223"	"52483954"
"Synthetic modeling of low frequency earthquakes at Mount Rainier /"		"by Adam Eugene Haulter."	"Haulter, Adam Eugene."	"M.S."	"University of Washington"	"2002"	"021028s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 75 leaves :"			"50874168"
"Borehole investigations of firn processes /"		"Robert L. Hawley."	"Hawley, Robert L.,1970-"	"Ph. D."	"University of Washington"	"2005"	"050630s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 96 pages :"		"http://hdl.handle.net/1773/6796;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163381"	"60814610"
"The paleomagnetic field's long-term mean intensity and secular variation /"		"Rainer Heller."	"Heller, Rainer."	"Ph. D."	"University of Washington"	"2001"	"020715s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 130 pages :"		"http://hdl.handle.net/1773/6840"	"50174287"
"Folding of stratigraphic layers in ice domes /"		"Herbert Paul Jacobson III."	"Jacobson, Herbert Paul."	"Ph. D."	"University of Washington"	"2001"	"011024s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 175 pages :"		"http://hdl.handle.net/1773/6837;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013974"	"48207960"
"Interpretation of infrasound generated by erupting volcanoes and seismo-acoustic energy partitioning during strombolian explosions /"		"Jeffrey B. Johnson."	"Johnson, Jeffrey B.,1972-"	"Ph. D."	"University of Washington"	"2000"	"010521s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 159 leaves :"		"http://hdl.handle.net/1773/6830;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995387"	"46982454"
"Tectonic deformation in western Washington State from global positioning system measurements /"		"by Giorgi Khazaradze."	"Khazaradze, Giorgi."	"Ph. D."	"University of Washington"	"1999"	"000302s1999\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 160 leaves :"		"http://hdl.handle.net/1773/6841;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936437"	"43560328"
"Firn properties relevant to passive microwave remote sensing /"		"Lora S. Koenig."	"Koenig, Lora Suzanne."	"Ph. D."	"University of Washington"	"2008"	"090121s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 197 leaves :"			"298999998"
"Experimental investigations of ammonium sulfate-water solution droplet nucleation temperatures /"		"Ben Henry Larson."	"Larson, Ben Henry."	"M.S."	"University of Washington"	"2004"	"050519s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves :"			"60407932"
"The indepth magnetotelluric experiment on the Tibetan Plateau and its implications /"		"by Shenghui Li."	"Li, Shenghui,1968-"	"Ph. D."	"University of Washington"	"2001"	"011029s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 152 leaves :"		"http://hdl.handle.net/1773/6817;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013994"	"48231144"
"Passive radar observations of the aurora /"		"by Frank David Lind."	"Lind, Frank David."	"Ph. D."	"University of Washington"	"1999"	"000510s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xx, 226 pages :"		"http://hdl.handle.net/1773/6819;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952861"	"44024129"
"Duskside relativistic electron precipitation /"		"by Kirsten Ruth Lorentzen."	"Lorentzen, Kirsten."	"Ph. D."	"University of Washington"	"1999"	"991124s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 143 pages :"		"http://hdl.handle.net/1773/6839;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9924113"	"42887084"
"Inversion of controlled-source audio-frequency magnetotelluric data /"		"by Xinyou Lu."	"Lu, Xinyou."	"Ph. D."	"University of Washington"	"1999"	"000321s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xviii, 173 leaves :"		"http://hdl.handle.net/1773/6799;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9937618"	"43681523"
"Self-consistent modeling of ice-sheet evolution and paleoclimate /"		"Jessica Marie Drees Lundin."	"Lundin, Jessica Marie Drees."	"Ph. D."	"University of Washington"	"2012"	"121011s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (xi, 140 pages) :"	"Waddington, Edwin D.,thesis advisor."	"http://hdl.handle.net/1773/20276;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3504421"	"812539577"
"Development and applications of a radar-attenuation model for polar ice sheets /"		"Joseph A. MacGregor."	"MacGregor, Joseph A."	"Ph. D."	"University of Washington"	"2008"	"090121s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 132 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328428"	"299006372"
"Ground-based infrared remote sensing of cloud properties over the Antarctic Plateau /"		"by Ashwin Mahesh."	"Mahesh, Ashwin."	"Ph. D."	"University of Washington"	"1999"	"000508s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 134 leaves :"		"http://hdl.handle.net/1773/6834;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944148"	"44001964"
"Tracking subduction tremor in Cascadia using regional network and small-aperture seismic array data /"		"Wendy A. McCausland."	"McCausland, Wendy Anne."	"Ph. D."	"University of Washington"	"2006"	"070507s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 142 leaves :"			"124055773"
"Juan de Fuca subducting plate geometry and intraslab seismicity /"		"Guy Frederick Medema."	"Medema, Guy Frederick."	"Ph. D."	"University of Washington"	"2006"	"070829s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 97 leaves :"		"http://hdl.handle.net/1773/6828;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3205869"	"166411756"
"Effects of firn ventilation on geochemistry of polar snow /"		"Thomas A. Neumann."	"Neumann, Thomas A.,1973-"	"Ph. D."	"University of Washington"	"2003"	"031223s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 223 pages :"		"http://hdl.handle.net/1773/6800"	"53950106"
"Roles of plate locking and block rotation in the tectonics of the Pacific Northwest /"		"Zuoli Ning."	"Ning, Zuoli."	"Ph. D."	"University of Washington"	"2003"	"040423s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 151 pages :"		"http://hdl.handle.net/1773/6833;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111110"	"55013783"
"Ganymede's magnetosphere :"	"unraveling the Ganymede-Jupiter interaction through combining multi-fluid simulations and observations /"	"Carol S. Paty."	"Paty, Carol S."	"Ph. D."	"University of Washington"	"2006"	"070917s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 101 leaves :"		"http://hdl.handle.net/1773/6811;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224272"	"172956393"
"Unique dynamic behaviors of ice divides :"	"Siple Dome and the rheological properties of ice /"	"Erin C. Pettit."	"Pettit, Erin Christine."	"Ph. D."	"University of Washington"	"2003"	"040629s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 190 pages :"		"http://hdl.handle.net/1773/6827;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111116"	"55763183"
"Simultaneous inversion of 3D velocity structure, hypocenter locations, and reflector geometry in Cascadia /"		"Leiph Alexander Preston."	"Preston, Leiph Alexander."	"Ph. D."	"University of Washington"	"2003"	"040430s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 113 pages :"		"http://hdl.handle.net/1773/6816;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111122"	"55059994"
"Development and applications of a full-stress flowband model for ice using the finite volume method /"		"Stephen F. Price."	"Price, Stephen F.,1971-"	"Ph. D."	"University of Washington"	"2006"	"070305s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 184 leaves :"		"http://hdl.handle.net/1773/6797;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230780"	"85767966"
"Measurement of a Fabry-Perot interferometer's reflectivity /"		"Thomas Edward Schnackenberg."	"Schnackenberg, Thomas Edward."	"M.S."	"University of Washington"	"2006"	"070509s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 18 leaves :"			"124082447"
"How does lightning initiate and what controls lightning frequency? /"		"Vicki Schroeder."	"Schroeder, Vicki."	"Ph. D."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 113 pages :"		"http://hdl.handle.net/1773/6832;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983542"	"46843352"
"An implementation of smoothed particle hydrodynamics for large deformation, history dependent geomaterials with applications to tectonic deformation /"		"Hans Frederick Schwaiger."	"Schwaiger, Hans Frederick."	"Ph. D."	"University of Washington"	"2007"	"071018s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 142 pages :"		"http://hdl.handle.net/1773/6807;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265408"	"175045803"
"Characterization of the small scale ice sheet topography of Antarctica and Greenland /"		"Benjamin E. Smith."	"Smith, Benjamin E.,1975-author.http://www.wikidata.org/entity/Q89181163"	"Ph. D."	"University of Washington"	"2005"	"060329s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 110 pages :"		"http://hdl.handle.net/1773/6812;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183424"	"65289943"
"Do forest fires affect lightning? /"		"Jeremy Smith."	"Smith, Jeremy,1977-"		"University of Washington"	"2002"	"020930s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 69 pages :"			"50701750"
"A coupled local mode approach to laterally heterogeneous anisotropic media, volume scattering, and T-wave excitation /"		"Darin J. Soukup."	"Soukup, Darin J.,1972-"	"Ph. D."	"University of Washington"	"2004"	"050331s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 170 pages :"		"http://hdl.handle.net/1773/6847;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139544"	"58734691"
"Aftershock variability in the Pacific Northwest /"		"Koji Tanno."	"Tanno, Koji,1974-"	"M.S."	"University of Washington"	"2000"	"010621s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 84 leaves :"			"47172654"
"Lightning-driven electric and magnetic fields measured in the stratosphere :"	"implications for sprites /"	"Jeremy Norman Thomas."	"Thomas, Jeremy Norman."	"Ph. D."	"University of Washington"	"2005"	"060330s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 132 pages :"		"http://hdl.handle.net/1773/6838;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183432"	"65340312"
"Anisotropy of ice Ih :"	"development of fabric and effects of anisotropy on deformation /"	"Throstur Thorsteinsson."	"Thorsteinsson, Throstur."	"Ph. D."	"University of Washington"	"2000"	"010621s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 179 pages :"		"http://hdl.handle.net/1773/6844;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995444"	"47172805"
"High pressure and low temperature equations of state for aqueous magnesium sulfate :"	"applications to the search for life in extraterrestrial oceans, with particular reference to Europa /"	"Steven Vance."	"Vance, Steven,1978-"	"Ph. D."	"University of Washington"	"2007"	"080722s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 186 pages :"		"http://hdl.handle.net/1773/6825;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3290611"	"234526998"
"Data assimilation for ocean acoustic tomography /"		"Chris G. Walter."	"Walter, Chris G."	"Ph. D."	"University of Washington"	"1999"	"000629s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 67 leaves :"			"44507059"
"An investigation into pulsating aurora /"		"John Denis Williams."	"Williams, John Denis."	"Ph. D."	"University of Washington"	"2002"	"020927s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 156 pages :"		"http://hdl.handle.net/1773/6820"	"50688902"
