245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Analysis of impact of project labor agreements on construction projects in Western Washington /"		"Donna Mae Albulario Mascarinas."	"Mascarinas, Donna Mae Albulario."	"M.S.C.M."	"University of Washington"	"2001"	"020923s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"50649403"
"The role of superintendents and foremen in construction project safety /"		"Doris Jenalah McMahon."	"McMahon, Doris J.,author."	"M.S.C.M."	"University of Washington"	"2001"	"020715s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 101 leaves "			"50174041"
"Analysis of impact of project labor agreements on construction projects in western Washington /"		"Jill Meyer."	"Meyer, Jill,1977-"	"M.S.C.M."	"University of Washington"	"2002"	"030722s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 75 leaves :"			"52702305"
"Case studies on lean implementation in healthcare projects from the electrical contractor's perspective /"		"Jessica Mo."	"Mo, Jessica."	"M.S.C.M."	"University of Washington"	"2010"	"110809s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 45 leaves "			"746097838"
"Airborne infection control in hospital construction and renovation /"		"Annie Mohatt."	"Mohatt, Annnie."	"M.S.C.M."	"University of Washington"	"2002"	"030210s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 94 leaves :"			"51619649"
"The effectiveness of partnering and source selection in job order contracting /"		"Francis S. Mulcahy."	"Mulcahy, Francis S."	"M.S.C.M."	"University of Washington"	"2000"	"010426s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves :"			"46826723"
"High performance organization and effective project management for international construction projects /"		"Daisuke Murai."	"Murai, Daisuke."	"M.S.C.M."	"University of Washington"	"2008"	"090609s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 leaves :"			"379425137"
"Quantitative effectiveness analysis of solar photovoltaic policies /"	"introduction of socio-feed-in tariff mechanism (SocioFIT) and its implementation in Turkey /"	"Mustafa Sinan Mustafaoglu."	"Mustafaoglu, Mustafa Sinan,author."	"M.S.C.M"	"University of Washington"	"2013."	"140421t20132013wauab\\\o\\\\\000\0\eng\d"	"1 online resource (238 pages) :"	"Aziz, Ahmed A.,degree supervisor."	"http://hdl.handle.net/1773/23362"	"877833879"
"Unsolicited proposals in public-private partnerships projects :"	"analysis of state regulations in the USA /"	"Houman Nabavi."	"Nabavi, Houman."	"M.S.C.M."	"University of Washington"	"2010"	"110615s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 leaves :"			"730962752"
"Closing the contractual circle :"	"investigating emergent subcontracting approaches /"	"Natasha M A Osmanbhoy."	"Osmanbhoy, Natasha M. A.,author."	"M.S.C.M."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 95 pages) :"	"Migliaccio, Giovanni C.(Giovanni Ciro),1968-degree supervisor."	"http://hdl.handle.net/1773/33485"	"931934454"
"Immersive virtual reality prototype for evaluating 4D CAD model /"		"Lucky Agung Pratama."	"Pratama, Lucky Agung,author.http://www.wikidata.org/entity/Q106035065"	"M.S.C.M."	"University of Washington"	"2015"	"151209t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 106 pages) :"	"Dossick, Carrie Sturts,1973-degree supervisor.http://www.wikidata.org/entity/Q99439465"	"http://hdl.handle.net/1773/33484"	"931934329"
"Comparison of alternative techniques for conducting constructability review /"		"Hyrum Peter Rigtrup."	"Rigtrup, Hyrum Peter."	"M.S.C.M."	"University of Washington"	"2005"	"060221s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 66 leaves :"			"64181255"
"Management of historic preservation projects /"		"by Kwanchai Roachanakanan."	"Roachanakanan, Kwanchai."	"M.S.C.M."	"University of Washington"	"2000"	"010502s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 168 leaves :"			"46864130"
"Analysis of leadership development programs in construction companies /"		"Matthew L. Robinson."	"Robinson, Matthew L.,1977-"	"M.S.C.M."	"University of Washington"	"2006"	"080616s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 84 leaves :"			"232120624"
"Evaluation of general contractor/construction manager (GC/CM) contracting process /"		"by Eduardo E. Roque."	"Roque, Eduardo E."	"M.S.C.M"	"University of Washington"	"1998"	"990219s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 82 leaves :"			"40827832"
"Productivity of alternative methodologies for capturing as-built building information models (BIM) for existing facilities /"		"Christopher M. Rutz."	"Rutz, Christopher M."	"M.S.C.M."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 108 pages :"			"586070014"
"Use of ISO 9000 standards as a quality system in the construction industry /"		"by Osama Sabboubeh."	"Sabboubeh, Osama."	"M.S.C.M."	"University of Washington"	"2002"	"030715s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 83 leaves :"			"52613770"
"Development of strategies to overcome barriers to the adoption of Web-based project management systems in the Japanese construction industry /"		"Makoto Sakagami."	"Sakagami, Makoto."	"M.S.C.M."	"University of Washington"	"2006"	"080528s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 61 leaves :"			"229213535"
"An investigation of change orders in the private sector /"		"by Darlene M. Septelka."	"Septelka, Darlene M."	"M.S.C.M."	"University of Washington"	"1997"	"980407s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 163 leaves :"			"38911696"
"Management of force majeure and change in law risk in public-private partnerships /"		"Tai-Ling Shen."	"Shen, Tai-Ling."	"M.S.C.M."	"University of Washington"	"2007"	"080820s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 143 leaves :"			"244206842"
"A process model for lean management of preconstruction work in real estate development projects /"		"Robert Shwed."	"Shwed, Robert."	"M.S.C.M."	"University of Washington"	"2010"	"110615s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 147 leaves (some folded) :"			"730964174"
"The impact of construction cost data collection techniques on the estimating process /"		"Wendy Simonson."	"Simonson, Wendy,1960-"	"M.S.C.M."	"University of Washington"	"2002"	"030528s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 145 leaves :"			"52332283"
"An analysis of the effectiveness of preconstruction management tools /"		"by Walter F. Smith."	"Smith, Walter F.,1951-"	"M.S.C.M."	"University of Washington"	"2000"	"010620s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 333 leaves :"			"47166715"
"Comparing exterior wall performance in terms of moisture across seasons /"		"Juthamard Subongkot."	"Subongkot, Juthamard."	"M.S.C.M."	"University of Washington"	"2007"	"080820s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 89 leaves :"			"244206787"
"Evaluation of the Washington State RCW 39.35D high performance building act requirements in public K-12 construction projects /"		"Anne M. Timmermans."	"Timmermans, Anne Marie."	"M.S.C.M."	"University of Washington"	"2010"	"110131s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 80 leaves :"			"699552587"
"Performance testing for rain screen siding systems /"		"Rishi Tirupari."	"Tirupari, Rishi."	"M.S.C.M."	"University of Washington"	"2009"	"091201s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 53 leaves :"			"471926571"
"Construction and demolition debris diversion in the US :"	"a comparison of contributing factors in 10 major cities /"	"Berit N. Tomten."	"Tomten, Berit N."	"M.S.C.M."	"University of Washington"	"2010"	"110131s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 80 leaves :"			"699502859"
"Analysis of full service design-build practice /"		"Rebecca R. Tyrone."	"Tyrone, Rebecca R."	"M.S."	"University of Washington"	"2010"	"110920s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 64 leaves :"			"753739618"
"An investigation of team building in the construction environment /"		"by Sabet F. Vallejo."	"Vallejo, Sabet F."	"M.S.C.M."	"University of Washington"	"1998"	"991012s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 98 leaves :"			"42622482"
"Building information systems for operations and maintenance /"		"Manisa Veeravigrom."	"Veeravigrom, Manisa."	"M.S.C.M."	"University of Washington"	"2008"	"090727s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 66 leaves :"			"427926575"
"Communication planning for design-build projects /"		"Vipavee Visutnavarat."	"Visutnavarat, Vipavee."	"M.S.C.M."	"University of Washington"	"2005"	"051107s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 212 leaves :"			"62235346"
"An analysis of qualities needed for success as an airfield construction project manager in the United States of America /"		"Thinh Vu."	"Vu, Thinh(Thinh Duc),1956-"	"M.S.C.M."	"University of Washington"	"2009"	"100630s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 86 leaves :"			"645277769"
