245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Statistical analysis of estimates for the power spectral density in neutron multiplying systems."			"McGrath, Elgie James,1938-"	"Ph. D."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"140 leaves"			"228410945"
"Design analysis of a 100 kilowatt gas cooled reactor."			"Mondt, Jack Franklin."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"101 leaves"			"228410919"
"Use of multiple detectors in measurements of reactivity by the pulsed neutron technique."			"Moon, Roy Dunwody."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"49 leaves"			"228411253"
"Design of a thirty channel on-line cross power spectral density analyzing system utilizng nuclear reacting system noise."			"Mulder, Michael Carl."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"63 leaves"			"228412079"
"Determination of the absolute neutron flux spectrum in the PCTR fast neutron cavity from multiple foil activation measurements."			"Newman, Darrell Francis."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"134 leaves"			"228412117"
"Study of tagging a lead bullet in forensic activation analysis."			"Nibhanupudy, Jagannadha Rao."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"52 leaves"			"228411425"
"Degenerate kernel calculations of time eigenvalues in neutron thermalization."			"Normand, Eugene,1942-"	"Ph. D."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"204 leaves"			"228412114"
"Time dependent analysis of neutron diffusion in a reflected spherical reactor system."			"Normand, Eugene,1942-"	"M.S.E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"81 leaves"			"228411136"
"Prompt effects of radiation on the heart rate of a mammalian embryo."			"Norris, Jan Adam."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"100 leaves"			"228411254"
"Theoretical investigation of a possible new small mass critical configuration."			"Olson, Ralph Steven."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"33 leaves"			"228412128"
"Thermal power calibration of the University of Washington nuclear reactor."			"Oltraver, Dennis Allen."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"31 leaves"			"228411139"
"Analysis of time and space dependent neutron diffusion in multiregion systems."			"Opstad, Melford Thomas."	"M.S. in E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"59 leaves"			"228410948"
"Pressurized water reactor fuel management optimization."			"Otis, Lance Neville."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"168 leaves"			"228411252"
"Probability of delayed neutron multiplication in foils of fissionable materials."			"Parker, Richard Clater."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"72 leaves"			"228412129"
"Fast running one-dimensional, two group, multi-region diffusion theory computer code."			"Peterson, Winston H."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"45 leaves"			"228412130"
"Analog simulation of spatial xenon oscillations."			"Regnier, Edward Plesse."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1963\\\\xx\\\\\\\m\\\\000\0\eng\d"	"55 leaves"			"228410906"
"Thermal hydraulic transient analysis of a large, pressure tube, nuclear reactor."			"Robinson, Ronald Kenneth."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"124 leaves"			"228410924"
