245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Envisioning the past, interpreting the present :"	"creating a dynamic public shoreline at the cusp of Salmon Bay /"	"Marin Bjork."	"Bjork, Marin."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050216s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"x, 84 pages :"			"57672751"
"Considering the greater good :"	"a landscape architecture-based critique and proposal of tools for use with context-sensitive design and solutions in the pre-design phases of transportation projects /"	"Alison Cornell Blake."	"Blake, Alison Cornell."	"M. Landsc. Arch."	"University of Washington"	"2007"	"070829s2007\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 183 pages :"			"166410701"
"The Chinook Bend Natural Area :"	"tracking process and possibility in a changing environment /"	"Judy Blanco."	"Blanco, Judy."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 70 pages :"			"586163554"
"Creative convergence :"	"an investigation and comparison of the approach and process of those who work at the overlap of art and landscape architecture /"	"Phoebe Erin Bogert."	"Bogert, Phoebe Erin."	"M. Landsc. Arch."	"University of Washington"	"2006"	"080528s2006\\\\xx\a\\\\\bm\\\000\0deng\d"	"iv, 105 pages :"			"229199725"
"Initial wiring :"	"mindsets and site contents for material reuse in landscape architecture /"	"Nathan Frederick Brightbill."	"Brightbill, Nathan Frederick."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080115s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 111 pages :"			"190825926"
"Literary women and their Italian gardens /"		"Elizabeth A. Browning."	"Browning, Elizabeth A.,1977-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"051228s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 107 pages :"			"62752967"
"Balancing crime deterrence and environmental performance in Seattle parks /"		"Patricia Nellermoe Byers."	"Byers, Patricia Nellermoe."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060221s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 105 leaves :"			"64182902"
"Enhancing ecological function of urban parks :"	"a redesign of Lake Sammamish State Park /"	"Margaret Chang."	"Chang, Margaret,1979-"	"M. Landsc. Arch."	"University of Washington"	"2009"	"100716s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 pages :"			"648321823"
"Place for production :"	"urban design in a shifting industrial context /"	"Paul Chasan."	"Chasan, Paul."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080109s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 182 pages :"			"189957287"
"Engaging urban flows :"	"interpreting and designing Bellevue's proposed Meydenbauer Bay waterfront park as an urban ecosystem /"	"Shikha Chauhan."	"Chauhan, Shikha."	"M. Landsc. Arch."	"University of Washington"	"2008"	"090520s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 125 leaves :"			"329963395"
"Designing at the interface of culture, ecology and tourism :"	"recommendations for the development of Kahalu'u, Big Island of Hawai'i /"	"Leslie Gia E. Clark."	"Clark, Leslie Gia E."	"M. Landsc. Arch."	"University of Washington"	"2009"	"091207s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 147 pages :"			"475038810"
"Finding the way :"	"the development of Seattle's bicycle route sign system /"	"Virginia R. Coffman."	"Coffman, Virginia R."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 170 pages :"			"589610339"
"Re-envisioning Seattle's urban edge :"	"how can an elevated road become a multi-faceted and multi-functional landscape? /"	"Kelly Collins."	"Collins, Kelly,1973-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"051122s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 109 leaves :"			"62322799"
"Rising above the valley :"	"a portrait of possibilities for productive urban landscapes on the rooftops of Guanajuato, Mexico /"	"Riisa Conklin."	"Conklin, Riisa."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 104 pages :"			"589610636"
"A study on the design of emptiness :"	"an open-ended pier space on Seattle's Central Waterfront /"	"Amy M. Cragg."	"Cragg, Amy M."	"M. Landsc. Arch."	"University of Washington"	"2005"	"051107s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 137 pages :"			"62235498"
"Design explorations of phytoremediation and legibility :"	"case study of a university landfill /"	"Laura L. Davis."	"Davis, Laura L.,1959-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060403s2005\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xi, 293 leaves :"			"65433005"
"Repacking interpretive trails :"	"landscape design for interpretive experiences /"	"Garrett A. Devier."	"Devier, Garrett A."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080116s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 121 pages :"			"190846867"
"The social and ecological dynamic of public space :"	"retrofitting green infrastructure into the urban environment /"	"James Mikel Ellingboe."	"Ellingboe, James Mikel."	"M. Landsc. Arch."	"University of Washington"	"2009"	"091202s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 52 pages :"			"472345925"
"Parc des familles :"	"interpreting the heritage of southern Louisiana /"	"Michael J. Espenan."	"Espenan, Michael J."	"Landsc. Arch."	"University of Washington"	"2004"	"041129s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 57 leaves :"			"57073320"
"Daylighting Broad Street :"	"de-channelizing a transportation corridor for open space and environmental sustainability /"	"Arielle R. Farina Clark."	"Farina Clark, Arielle R."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080109s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 121 pages :"			"189940444"
"Healing the river :"	"designing to reveal the language of the Duwamish River /"	"Dorothy Faris."	"Faris, Dorothy,1978-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060403s2005\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 104 leaves :"			"65432996"
"Patterns of interaction :"	"environment and culture in the Taiya River Valley /"	"Samson L. Ferreira."	"Ferreira, Samson L."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050405s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xii, 145 leaves :"			"58804259"
"Remanufacturing Ross Island :"	"transforming a Portland, Oregon, mining site into a post-industrial ecological park /"	"Christina I. Frank."	"Frank, Christina I.(Christina Isabel)"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060215s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 270 pages :"			"63826612"
"Landscape and universal design :"	"a user-based critique of Cal Anderson Park /"	"Jocelyn Liang Freilinger."	"Freilinger, Jocelyn Liang."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080523s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 73 leaves (some folded) :"			"228658394"
"Wondering on the way :"	"cross cultural invitations to arouse school children's ecological literacy /"	"Ya-Chi Fu."	"Fu, Ya-Chi."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 60 pages :"			"589695162"
"Beyond public utility :"	"designing natural drainage systems for avian habitat /"	"Diana Michelle Hammer."	"Hammer, Diana Michelle."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050301s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 84 leaves :"			"57832978"
"Storying the shoreline :"	"revealing cultural and environmental history on the Lake Union waterfront /"	"John W. Hammond."	"Hammond, John W.(John William),1971-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"051122s2005\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 208 pages :"			"62322589"
"The Moorelands Estuary Restoration Project /"		"John Arnold Hartsfield."	"Hartsfield, John Arnold."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050628s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 55 pages :"			"60756460"
"Seattle's last/first farm :"	"cultivating community, agriculture, and environment in our urban context /"	"Eric Steven Higbee."	"Higbee, Eric Steven."	"M. Landsc. Arch."	"University of Washington"	"2006"	"080528s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 108 pages :"			"229194522"
"City Hall Park :"	"dignity, democracy, homelessness and design for an urban park /"	"Noelle E. Higgins."	"Higgins, Noelle E."	"M. Landsc. Arch."	"University of Washington"	"2007"	"071017s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 158 pages :"			"174623762"
"Lessons for sustainable design practice :"	"Islandwood and Sleeping Lady mountain retreat case study /"	"Chih Wei (Sunny) Ho."	"Ho, Chih Wei,1977-"	"M. Landsc. Arch."	"University of Washington"	"2004"	"050601s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 65 leaves :"			"60533397"
"(Re)constructing the orphanage landscape :"	"an ecological design framework for Shalom Children's Home in South India /"	"Szu-Yu Huang."	"Huang, Szu-Yu."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 154 pages :"			"586346986"
"Great (wet) streets :"	"merging street design and stormwater management to improve neighborhood streets /"	"Stephanie Hurley and Megan Wilson."	"Hurley, Stephanie."	"M. Landsc. Arch."	"University of Washington"	"2004"	"041129s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 181 leaves :"	"Wilson, Megan,1977-"		"57072932"
"Pike Place park/structure :"	"toward a hybrid morphology of architecture, landscape, and urban infrastructure /"	"Shoji Kaneko."	"Kaneko, Shoji,1979-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060103s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 140 leaves (some folded) :"			"62770936"
"Preparing for the Sustainable Sites Initiative :"	"integrating the sustainable land practices rating system into landscape design practice /"	"Karen Marie Kennedy."	"Kennedy, Karen Marie,1977-"	"M. Landsc. Arch."	"University of Washington"	"2009"	"100630s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 pages :"			"645241646"
"Where's the bok choy? :"	"a case study analysis of the High Point market garden /"	"Vanessa Nina Lee."	"Lee, Vanessa Nina."	"M. Landsc. Arch."	"University of Washington"	"2007"	"071016s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 222 pages :"			"174277280"
"Sustainable design in cold climates :"	"re-designing a pedestrian street with sustainable solutions /"	"Merit Lesta."	"Lesta, Merit."	"M. Landsc. Arch."	"University of Washington"	"2009"	"091202s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 132 pages :"			"472249063"
"SOU courtyard garden :"	"designing a therapeutic environment for corrections staff and mentally ill offenders /"	"Amy L. Lindemuth."	"Lindemuth, Amy L."	"M. Landsc. Arch."	"University of Washington"	"2006"	"061219s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 114 leaves :"			"77081042"
"New sustainable developments :"	"an evaluation of three conservation communities /"	"David T. Low, Jr."	"Low, David T."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060731s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 134 leaves :"			"70787335"
"Ecological and cultural landscape preservation :"	"an appliqué quilt of Allentown, Washington /"	"Aaron R. Luoma."	"Luoma, Aaron R."	"M. Landsc. Arch."	"University of Washington"	"2008"	"090519s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 91 leaves :"			"326877953"
"Blurring the landscape-architecture interface :"	"north shore recreation area /"	"Chia-Lin Ma."	"Ma, Chia-Lin."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060807s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 110 leaves :"			"70849128"
"How to make an urban zoo water-neutral :"	"Woodland Park Zoo water analysis and conceptual plan /"	"Noriko Marshall."	"Marshall, Noriko."	"M. Landsc. Arch."	"University of Washington"	"2008"	"081112s2008\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xii, 143 leaves :"			"271307609"
"Phytoremediation of arsenic, lead, oil and grease in natural drainage systems /"		"by Elizabeth Teresa Martin."	"Martin, Elizabeth Teresa."	"M. Landsc. Arch."	"University of Washington"	"2004"	"041123s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves "			"57030562"
"Small-scale agriculture on the college campus :"	"models for productive landscapes at the University of Washington /"	"Justin Martin."	"Martin, Justin(Justin M.),1977-"	"M. Landsc. Arch."	"University of Washington"	"2008"	"090721s2008\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 123 pages :"			"427159532"
"Green roofs in the Pacific Northwest :"	"region-specific considerations for native plant performance /"	"Melissa A. Martin."	"Martin, Melissa A."	"M. Landsc. Arch."	"University of Washington"	"2007"	"071010s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 77 leaves :"			"174005485"
"Designing for connectivity :"	"stormwater infrastructure and ecological learning in the public right-of-way /"	"Annika E. McIntosh."	"McIntosh, Annika E."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 107 pages :"			"586072400"
"The urban mosaic :"	"creating fertile ground for magic urbanism in Portland's Old Town/Chinatown /"	"Melissa A. Medeiros."	"Medeiros, Melissa A."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050301s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 112 pages :"			"57833086"
"Down to the river :"	"returning a vital ecosystem to an urban industrial community /"	"Valerie Victoria Mehring."	"Mehring, Valerie Victoria."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080213s2007\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 47 pages :"			"192003772"
"Materials & meaning :"	"a design/build thesis, Cascade Park, Seattle, WA /"	"Jacob Millard."	"Millard, Jacob."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060123s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 72 pages :"			"63129313"
"Children's access to the neighborhood landscape and nature :"	"designing opportunities for exploration and creative play at Warren G. Magnuson Park's transitional housing /"	"Emily Griffin Miller."	"Miller, Emily Griffin."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 70 pages :"			"586060610"
"Collect, convey, capture, cultivate :"	"integrating curriculum and stormwater mitigation at Adams Elementary /"	"David Minnery."	"Minnery, David(David J.),1969-"	"M. Landsc. Arch."	"University of Washington"	"2008"	"090721s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 60 leaves :"			"427155252"
"Therapeutic environments in a hospice :"	"enhancing beneficial emotional interactions between humans and their surroundings /"	"Yuko Ono."	"Ono, Yuko,1963-"	"M. Landsc. Arch."	"University of Washington"	"2008"	"090520s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 68 leaves :"			"329858719"
"Antigua heritage unbound :"	"deciphering the limits of time and space in the urban landscape /"	"Andria Orejuela."	"Orejuela, Andria."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 117 pages :"			"589659059"
"A critique of the graphical representation of ecological process :"	"Fresh Kills ""Landfill to Landscape"" design competition /"	"Charles Page."	"Page, Charles,1974-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060510s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 91 leaves :"			"68622030"
"Making the gray grid green :"	"an evaluation of and vision for the future of Seattle Green Factor /"	"Susan L. Philipsen."	"Philipsen, Susan L."	"M. Landsc. Arch."	"University of Washington"	"2008"	"090805s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 114 leaves :"			"429258014"
"Communication of complex dynamics in design/planning :"	"representations of the Seattle central waterfront /"	"Danielle L. Pierce."	"Pierce, Danielle Lee."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100331s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 90 pages :"			"589249948"
"Montlake waterfront park :"	"balancing multiple uses in an urban ecological park design /"	"Emily Lynn Podolak."	"Podolak, Emily Lynn."	"M. Landsc. Arch."	"University of Washington"	"2006"	"070507s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 73 leaves :"			"124052480"
"Applying nearshore ecology to urban stormwater management :"	"a conceptional framework for urban planners and designers /"	"Sarah Preisler."	"Preisler, Sarah."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080529s2007\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 158 pages :"			"229421587"
"Synergy is just beyond the fence /"		"Michal Russo."	"Russo, Michal."	"M. Landsc. Arch."	"University of Washington"	"2006"	"070423s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 222 pages :"			"123420802"
"Reuse of a closed transportation system :"	"using a remnant of the Alaskan Way Viaduct to shape public space /"	"Christopher Saleeba."	"Saleeba, Christopher M."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060419s2005\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 58 leaves :"			"67118586"
"The lower Duwamish River :"	"designing for change in an urban industrial estuary /"	"Jodi L. Schoenen."	"Schoenen, Jodi L."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050104s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 69 leaves :"			"57363020"
"Migration experience :"	"flows through the nature, social life, and meaning of South Jackson Street /"	"Elizabeth Severtsen."	"Severtsen, Elizabeth Marie,1979-"	"M. Landsc. Arch."	"University of Washington"	"2007"	"080108s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 110 pages :"			"189225544"
"Finding narratives :"	"streetscape improvement plan for Seattle's International District /"	"Keiko Shimada."	"Shimada, Keiko."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060419s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 83 pages :"			"67144785"
"Urban transit plaza as an opportunity for sustainable design strategies at multiple layers /"		"Mayu Shintaku."	"Shintaku, Mayu."	"M. Landsc. Arch."	"University of Washington"	"2008"	"090112s2008\\\\xx\ab\\\\bm\\\000\0\eng\d"	"x, 94 leaves :"			"298125740"
"Flows between layers :"	"design of Longfellow Creek monorail station /"	"Wesley V Simmonds."	"Simmonds, Wesley V."	"M. Landsc. Arch."	"University of Washington"	"2004"	"041228s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 88 leaves :"			"57341197"
"Uniting ecological sustainability and socially vital urban streetscapes to create a new paradigm :"	"redevelopment of Northgate's 5th Avenue NE /"	"Mary Lou Smith."	"Smith, Mary Lou,1952-"	"M. Landsc. Arch."	"University of Washington"	"2005"	"060403s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 122 pages :"			"65432956"
"Cohousing in Alaska :"	"fostering a healthy community through design /"	"Erik Stromberg."	"Stromberg, Erik,1975-"	"M. Landsc. Arch."	"University of Washington"	"2004"	"050427s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves :"			"59722708"
"Between the tides :"	"connecting people with place in a natural area preserve /"	"Judson Sullivan."	"Sullivan, Judson."	"M. Landsc. Arch."	"University of Washington"	"2006"	"070605s2006\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 79 pages :"			"138033420"
"Urban waterfront design for coexistence :"	"connecting people and water on Seattle's South Lake Union /"	"Makie Suzuki."	"Suzuki, Makie,1976-"	"M. Landsc. Arch."	"University of Washington"	"2006"	"080602s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 91 pages :"			"229905852"
"Unearthing place :"	"revealing landscape narrative at a regional shopping center in Babylon, NY /"	"Amy Tanner."	"Tanner, Amy,1972-"	"M. Landsc. Arch."	"University of Washington"	"2004"	"050627s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 66 pages :"			"60747563"
"Local landscapes, local views :"	"nature, ecology, and urban design in Krasnoyarsk, Russia /"	"Maria C. Taylor."	"Taylor, Maria C."	"M. Landsc. Arch."	"University of Washington"	"2009"	"100329s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 156 pages :"			"586068092"
"People + salmon :"	"design prototypes at NOAA's Sandpoint Campus as models for changing redevelopment practices on the Lake Washington shoreline /"	"Zachary Thomas."	"Thomas, Zachary P.,1968-"	"M. Landsc. Arch."	"University of Washington"	"2006"	"070612s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 103 pages :"			"143938780"
"Integrating interpretation with place :"	"interpretive planning guidelines for ecotourism facilities along the Caribbean coast of the Yucatan Peninsula, Mexico /"	"W. Cole Thompson."	"Thompson, W. Cole."	"M. Landsc. Arch."	"University of Washington"	"2004"	"050323s2004\\\\xx\ab\\\\bm\\\000\0\eng\d"	"v, 66 pages :"			"58569125"
"High octane :"	"re-servicing the service station with super-natural aesthetics /"	"Ashley Thorner."	"Thorner, Ashley(Ashley Rawlings),1967-"	"M. Landsc. Arch."	"University of Washington"	"2008"	"090721s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 123 pages :"			"427167689"
"Re-edge the split landscape :"	"connecting Pike Place Market and Seattle waterfront /"	"Ya-Tung Tsai."	"Tsai, Ya-Tung."	"M. Landsc. Arch."	"University of Washington"	"2005"	"060404s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 69 pages :"			"65471832"
"Reel to real :"	"film and landscape, image and experience /"	"Elizabeth A. Umbanhowar."	"Umbanhowar, Elizabeth A."	"M. Landsc. Arch."	"University of Washington"	"2007"	"080317s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 107 pages :"			"213417123"
"Exploring relationships between vector-borne diseases and landscape architecture :"	"Aedes aegypti, Aedes albopictus and landscape architecture /"	"Jorge Antonio Alarcón."	"Alarcón, Jorge Antonio,1984-author."	"M. Landsc. Arch."	"University of Washington"	"2016"	"161116t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (72 pages) :"	"Spencer, Benjamin(Benjamin R.),degree supervisor.http://www.wikidata.org/entity/Q100724218"	"http://hdl.handle.net/1773/37163"	"962767000"
"The cross-valley greenway :"	"making way for people and wildlife across the Duwamish Valley /"	"Brooke Marie Alford."	"Alford, Brooke Marie,author."	"M. Landsc. Arch."	"University of Washington"	"2015"	"160129t20152015waua\\\\obm\\s000\0\eng\c"	"1 online resource (113 pages) :"	"Rottle, Nancy,degree supervisor.http://www.wikidata.org/entity/Q104098458"	"http://hdl.handle.net/1773/33990"	"936210701"
"Deconstructing hydrologies :"	"reviving the memory of water in Dumbarton Oaks Park /"	"Betsy Anderson."	"Anderson, Betsy,1982-author."	"M. Landsc. Arch."	"University of Washington"	"2014"	"141024t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (133 pages) :"	"Way, Thaïsa,1960-degree supervisor.http://www.wikidata.org/entity/Q105100012"	"http://hdl.handle.net/1773/26362"	"893686660"
"Designing for health :"	"investigating strategies to create healthy people, landscapes and ecosystems /"	"a research thesis by Leann Andrews, RLA, ASLA, SEED."	"Andrews, Leann,1984-author."	"M. Landsc. Arch."	"University of Washington"	"2013."	"140625t20132013wauab\\\obm\\s000\0\eng\c"	"1 online resource (116 pages) :"	"Winterbottom, Daniel M.,degree supervisor.http://www.wikidata.org/entity/Q64856006"	"http://hdl.handle.net/1773/24318"	"881728117"
"Fresh hill behind :"	"designing activities for learning food /"	"Hiroki Baba."	"Baba, Hiroki,author."	"M. Landc. Arch."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (77 pages) :"	"Hou, Jeffrey,1967-degree supervisor.http://www.wikidata.org/entity/Q100725739"	"http://hdl.handle.net/1773/33624"	"932351599"
"Reclaiming stormwater, transforming waterfronts /"		"Leslie Batten."	"Batten, Leslie."	"M. Landsc. Arch."	"University of Washington"	"2011"	"111116s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 134 pages :"			"761210561"
"Design for dynamic and pluralistic place meanings in urban public spaces :"	"Diridon Station in San José, California /"	"Erin Berg."	"Berg, Erin Marie,1983-"	"M. Landsc. Arch."	"University of Washington"	"2010"	"101222s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iix [i.e. viii], 86 pages :"			"694090010"
"Rootbound :"	"exploring production in Seattle's urban forest /"	"Scott A. Boetjer."	"Boetjer, Scott A.,author."	"M. Landc. Arch."	"University of Washington"	"2015"	"151216t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (61 unnumbered pages) :"	"Spencer, Benjamin(Benjamin R.),degree supervisor.http://www.wikidata.org/entity/Q100724218"	"http://hdl.handle.net/1773/33626"	"932351511"
"--From the ground up :"	"the on-going investigation of a Seattle green roof /"	"David Bramer."	"Bramer, David,1974-"	"M. Landsc. Arch."	"University of Washington"	"2011"	"130212s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 71 pages :"			"827348304"
"Spanning the rural urban divide :"	"toward an expanded theory of landscape architecture /"	"Easton Leigh Branam."	"Branam, Easton Leigh,author."	"M. Landsc. Arch."	"University of Washington"	"2012"	"130710s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 57 pages) :"	"Manzo, Lynne,degree supervisor.http://www.wikidata.org/entity/Q104587422"	"http://hdl.handle.net/1773/22043;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1528913"	"852425158"
"The search for forage :"	"designing with traditional ecological knowledge at Daybreak Star Indian Cultural Center /"	"Lea Anne B. Burke."	"Burke, Lea Anne B."	"M. Landsc. Arch."	"University of Washington"	"2011"	"111213s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 79 leaves :"			"768252503"
"Ballard Bridge Park :"	"preserving place for transient populations in urban spaces /"	"Erica Bush."	"Bush, Erica,1983-author."	"M. Landsc. Arch."	"University of Washington"	"2014"	"141029t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (125 pages) :"	"Hou, Jeffrey,1967-degree supervisor.http://www.wikidata.org/entity/Q100725739"	"http://hdl.handle.net/1773/26363"	"893982656"
"Design activism landscape architecture for marginalized people and lands /"		"Ximena A. Bustamante."	"Bustamante, Ximena A.,author."	"M. Landsc. Arch."	"University of Washington"	"2013."	"140624t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (97 pages) :"	"Johnson, Julie,1962-degree supervisor.http://www.wikidata.org/entity/Q103813521"	"http://hdl.handle.net/1773/24314"	"881695928"
"Amphibious city :"	"sustainable adaptations to sea level rise in Seattle's Interbay area /"	"Ying-Ting (Patty) Chen."	"Chen, Ying-Ting,1987-author."	"M. Landsc. Arch."	"University of Washington"	"2016"	"161116t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 85 pages) :"	"Hou, Jeffrey,1967-degree supervisor.http://www.wikidata.org/entity/Q100725739"	"http://hdl.handle.net/1773/37161"	"962766963"
"Our landscape, ourselves :"	"integrating process and traditional food principles for wellbeing + resilience in the Swinomish Tribal Community /"	"Rebecca Christy."	"Christy, Rebecca,1987-author."	"M. Landsc. Arch."	"University of Washington"	"2016"	"161116t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (95 pages) :"	"Winterbottom, Daniel M.,degree supervisor.http://www.wikidata.org/entity/Q64856006"	"http://hdl.handle.net/1773/37162"	"962766966"
