245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The expressionist stage in light of Bataillian expenditure /"		"Jeffrey William Salyer."	"Salyer, Jeffrey William."	"Ph. D."	"University of Washington"	"1999"	"000406s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 250 leaves "		"http://hdl.handle.net/1773/6678;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936475"	"43795837"
"The romantic outlaw narrative /"		"Eric Schaad."	"Schaad, Eric Joseph."	"Ph. D."	"University of Washington"	"2004"	"040921s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 329 leaves :"		"http://hdl.handle.net/1773/6614;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118868"	"56545766"
"Physiognomy :"	"a semiotic approach to the human body and its relationship to the natural sciences (1770-1850) /"	"by Petra Maria Schachtner."	"Schachtner, Petra Maria."	"M.A."	"University of Washington"	"1996"	"970528s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 98 leaves "			"36975812"
"""Die Sprache aus dem Bett reiBen"" :"	"feminist satire in the works of Elfriede Jelinek and Isolde Schaad /"	"Julia Ann Scheffer."	"Scheffer, Julia Ann."	"Ph. D."	"University of Washington"	"2001"	"010830s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 241 leaves :"		"http://hdl.handle.net/1773/6658"	"47884345"
"Mind's world :"	"imagination and the modern subject /"	"Alexander M. Schlutz."	"Schlutz, Alexander M.,1970-"	"Ph. D."	"University of Washington"	"2003"	"040121s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 319 pages "		"http://hdl.handle.net/1773/6631;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102615"	"54064073"
"The age of sadness :"	"a study of naturalism in Taiwanese literature under Japanese colonization /"	"Nai-huei Shen."	"Shen, Nai-huei."	"Ph. D."	"University of Washington"	"2003"	"040304s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 202 leaves "		"http://hdl.handle.net/1773/6689;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102716"	"54535411"
"Secret as a key to narration :"	"evolution from English Gothic to the Gothic in Dostoyevsky /"	"Tatyana Shlyak."	"Shlyak, Tatyana."	"Ph. D."	"University of Washington"	"2004"	"050608s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 226 leaves "		"http://hdl.handle.net/1773/6667;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151663"	"60787501"
"Death and desire :"	"the thematic function of the dead in Medieval Icelandic and Irish literature /"	"by Gregg A. Smith."	"Smith, Gregg A."	"Ph. D."	"University of Washington"	"1995"	"951013s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 261 leaves :"			"33295101"
"The Oklahoma codex :"	"Spanish matters in Indian text : the history of the Indies up to the conquest of Mexico, taken from the library of this court, Madrid in October of 1778, book two : chapters 1-30 /"	"Cristine Soliz."	"Soliz, Cristine."	"Ph. D."	"University of Washington"	"2004"	"050331s2004\\\\xx\ah\\\\bm\\\000\0\eng\d"	"xxxiii, 397 leaves :"		"http://hdl.handle.net/1773/6691;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139543"	"58734985"
"Modernism and mass culture in Botho Strauss and Antonio Muñoz Molina /"		"by Richard Sperber."	"Sperber, Richard,1964-"	"Ph. D."	"University of Washington"	"1995"	"960731s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 172 leaves "		"http://hdl.handle.net/1773/6619"	"35171607"
"The writing of the Dionysian :"	"the Dionysian in modern critical theory /"	"by Tsu-Chung Su."	"Su, Tsu-Chung."	"Ph. D."	"University of Washington"	"1995"	"960206s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 233 leaves "			"34141172"
"The intercontextuality of self and nature in Ludwig Tieck's early works /"		"by Heather I. Sullivan."	"Sullivan, Heather I."	"Ph. D."	"University of Washington"	"1995"	"951013s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 274 leaves "			"33295063"
"Modernity and identity in Azeri poetry :"	"Mo'juz of Shabustar and the Iranian constitutional era /"	"by Hadi Sultan Qurraie."	"Sultan-Qurraie, Hadi,1944-"	"Ph. D."	"University of Washington"	"1997"	"980318s1997\\\\xx\a\\\\\bm\\\000\0beng\d"	"iv, 268 leaves :"		"http://hdl.handle.net/1773/6686"	"38743762"
"Nonsensical speech :"	"speech acts in postsocialist Chinese culture /"	"Lihong Tang."	"Tang, Lihong."	"Ph. D."	"University of Washington"	"2008"	"080814s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 281 leaves "		"http://hdl.handle.net/1773/6662;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3303411"	"243800388"
"On epistolarity :"	"the letter of reflection in Carmen Martín Gaite's Nubosidad Variable and Ana Castillo's The Mixquiahuala Letters /"	"María Trouillhet-Manso."	"Trouillhet-Manso, María."	"M.A."	"University of Washington"	"2001"	"011220s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 40 leaves "			"48654387"
"Kawabata Yasunari :"	"interweaving the ""old song of the East"" and avant-garde techniques /"	"Setsuko Tsutsumi."	"Tsutsumi, Setsuko."	"Ph. D."	"University of Washington"	"1997"	"981106s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 179 leaves "		"http://hdl.handle.net/1773/6657"	"40255433"
"Camille and the role of marvels in the Roman d'Eneas /"		"by Cara Tyler."	"Tyler, Cara."	"M.A."	"University of Washington"	"1998"	"981211s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"40 leaves "			"40478884"
"Representing the unrepresentable :"	"literature of trauma in Chile /"	"by Yvonne Sabine Unnold."	"Unnold, Yvonne S.(Yvonne Sabine),1966-"	"Ph. D."	"University of Washington"	"1998"	"990915s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xi, 265 leaves "		"http://hdl.handle.net/1773/6648;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9908901"	"42376785"
"Nietzsche and Baudelaire :"	"at the threshold of our esthetic modernity /"	"by Adam Vance."	"Vance, Adam."	"Ph. D."	"University of Washington"	"2000"	"010301s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 137 leaves :"		"http://hdl.handle.net/1773/6625;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976077"	"46356419"
"Narrative links :"	"relationships of form and foreignness in the Monkey King /"	"by Vivian Wen Wai."	"Wai, Vivian Wen."	"M.A."	"University of Washington"	"1999"	"991124s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 43 leaves :"			"42887218"
"""No cure for that!"" :"	"modernism and the poetics of insufficiency /"	"Kelly S. Walsh."	"Walsh, Kelly S."	"Ph. D."	"University of Washington"	"2009"	"091229s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 278 leaves "			"495425110"
"Revolutionizing the silver screen /"		"Zhuoyi Wang."	"Wang, Zhuoyi."	"Ph. D."	"University of Washington"	"2009"	"100119s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 287 pages :"			"500928876"
"The role of I.S. Turgenev in introducing Russian literature to France /"		"by Cynthia Suzanne Petot Wicks."	"Wicks, Cynthia Suzanne Petot."	"Ph. D."	"University of Washington"	"1997"	"980915s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 177 leaves "		"http://hdl.handle.net/1773/6652"	"39874634"
"Differences without distinction :"	"ideology and the performative contexts of fictional self-representation in modern Japanese literature /"	"by James Allan Wren."	"Wren, James Allan."	"Ph. D."	"University of Washington"	"1997"	"971212s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 338 leaves "		"http://hdl.handle.net/1773/6668"	"38078880"
"Rhizosphere :"	"Gilles Deleuze and minor American literature and thought /"	"Mary F. Zamberlin."	"Zamberlin, Mary Frances,1965-"	"Ph. D."	"University of Washington"	"2003"	"040204s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 250 leaves "		"http://hdl.handle.net/1773/6622;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091098"	"54353745"
"Multicultural American literary imagination and American identity :"	"race, language, and nationalism in African American and East European narratives /"	"Rimas Zilinskas."	"Žilinskas, Rimas."	"Ph. D."	"University of Washington"	"2008"	"081125s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 310 pages :"			"276375724"
"Mass media, mass culture and contemporary Italian fiction /"		"Virginia Agostinelli."	"Agostinelli, Virginia."	"Ph. D."	"University of Washington"	"2012"	"130812s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 149 pages) :"	"Sbragia, Albert,thesis advisor."	"http://hdl.handle.net/1773/21793"	"855552818"
"Visibilité réduite :"	"paratheater in French literature and culture /"	"Erik Anspach."	"Anspach, Erik."	"Ph. D."	"University of Washington"	"2011"	"120511s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 209 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501670"	"793455791"
"""This Humble Work"" :"	"Puerto Rican and Philippine literature between Spanish and United States empires /"	"William S. Arighi."	"Arighi, William S.,author."	"Ph. D."	"University of Washington"	"2015"	"151217t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 273 pages)"	"Steele, Cynthia,degree supervisor."	"http://hdl.handle.net/1773/33685"	"932542579"
"Feminine plural :"	"representations of vulnerabilities and vulnerabilities of representations : narratives of women in contemporary Egyptian cinema /"	"Jacinthe Ahmed Assaad."	"Assaad, Jacinthe Ahmed,1977-author."	"Ph. D."	"University of Washington"	"2015"	"151217t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 223 pages) :"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/33683"	"932542255"
"Figures of degeneration in fin-de-siècle French literature /"		"Françoise Belot."	"Belot, Françoise."	"Ph. D."	"University of Washington"	"2013"	"140404s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (216 pages)"	"Handwerk, Gary J.,1954-thesis advisor.http://www.wikidata.org/entity/Q104215727"	"http://hdl.handle.net/1773/22761;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3563050"	"875712424"
"Breta sǫgur from AM 544 4to :"	"an edition and translation /"	"Russell C. Black."	"Black, Russell C.(Russell Charles),1968-author,translator."	"Ph. D."	"University of Washington"	"2014"	"141027t20142014wau\\\\\obm\\s000\0deng\d"	"1 online resource (xxiv, 95 pages)"	"Remley, Paul G.,degree supervisor."	"http://hdl.handle.net/1773/26445"	"893874971"
"Tao Yuanming and William Wordsworth :"	"a parallel study /"	"Lin Chen."	"Chen, Lin,1982-author."	"Ph. D."	"University of Washington"	"2014"	"141031t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 241 pages)"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/26444"	"894122423"
"Classical allusions and imperial desire :"	"problems of identity in Georgian and Russian literature /"	"Mary Evelynne Childs."	"Childs, Mary Evelynne."	"Ph. D."	"University of Washington"	"2012"	"130812s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (i, 477 pages)"	"West, James Denison,thesis advisor."	"http://hdl.handle.net/1773/21796;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542115"	"855553261"
"Medieval Persian texts and modern contexts :"	"Mohammad Qazvini and the modern reception of Chahār Maqāle (The Four Discourses) /"	"Sima Daad."	"Daad, Sima."	"Ph. D."	"University of Washington"	"2012"	"130812s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 318 pages) :"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/21797"	"855543097"
"Moving cataclysm :"	"journeys of quest, landscapes of loss in late medieval French romance and 19th-century travel narratives /"	"Margaret A. D'Amico."	"D'Amico, Margaret A."	"Ph. D."	"University of Washington"	"2013"	"140407s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (ix, 432 pages)"	"Delcourt, Denyse,thesis advisor."	"http://hdl.handle.net/1773/22762"	"875921522"
"Indelible practices of hope :"	"worldbuilding 1990s Los Angeles /"	"Andrea Delgado."	"Delgado, Andrea,author."	"Ph. D."	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (195 pages) :"	"Groening, Stephen,degree supervisor.;Habell-Pallán, Michelle,degree supervisor.http://www.wikidata.org/entity/Q106512301"	"http://hdl.handle.net/1773/44686"	"1128027937"
"Writing the indigenous :"	"contemporary Mayan literature in Chiapas, Mexico and Palestinian literature in Israel /"	"Amal Eqeiq."	"Eqeiq, Amal,author."	"Ph. D."	"University of Washington"	"2013."	"140507t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (x, 273 pages)"	"Steele, Cynthia,degree supervisor."	"http://hdl.handle.net/1773/23535"	"879350176"
"Pacific crossings :"	"travel, writing, and literary transition in the Sino-American nineteenth and early twentieth centuries /"	"Laura Eshleman."	"Eshleman, Laura,author."	"Ph. D."	"University of Washington"	"2016"	"170405t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (420 pages)"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/38101"	"981509087"
"Gender, class and cinephilia :"	"Parisian cinema cultures, 1918-1925 /"	"Annie Fee."	"Fee, Annie,author."	"Ph. D."	"University of Washington"	"2015"	"151217t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (200 pages)"	"Bean, Jennifer M.,1968-degree supervisor.http://www.wikidata.org/entity/Q104981952"	"http://hdl.handle.net/1773/33684"	"932542495"
"Elmi Bodari and the construction of the modern Somali subject in a colonial and Sufi context /"		"Jamal Abdi Gabobe."	"Gabobe, Jamal,author."	"Ph. D."	"University of Washington"	"2014"	"140919t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 151 pages)"	"DeYoung, Terri,degree supervisor."	"http://hdl.handle.net/1773/25458"	"890946196"
"Genealogical modernism :"	"family structures, identity, history, and narrative in the 20th-century ""long"" novel /"	"Bradley Gerhardt."	"Gerhardt, Bradley,author."	"Ph. D."	"University of Washington"	"2018."	"190206t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 499 pages)"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/43014"	"1084663490"
"Secrecy, secularism, and the coming revolution in Naguib Mahfouz's postwar masterpieces /"		"Nathaniel Greenberg."	"Greenberg, Nathaniel,1979-"	"Ph. D."	"University of Washington"	"2012"	"121029s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 151 pages) :"	"DeYoung, Terri,thesis advisor."	"http://hdl.handle.net/1773/20513"	"815295187"
"The myth of voluntary death :"	"the representation of sacrifice and martyrdom in the Maoist films (1949-1976) /"	"Yizhong Gu."	"Gu, Yizhong,author."	"Ph. D."	"University of Washington"	"2017"	"170919t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (246 pages) :"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/40007"	"1004341783"
"Expose and punish :"	"trial by moving images in revolutionary China /"	"Belinda Qian He."	"He, Belinda Qian,author."	"Ph. D."	"University of Washington"	"2020."	"210309t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (2 unnumbered pages, xviii, 290 pages) :"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/46348"	"1240820562"
"Impure memory, imperfect justice :"	"a comparison of post-repression fiction across the South Atlantic /"	"Norma G. Kaminsky."	"Kaminsky, Norma G.,author."	"Ph. D."	"University of Washington"	"2016"	"160811t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (238 pages) :"	"Steele, Cynthia,degree supervisor."	"http://hdl.handle.net/1773/36542"	"956509754"
"Un/becoming Chinese :"	"Huaqiao, the non-perishable sojourner reinvented, and alterity of Chineseness /"	"Ching-Sue Kuik."	"Kuik, Ching-Sue,author."	"Ph. D."	"University of Washington"	"2013."	"140507t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (173 pages)"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/23534"	"879349650"
"Strategies of inwardness :"	"narrative apprehension and the modernist quest for the locus of authenticity /"	"Amy C. Lanning."	"Lanning, Amy C.,author."	"Ph. D."	"University of Washington"	"2013."	"140703t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (152 pages)"	"Critique of (work) :Conrad, Joseph,1857-1924.Heart of darkness.;Critique of (work) :Svevo, Italo,1861-1928.Coscienza di Zeno.English.;Critique of (work) :Gide, André,1869-1951.Faux-monnayeurs.English.;Shulman, Robert,1930-degree supervisor."	"http://hdl.handle.net/1773/25156"	"882583409"
"Picaresque comedy and its discontents /"		"Maximilian C. Maier."	"Maier, Maximilian C."	"Ph. D."	"University of Washington"	"2012"	"130812s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 241 pages) :"	"Brown, Marshall,1945-thesis advisor."	"http://hdl.handle.net/1773/21795;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542361"	"855545382"
"The Victorian aesthetics of erasure in fiction and illustration /"		"Ileana Marin."	"Marin, Ileana."	"Ph. D."	"University of Washington"	"2011"	"120525s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 377 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501544"	"794294120"
"Women's modernism in peripheral Catholic Europe :"	"the poetry of Blanaid Salkeld and Concha Méndez /"	"Ciara Catherine McGrath."	"McGrath, Ciara Catherine,author."	"Ph. D."	"University of Washington"	"2013."	"140508t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (242 pages)"	"Reed, Brian M.,degree supervisor.http://www.wikidata.org/entity/Q104236606"	"http://hdl.handle.net/1773/23536"	"879385820"
"Pariahs, tricksters, and the subversion of modernity :"	"the decolonial borderland narratives of Cormac McCarthy and Eduardo Antonio Parra. /"	"Cuauhtémoc Thelonious Mexica."	"Mexica, Cuauhtémoc Thelonious,author."	"Ph. D."	"University of Washington"	"2015"	"151217t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 178 pages)"	"Steele, Cynthia,degree supervisor."	"http://hdl.handle.net/1773/33686"	"932542594"
"Making France visible :"	"visual technologies of nationalism /"	"William C. Mitchell."	"Mitchell, William C.,1975-"	"Ph. D."	"University of Washington"	"2011"	"120214s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 205 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485500"	"776716240"
"Urban and rural encounters in Chinese postsocialist film and media /"		"Katherine J. Morrow."	"Morrow, Katherine J.,author."	"Ph. D."	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (175 pages) :"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/43985"	"1114738181"
"The Zagreb school of animation and the unperfect /"		"Paul W. Morton."	"Morton, Paul W.,1980-author."	"Ph. D."	"University of Washington"	"2018."	"190114t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (201 pages)"	"Crnković, Gordana P.,1963-degree supervisor.http://www.wikidata.org/entity/Q101011946"	"http://hdl.handle.net/1773/42259"	"1082145227"
"Everybody's woman :"	"gender, genre, and transnational intermediality in inter-war Italy /"	"Jennifer A. Myers."	"Myers, Jennifer A."	"Ph. D."	"University of Washington"	"2011"	"111129s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 219 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472184"	"764527212"
"A natural history of genius :"	"aesthetics, ethics, and totalitarianism /"	"Yasaman Naraghi."	"Naraghi, Yasaman,author."	"Ph. D."	"University of Washington"	"2018."	"190408t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 108 pages) :"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/43344"	"1091905553"
"Animate biology :"	"data, visualization, and life's moving image /"	"Adam J. Nocek."	"Nocek, A. J.,author.http://www.wikidata.org/entity/Q107387250"	"Ph. D."	"University of Washington"	"2015"	"160205t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (223 pages) :"	"Thurtle, Phillip,degree supervisor.http://www.wikidata.org/entity/Q105086473"	"http://hdl.handle.net/1773/33687"	"936790484"
"Created in the image? :"	"Holocaust perpetrators in Israeli fiction /"	"Or Rogovin."	"Rogovin, Or."	"Ph. D."	"University of Washington"	"2012"	"130812s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 283 pages) :"	"Sokoloff, Naomi B.,thesis advisor."	"http://hdl.handle.net/1773/21794"	"855543080"
"The Catholic imagination of Czeslaw Milosz /"		"Artur Sebastian Rosman."	"Rosman, Artur Sebastian,author."	"Ph. D."	"University of Washington"	"2014"	"141215t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 192 pages)"	"Searle, Leroy,degree supervisor.http://www.wikidata.org/entity/Q6529030"	"http://hdl.handle.net/1773/26446"	"898134901"
"Screening the museum aesthetic :"	"auteurs in transnational heritage film /"	"Andrea Schmidt."	"Schmidt, Andrea,1986-author."	"Ph. D."	"University of Washington"	"2016"	"170405t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (175 pages) :"	"Tweedie, James,degree supervisor."	"http://hdl.handle.net/1773/38102"	"981509493"
"To the funhouse :"	"W.G. Sebald's playful intertextuality /"	"Verena V. Schowengerdt-Kuzmany."	"Schowengerdt-Kuzmany, Verena V.,author."	"Ph. D."	"University of Washington"	"2014"	"141215t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 306 pages)"	"Gray, Richard T.,degree supervisor.http://www.wikidata.org/entity/Q99460923"	"http://hdl.handle.net/1773/26443"	"898151761"
"Questions in narratives from oral tradition to literature /"		"Milan Vidaković."	"Vidaković, Milan,author."	"Ph. D."	"University of Washington"	"2016"	"160811t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (220 pages)"	"Brown, Marshall,1945-degree supervisor."	"http://hdl.handle.net/1773/36543"	"956509872"
"Revisionary superheroes, seriality, and secret identity :"	"the rise of revisionism in comics and graphic novels from 1940-2011 /"	"Nancy C. White."	"White, Nancy C.(Nancy Claire)"	"Ph. D."	"University of Washington"	"2011"	"110802s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 192 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3452759"	"744493901"
"Fragmenting history :"	"prostitutes, hostesses, and actresses at the edge of empire /"	"Nobuko Ishitate-Okumiya Yamasaki."	"Yamasaki, Nobuko Ishitate-Okunomiya,author.http://www.wikidata.org/entity/Q106925480"	"Ph. D."	"University of Washington"	"2014"	"141218t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 199 pages) :"	"Mack, Edward Thomas,degree supervisorhttp://www.wikidata.org/entity/Q100709746"	"http://hdl.handle.net/1773/26441"	"898313690"
"From romantic aesthetics to environmental ethics :"	"rethinking the role of natural aesthetics in ecocritical discourse /"	"Patrick D. Zambianchi."	"Zambianchi, Patrick D.,author."	"Ph. D."	"University of Washington"	"2014"	"150410t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 231 pages)"	"Modiano, Raimonda,degree supervisor."	"http://hdl.handle.net/1773/27446"	"907087494"
"Borderless fandom and contemporary popular cultural scene in Chinese cyberspace /"		"Xiqing Zheng."	"Zheng, Xiqing,1984-author."	"Ph. D."	"University of Washington"	"2016"	"160811t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 400 pages) :"	"Braester, Yomi,degree supervisor."	"http://hdl.handle.net/1773/36544"	"956509970"
