245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Currents and related water properties in the eastern Chukchi Sea."			"Ozturgut, Erdogan."	"M.S."	"University of Washington"		"890719s1960\\\\xx\ab\\\\bm\\\000\0\eng\d"	"60 leaves"			"20030526"
"The estimation of the oxygen utilization rate in seawater from the activity of the respiratory electron transport system in plankton."			"Packard, T. T."	"Ph. D."	"University of Washington"		"890810s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"20155583"
"A succinate dehydrogenase assay as a measure of respiration rate in the brine shrimp, Artemia salina."			"Packard, T. T."	"M.S."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"29 leaves"			"20155546"
"Physical oceanography of the northern part of the Greenland Sea in the summer of 1964 /"		"by Kennard M. Palfrey, Jr."	"Palfrey, Kennard M."	"M.S."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"63 leaves :"			"20155598"
"The ecology and metabolism of a benthic community on an intertidal sandflat (False Bay, San Juan Island, Washington)."			"Pamatmat, Mario Macalalag."	"Ph. D."	"University of Washington"		"890616s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"243 leaves"			"19881961"
"Observations on molting and respiration of Euphausiids."			"Paranjape, Madhukar Anant."	"M.S."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"23 leaves"			"20153625"
"Fatty acid composition of certain shallow-water marine sediments."			"Peterson, David Holmen,1937-"	"Ph. D."	"University of Washington"		"890810s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"20153865"
"The influence of a variable depth on steady zonal barotropic flow."			"Porter, Gene Huntley."	"M.S."	"University of Washington"		"890824s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"49 leaves"			"20240888"
"Internal wave generation from a step-like, constant slope continental shelf."			"Prinsenberg, Simon J.,1941-"	"Ph. D."	"University of Washington"		"890810s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"132 leaves"			"20153705"
"The determination and separation of strontium from calcium in seawater ..."			"Raich, Abraham,1922-"	"M. Science"	"University of Washington"		"890623s1949\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 37 leaves"			"19916703"
"Sediments of Willapa submarine canyon,"		"by Chester F. Royse, Jr."	"Royse, Chester F.(Chester Franklin)"	"M.S."	"University of Washington"		"890819s1964\\\\xx\ab\\\\bm\\\000\0\eng\d"	"86, [1] leaf"			"20219120"
"Seasonal and vertical distributions of zooplankton in the Canadian Basin of the Arctic Ocean /"		"by Donald Andrew Scott."	"Scott, Donald Andrew."	"M.S."	"University of Washington"	"1969"	"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 156 leaves :"			"19805629"
"Salt intrusion and flushing of Lake Washington Ship Canal ..."			"Seckel, G. R.(Gunter R.)"	"M.S."	"University of Washington"		"890819s1953\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 97 leaves"			"20223100"
"Observations of boundary layer flow in a tidal current."			"Sternberg, Richard W.,1934-"	"Ph. D."	"University of Washington"		"890819s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves"			"20218562"
"Estimating the organic carbon content of phytoplankton from cell volume, cell area, or plasma volume."			"Strathmann, Richard R.,1941-"	"M.S."	"University of Washington"		"890810s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"33 leaves"			"20154144"
"Thermal convection in Lake Washington, winter 1962-1963."			"Syck, James Marvin."	"M.S."	"University of Washington"		"890824s1964\\\\xx\ab\\\\bm\\\000\0\eng\d"	"32 leaves"			"20240933"
"Diel variations in distributions and feeding behavior of Mysidacea in Puget Sound."			"Thorne, Richard E."	"M.S."	"University of Washington"		"890810s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"68 leaves"			"20154712"
"Oceanography of Alberni Inlet and prediction of pulp mill polution in Alberni Inlet ..."			"Tully, John P.(John Patrick),1906-"	"Ph. D."	"University of Washington"		"890725s1948\\\\xx\abo\\\bm\\\000\0\eng\d"	"xxv, 329 leaves"			"20065762"
"The generation of internal waves by long surface waves."			"Weigand, James Gary,1935-"	"Ph. D."	"University of Washington"		"890719s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"20030346"
"A model study of internal waves."			"Weigand, James Gary,1935-"	"M.S."	"University of Washington"		"890719s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"52 leaves"			"20030377"
"Determination of nitrate in sea water by cadmium-copper reduction of nitrate,"		"by Elwyn Devere Wood, Jr."	"Wood, Elwyn Devere."	"M.S."	"University of Washington"		"890602s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"18 leaves"			"19805612"
"Voltammetric measurement, speciation, and distribution of zinc in ocean water."			"Zirino, Albert Rocco,1941-"	"Ph. D."	"University of Washington"		"890602s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"205 leaves"			"19805664"
"Holocene stratigraphic framework, southern Bering Sea continental shelf /"		"David Robert Askren."	"Askren, David Robert."	"M.S."	"University of Washington"	"1972"	"890810s1972\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 104 leaves :"			"20153140"
"Nephelometry and mineralogy of suspended particulate matter in the waters over the Washington continental slope and nitinat deep-sea fan."			"Baker, Edward T."	"Ph. D."	"University of Washington"		"890810s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"142 leaves"			"20153557"
"The basic surface characteristics of geothite ([alpha] FeOOH)."			"Balistrieri, Laurie Sue."	"M.S."	"University of Washington"		"890810s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"20153185"
"The occurrence and some properties of fish alpha-glycerophosphate dehydrogenase."			"Bargmann, Gregory George."	"M.S."	"University of Washington"		"890523s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"80 leaves"			"19751482"
"A bicubic spline finite element solution for circulation in a shallow sea /"		"by Irene Barinoff."	"Barinoff, Irene."	"M.S."	"University of Washington"		"801124s1980\\\\xx\ab\\\\bm\\\000\0\eng\d"	"viii, 104 leaves :"			"6969267"
"The biogeochemical significance of zooplankton fecal material in a biologically productive, temperate fjord /"		"by Joseph Thomas Bennett."	"Bennett, Joseph Thomas."		"University of Washington"		"801029s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 258 leaves :"			"6876865"
"Correlation of Cenozoic deep sea sediments of the equatorial Pacific Ocean"	"an example of a new chronostratigraphic system of measurement."		"Blank, Richard G."	"Ph. D."	"University of Washington"		"890810s1977\\\\xx\a\\\\\bm\\\000\0\eng\d"	"138 leaves"			"20154465"
"Paleobiogeography vs biostratigraphy of calcareous nannofossils in Oligocene deep sea sediments /"		"by Gretchen Louise Blechschmidt."	"Blechschmidt, Gretchen L."	"M.S."	"University of Washington"	"1975"	"840508s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"155 leaves :"			"10702478"
"Mercury: some aspects of its marine geochemistry in Puget Sound, Washington."			"Bothner, Michael H."	"Ph. D."	"University of Washington"		"890810s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"126 leaves"			"20154224"
"Initial-value problems in stratified shear flows /"		"by Jerre Eugene Bradt."	"Bradt, Jerre Eugene."		"University of Washington"		"791023s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 134 leaves :"			"5578309"
"A statistical analysis of replicate nutrient-limited chemostat cultures of the marine diatom, Skeletonema costatum /"		"by Norman Frederick Breitner."	"Breitner, Norman Frederick."	"M.S."	"University of Washington"		"890810s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 65 leaves :"			"20154576"
"On the hydrography of the Greenland Sea."			"Carmack, Eddy Clark,1942-"	"Ph. D."	"University of Washington"		"890809s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"185 leaves"			"20149221"
"A comparative physiological study of marine diatoms and dinoflagellates in relation to irradiance and cell size /"		"by Augustine Tat-Hang Chan."	"Chan, Augustine Tat-Hang."		"University of Washington"		"890810s1978\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 110 leaves :"			"20153090"
"An oxygen budget for the deep waters of Dabob Bay using respiration rates estimated from plankton electron transport activities."			"Christensen, John Peter."	"M.S."	"University of Washington"		"890810s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"235 leaves"			"20154263"
"Denitrification in the eastern tropical North Pacific Ocean."			"Codispoti, Louis A."	"Ph. D."	"University of Washington"		"890810s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"118 leaves"			"20153149"
"Nitrate reductase activity in natural populations and laboratory cultures of Chaetoceros armatum T. West and Asterionella socialis Lewin and Norris."			"Collos, Yves Noel."	"M.S."	"University of Washington"		"890810s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"20153161"
"The uptake and assimilation of inorganic nitrogen by Skeletonema costatum (Grev.) Cleve."			"Conway, Henry Lee,1941-"	"Ph. D."	"University of Washington"		"890810s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"125 leaves"			"20153169"
"Chromium species in natural waters /"		"by Raymond Earle Cranston."	"Cranston, Raymond Earle."		"University of Washington"		"800320s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 304 leaves :"			"6108665"
"The geochemistry of arsenic and antimony in Puget Sound and Lake Washington, Washington."			"Crecelius, Eric A."	"Ph. D."	"University of Washington"		"890810s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"133 leaves"			"20153336"
"Complete carbon and nitrogen budgets for the carnivorous amphipod, Calliopius laeviusculus (Krøyer)."			"Dagg, Michael John."	"Ph. D."	"University of Washington"		"890810s1975\\\\xx\a\\\\\bm\\\000\0\eng\d"	"175 leaves"			"20153375"
