245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"An examination of the persuasive techniques employed by the Student Nonviolent Coordinating Committee."			"Brashen, Henry Michael."	"M.A."	"University of Washington"		"890510s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"187 leaves"			"19685281"
"The speaking of Walter Lippmann as a critic of the New Deal (1932-1941)."			"Bright, Philip Lewis,1936-"	"Ph. D."	"University of Washington"		"890510s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"315 leaves"		"http://hdl.handle.net/1773/8269;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6901146"	"19685331"
"Oral interpretation in the King County high schools"	"a survey with curricular guidelines."		"Brown, Penelope Anne."	"M.A."	"University of Washington"		"890613s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19860298"
"Lingual stereognosis"	"a normative study in adults."		"Canetta, Robert,1935-"	"Ph. D."	"University of Washington"		"890510s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19685314"
"The effect of verbal control on the grouping behavior of children."			"Cerf, Florence Ann Duval,1928-"	"M.A."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"43 leaves"			"19693541"
"Toward a rhetoric of responsibility"	"Martin Buber's ontology of man speaking."		"Clark, Allen Louis."	"M.A."	"University of Washington"		"890511s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"128 leaves"			"19693558"
"An investigation of speech needs of classroom teachers and speech training programs in Washington state teacher training institutions."			"Clark, Richard Walter,1936-"	"M.A."	"University of Washington"		"890622s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"116 leaves"			"19910397"
"The rhetoric of W.H. Auden's verse plays."			"Clark, Vera Fay,1927-"	"Ph. D."	"University of Washington"		"890511s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"271 leaves"			"19693534"
"Earl Russell Browder, American spokesman for communism, 1930-1945:"	"an analysis of his adaptation of communist ideas and goals to a capitalist society."		"Cleath, Robert L.(Robert Leroy),1928-"	"Ph. D."	"University of Washington"		"890719s1963\\\\xx\\\\\\\bm\\\000\0\eng\d"	"310 leaves"			"20031856"
"A comparison of judgments of pitch of pure tones under two different experimental conditions."			"Copeland, Alfred Beryl,1931-"	"Ph. D."	"University of Washington"		"890719s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"76 leaves"			"20031899"
"The relationship of metropolitan reading readiness test scores and articulation proficiency of first grade children."			"Copeland, Dru Ruth."	"M.A."	"University of Washington"		"890719s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 leaves"			"20031480"
"Trends in perceptual confusions of consonant sounds among listeners sustaining high frequency hearing loss."			"Craig, James Marvin."	"Ph. D."	"University of Washington"		"890518s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19730913"
"Rhetorique francoise of Jean Baptiste Louis Crevier"		"translation and commentary by Dorothy Virginia Mills Bennett."	"Crevier, Jean Baptiste Louis,1693-1765."	"M.A."	"University of Washington"		"890728s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"188 leaves"	"Bennett, Dorothy Virginia Mills."		"20082800"
"An experimental study of the effects of three variables upon verbal performance."			"Davis, James Wayne,1938-"	"Ph. D."	"University of Washington"		"890728s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"65 leaves"			"20082583"
"Selection of literature for use in oral interpretation in Philippine junior college English and speech classes."			"De Gracia, Cesar Pascua."	"M.A."	"University of Washington"		"890728s1965\\\\xx\\\\\\\bm\\\000\0\eng\d"	"148 leaves"			"20082670"
"Effects of stimulus duration and interstimulus interval on rate of habituation of the auditory evoked response."			"Denman, Marie Elliott,1930-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19693720"
"A study of the effect of rise time on the difference limen for intensity."			"Dixon, James Douglass,1934-"	"Ph. D."	"University of Washington"		"890511s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"90 leaves"			"19693351"
