245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Production and characterization of a T cell hybridoma secreting a suppressor factor specific for a methylcholanthrene-induced fibrosarcoma /"		"by Joan Marie Cory."	"Cory, Joan Marie."	"Ph. D."	"University of Washington"	"1982"	"820409s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 100 leaves, 9 unnumbered leaves of plates :"			"8325054"
"Molecular characterization of interactions between Agrobacterium and plants :"	"the necrotic response /"	"by Wanyin Deng."	"Deng, Wanyin."	"Ph. D."	"University of Washington"	"1995"	"951120s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 121 leaves :"			"33601717"
"Studies on the pili and exosporium from spores of Bacillus cereus /"		"by John Paul DesRosier."	"DesRosier, John Paul."		"University of Washington"		"801110s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 137 leaves, 30 unnumbered leaves of plates :"			"6921618"
"Analysis of the regulation and function of the chromosomal virulence gene, chvE, of Agrobacterium tumefaciens /"		"by Sharon Lafferty Doty."	"Doty, Sharon L."	"Ph. D."	"University of Washington"	"1995"	"960909s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 103 leaves :"			"35446495"
"Studies on the synthesis of specific RNAs during infection of Bacillus subtilis by bacteriophage SP01 /"		"by John Scott Downard."	"Downard, John Scott."	"Ph. D."	"University of Washington"	"1981"	"811019s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 137 leaves, 24 unnumbered leaves of plates :"			"7855527"
"Isolation of polychlorinated biphenyl degrading microorganisms from Puget Sound, Washington /"		"by Sheryl Everson Dyksterhouse."	"Dyksterhouse, Sheryl Everson."	"M.S."	"University of Washington"	"1992"	"930129s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 26 leaves :"			"27345853"
"Rearrangement of immunoglobulin gene segments in transfected cells and transgenic mice /"		"by Jonathan Peter Engler."	"Engler, Jonathan Peter."	"Ph. D."	"University of Washington"	"1988"	"890807s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 97 leaves :"			"20137697"
"Studies on trimethoprim resistant dihydrofolate reductases encoded by R-plasmids /"		"by Mary Elizabeth Fling."	"Fling, Mary Elizabeth."		"University of Washington"		"800530s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 88 leaves, 19 unnumbered leaves of plates :"			"6373105"
"Molecular genetics of tumorigenicity and octopine metabolism of Agrobacterium tumefaciens /"		"by David Jay Garfinkel."	"Garfinkel, David Jay."	"Ph. D."	"University of Washington"	"1981"	"820409s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 103 leaves, 15 unnumbered leaves of plates :"			"8325122"
"Selective and cap-dependent translation of influenza viral messenger RNAs regulated by structures in the 5'-untranslated region /"		"by Michele Susan Garfinkel."	"Garfinkel, Michele Susan,1964-"	"Ph. D."	"University of Washington"	"1993"	"940413s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 112 leaves :"			"30136139"
"The role of antibody and antigen charge in the deposition of preformed immune complexes in renal glomeruli /"		"by Verlene Joyce Gauthier."	"Gauthier, Verlene Joyce."	"Ph. D."	"University of Washington"	"1984"	"840905s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 78 leaves, 20 unnumbered leaves of plates :"			"11120296"
"Genetic analysis of a transposon which mediates ampicillin resistance /"		"by Ronald Eldon Gill."	"Gill, Ronald Eldon."		"University of Washington"		"800407s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"			"6175376"
"FlgM, a protein which couples flagellin expression to flagellar hook-basal body assembly in Salmonella /"		"by Karen Louise Gillen."	"Gillen, Karen Louise."	"Ph. D."	"University of Washington"	"1993"	"940509s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 158 leaves :"			"30408397"
"Characterization of measles virus nonstructural and structural proteins involved in transcription and replication /"		"by Adrian F. Gombart."	"Gombart, Adrian F."	"Ph. D."	"University of Washington"	"1993"	"940506s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves :"			"30397133"
"Microbiological studies of Lake Washington /"		"by Eileen Gregory."	"Gregory, Eileen."		"University of Washington"		"790906s1979\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 108 leaves, 23 unnumbered leaves of plates :"			"5344680"
"Murine immunoglobulin lambda genes are regulated by downstream enhancer elements /"		"by James Richard Hagman."	"Hagman, James Richard,1957-"	"Ph. D."	"University of Washington"	"1989"	"900808s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 128 leaves, 31 unnumbered leaves of plates :"			"22197652"
"Retroviral recombination :"	"insights from a model system /"	"by Adeline May Hajjar."	"Hajjar, Adeline May."	"Ph. D."	"University of Washington"	"1995"	"951220s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 88 leaves :"			"33950908"
"The action of the delta subunit of the RNA polymerase of Bacillus subtilis /"		"by Matthew Dale Hilton."	"Hilton, Matthew Dale."	"Ph. D."	"University of Washington"	"1985"	"850424s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 139 leaves, 20 unnumbered leaves of plates :"			"11956384"
"Regulation of transcription during the development of Bacillus subtilis bacteriophage phi 29 /"		"by Robert Douglas Holder."	"Holder, Robert Douglas."	"Ph. D."	"University of Washington"	"1981"	"810408s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"xi, 196 leaves, 48 unnumbered leaves of plates :"			"7317295"
"Mapping of functional regions of murine retroviral LTR enhancers /"		"by Tom Robert Hollon."	"Hollon, Tom Robert."	"Ph. D."	"University of Washington"	"1989"	"891106s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 70 leaves :"			"20604313"
"The regulation of the pilin gene in Pseudomonas aeruginosa /"		"by Karyn Ishimoto."	"Ishimoto, Karyn,1963-"	"Ph. D."	"University of Washington"	"1992"	"930129s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 152 leaves :"			"27348595"
"Physiological aspects of Rhizobium meliloti that affect free living or symbiotic function /"		"by John Gene Jelesko."	"Jelesko, John Gene,1961-"	"Ph. D."	"University of Washington"	"1992"	"930524s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 150 leaves :"			"28155389"
"Regulation of virulence genes in Agrobacterium tumefaciens /"		"by Shouguang Jin."	"Jin, Shouguang,1962-"	"Ph. D."	"University of Washington"	"1990"	"910821s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 103 leaves :"			"24267891"
"An in vitro investigation of macrophage-T cell interactions required for in vivo DTH-responses /"		"by Donald E. Kern."	"Kern, Donald E."	"Ph. D."	"University of Washington"	"1987"	"880329s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 211 leaves, 16 unnumbered leaves of plates :"			"17694694"
"Interactions of Candida albicans and the human oral mucosa /"		"by Lucille Harumi Kimura."	"Kimura, Lucille Harumi."		"University of Washington"		"800327s1979\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 197 leaves, [4] leaves of color plates :"			"6133669"
"Ti-plasmids and host range expression of grapevine isolates of Agrobacterium tumefaciens /"		"by Vic Charles Knauf."	"Knauf, Vic Charles."	"Ph. D."	"University of Washington"	"1982"	"830310s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 92 leaves, 13 unnumbered leaves of plates :"			"9297765"
"Molecular analysis of epithelial cell adherence and invasion by bovine septicemic Escherichia coli /"		"by Marcus J. Korth."	"Korth, Marcus J.(Marcus John),1955-"	"Ph. D."	"University of Washington"	"1993"	"940511s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 113 leaves :"			"30421056"
"Bacillus thuringiensis crystal protein genes :"	"diversity of locations and multiple genes /"	"by James Warren Kronstad."	"Kronstad, James Warren."	"Ph. D."	"University of Washington"	"1984"	"850227s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 136 leaves, 22 unnumbered leaves of plates :"			"11741641"
"Determinants of HIV-1 assembly and genome encapsidation /"		"by Peifun P. Lee."	"Lee, Peifun P."	"Ph. D."	"University of Washington"	"1993"	"940509s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 104 leaves :"			"30408521"
"Purification, characterization and cloning of a 58-kDa cellular inhibitor of the interferon-induced, dsRNA-activated protein kinase /"		"by Tae Gyu Lee."	"Lee, Tae Gyu,1960-"	"Ph. D."	"University of Washington"	"1993"	"940301s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 140 leaves :"			"29889176"
"The regulation and genetics of autotrophy in Xanthobacter H4-14 /"		"by Leo Gregory Lehmicke."	"Lehmicke, Leo Gregory."	"Ph. D."	"University of Washington"	"1985"	"850816s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 104 leaves, 18 unnumbered leaves of plates :"			"12394516"
"Studies on some mechanisms of retroviral induction of thymic lymphoma in the AKR mouse /"		"by Kathryn Louise Levine."	"Levine, Kathryn Louise."	"Ph. D."	"University of Washington"	"1987"	"880114s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 129 leaves, 19 unnumbered leaves of plates :"			"17346208"
"Expression of wild type and mutant human Topoisomerase I cDNAs and use of the mutant protein to characterize DNA binding as a function of DNA topology /"		"by Knut R. Madden."	"Madden, Knut R."	"Ph. D."	"University of Washington"	"1994"	"950412s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 133 leaves :"			"32297572"
"The role of chromosomal position in the regulation of expression of integrated retroviruses /"		"by Katherine Ilene Manson."	"Manson, Katherine Ilene."	"Ph. D."	"University of Washington"	"1983"	"830330s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 74 leaves, 18 unnumbered leaves of plates :"			"9361506"
"Rearrangement of endogenous immunoglobulin genes in mu and kappa transgenic mice /"		"by Joanna Terese Manz."	"Manz, Joanna Terese,1957-"	"Ph. D."	"University of Washington"	"1990"	"910221s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 91 leaves :"			"23132361"
"The role of eukaryotic topoisomerase I in DNA catenation and its possible involvement in illegitimate recombination /"		"by William Kenneth McCoubrey, Jr."	"McCoubrey, William Kenneth."	"Ph. D."	"University of Washington"	"1986"	"861017s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 88 leaves, 16 unnumbered leaves of plates :"			"14408911"
"Mononuclear phagocyte abnormalities in autoimmune motheaten mice /"		"by Kathleen Linda McCoy."	"McCoy, Kathleen Linda."	"Ph. D."	"University of Washington"	"1983"	"830727s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 116 leaves, 20 unnumbered leaves of plates :"			"9744507"
"Cloning, expression and regulation in Escherichia coli of a Bacillus thuringiensis subsp. israelensis crystal protein gene /"		"by Kent Malcolm McLean."	"McLean, Kent Malcolm."	"Ph. D."	"University of Washington"	"1986"	"870205s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xi, 173 leaves, 23 unnumbered leaves of plates :"			"15155120"
"The mouse immunoglobulin lambda light chain gene family /"		"by James Frederick Miller."	"Miller, James Frederick,1955-"	"Ph. D."	"University of Washington"	"1983"	"830614s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 121 leaves, 25 unnumbered leaves of plates :"			"9603684"
"Nucleotide sequence homology among enterotoxin genes of Escherichia coli and Vibrio cholerae /"		"by Stephen Lloyd Moseley."	"Moseley, Stephen Lloyd."	"Ph. D."	"University of Washington"	"1981"	"811228s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 89 leaves, 16 unnumbered leaves of plates :"			"8021950"
"Immunoglobulin heavy chain RNA sequences of mouse thymocytes /"		"by Richard Isaac Near."	"Near, Richard Isaac."	"Ph. D."	"University of Washington"	"1980"	"810112s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 151 leaves, 33 unnumbered leaves of plates :"			"7057050"
"I, the cellular and molecular interactions of Staphylococcus aureus with human nasal cells and secretions ; II, DNA sequence analysis on microcomputers /"		"by Douglas Drew Nicoll."	"Nicoll, Douglas Drew."	"Ph. D."	"University of Washington"	"1983"	"830608s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"xi, 324 leaves, 7 unnumbered leaves of plates :"			"9587261"
"The genetics of methanol oxidation in the facultative methylotroph Methylobacterium AM1 /"		"by David Neal Nunn, Jr."	"Nunn, David Neal."	"Ph. D."	"University of Washington"	"1986"	"860708s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 108 leaves, 17 unnumbered leaves of plates :"			"13832189"
"Studies on immunoglobulin gene somatic hypermutation in Kappa transgenic mice /"		"by Rebecca Lea O'Brien."	"O'Brien, Rebecca Lea."	"Ph. D."	"University of Washington"	"1986"	"870403s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 92 leaves, 22 unnumbered leaves of plates :"			"15483067"
"Studies of exopolysaccharide production by Rhizobium meliloti /"		"by David Andrew Ozga."	"Ozga, David Andrew."	"Ph. D."	"University of Washington"	"1994"	"950124s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 91 leaves :"			"31879477"
"Synthesis and processing of phage messenger RNA during the infection of Bacillus subtilis by phage SP82 /"		"by Antonito Tamani Panganiban, Jr."	"Panganiban, Antonito Tamani."	"Ph. D."	"University of Washington"	"1982"	"820820s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 136 leaves, 46 unnumbered leaves of plates :"			"8705282"
"Studies of the virD operon from Agrobacterium tumefaciens /"		"by Sandra G. Porter."	"Porter, Sandra G."	"Ph. D."	"University of Washington"	"1989"	"900516s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 105 leaves, 23 unnumbered leaves of plates :"			"21544660"
"The use of the drug camptothecin in vitro and in vivo to study the mechanism and specificity of the eukaryotic type I topoisomerase /"		"by Stephanie Elena Porter."	"Porter, Stephanie Elena,1959-"	"Ph. D."	"University of Washington"	"1990"	"910311s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 106 leaves :"			"23229527"
"Characterization of plasmids and plasmid-mediated determinants of pathogenesis in Yersinia /"		"by Daniel Adam Portnoy."	"Portnoy, Daniel Adam."	"Ph. D."	"University of Washington"	"1983"	"830527s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 94 leaves, 16 unnumbered leaves of plates :"			"9553299"
"Specificity of reverse transcriptase during plus-strand priming by retroviruses /"		"by Caterina A. Randolph."	"Randolph, Caterina A."	"Ph. D."	"University of Washington"	"1994"	"950605s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 leaves :"			"32598933"
"Plus-strand priming in Moloney murine leukemia virus /"		"by Alison Jean Rattray."	"Rattray, Alison Jean,1954-"	"Ph. D."	"University of Washington"	"1988"	"890914s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 112 leaves :"			"20345478"
"Acidic polypeptides serve as dispersants for ceramic processing /"		"by Tao Ren."	"Ren, Tao,1958-"	"M.S."	"University of Washington"	"1994"	"950605s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 21 leaves :"			"32599085"
"Immunoglobulin gene expression and regulation of rearrangement in Kappa transgenic mice /"		"by Kindred Aaron Ritchie."	"Ritchie, Kindred Aaron."	"Ph. D."	"University of Washington"	"1986"	"860709s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xviii, 280 leaves, 80 unnumbered leaves of plates :"			"13845214"
"Murine cutaneous leishmaniasis :"	"mechanisms associated with host/parasite interactions /"	"by Michael Daniel Sadick."	"Sadick, Michael Daniel."	"Ph. D."	"University of Washington"	"1985"	"851220s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"76 leaves, 14 unnumbered leaves of plates :"			"12939674"
"An investigation of microbially mediated net anaerobic methane ozidation /"		"by Kenneth Andrew Sandbeck."	"Sandbeck, Kenneth Andrew."	"Ph. D."	"University of Washington"	"1987"	"880404s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 95 leaves, 15 unnumbered leaves of plates :"			"17731683"
"Relationship of plasmids from Corynebacterium diphtheriae and aerobic skin coryneforms /"		"by John Todd Schiller."	"Schiller, John Todd."	"Ph. D."	"University of Washington"	"1983"	"830330s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 115 leaves, 22 unnumbered leaves of plates :"			"9360188"
"The structure and regulation of a Bacillus thuringiensis crystal protein gene /"		"by Harry Ernest Schnepf, II."	"Schnepf, Harry Ernest."	"Ph. D."	"University of Washington"	"1984"	"850227s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 157 leaves, 30 unnumbered leaves of plates :"			"11741792"
"Studies of Corynebacterium diphtheriae plasmid pNG2 and the development of a transforming procedure for Corynebacterium species /"		"by Theresa Mary Serwold-Davis."	"Serwold-Davis, Theresa Mary."	"Ph. D."	"University of Washington"	"1987"	"880705s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 114 leaves, 17 unnumbered leaves of plates :"			"18171646"
"A tumor-associated antigen in the bladder carcinoma cytoskeleton /"		"by Scott Arvid Settle."	"Settle, Scott Arvid."	"Ph. D."	"University of Washington"	"1984"	"840830s1984\\\\xx\af\\\\bm\\\000\0\eng\d"	"110 leaves, 17 unnumbered leaves of plates :"			"11105395"
"Thy-2 :"	"a murine thymocyte/brain differentiation alloantigen controlled by a gene linked to the major histocompatibility complex /"	"by Anthony William Siadak."	"Siadak, Anthony William."	"Ph. D."	"University of Washington"	"1983"	"840313s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 135 leaves, 17 unnumbered leaves of plates :"			"10514600"
"Studies on the development and nature of phenotypic characteristics of transformed rat cells /"		"by Ronald Wilson Smith."	"Smith, Ronald Wilson."		"University of Washington"		"801105s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 116 leaves, 18 unnumbered leaves of plates :"			"6902264"
"Analysis of determinants of pilus biogenesis in Pseudomonas aeruginosa /"		"by Mark Stephen Strom."	"Strom, Mark Stephen,1954-"	"Ph. D."	"University of Washington"	"1992"	"930701s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 238 leaves :"			"28368387"
"A cytotoxic monoclonal antibody identifying an antigen present on activated lymphoid cells and tumors /"		"by David Bernard Teplow."	"Teplow, David Bernard."	"Ph. D."	"University of Washington"	"1981"	"810824s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 112 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8126149"	"7696020"
"Molecular cloning and characterization of murine CD22 and CD40, B cell-restricted surface antigens mediating lymphocyte interactions /"		"by Raul Martin Torres."	"Torres, Raul Martin,1959-"	"Ph. D."	"University of Washington"	"1992"	"920908s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 95 leaves :"			"26560891"
"The role of the alternative sigma factor RpoN in the expression of flagellin and other genes in Pseudomonas aeruginosa /"		"by Patricia Ann Totten."	"Totten, Patricia Ann,1949-"	"Ph. D."	"University of Washington"	"1990"	"910815s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 140 leaves :"			"24239738"
"Nitrogen fixation in the obligate methanotroph ""Methylosinus"" strain 6 /"		"by Aresa Elizabeth Toukdarian."	"Toukdarian, Aresa Elizabeth."	"Ph. D."	"University of Washington"	"1983"	"831104s1983\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 140 leaves, 17 unnumbered leaves of plates :"			"10095754"
"Effect of a 20-kilodalton protein on synthesis of the CytA mosquitocidal toxin of Bacillus thuringiensis subsp. israelensis /"		"by Jonathan Eaton Visick."	"Visick, Jonathan Eaton,1960-"	"Ph. D."	"University of Washington"	"1991"	"920306s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 132 leaves :"			"25407852"
"Plasmid determined pathogeneicity in Agrobacterium rhizogenes /"		"by Frank Friese White."	"White, Frank Friese."	"Ph. D."	"University of Washington"	"1981"	"811020s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 76 leaves, 18 unnumbered leaves of plates :"			"7859813"
"Cuboidal crystals of Bacillus thuringiensis and studies on host-range specificity /"		"by William Roy Widner."	"Widner, William Roy,1955-"	"Ph. D."	"University of Washington"	"1989"	"900807s1989\\\\xx\af\\\\bm\\\000\0\eng\d"	"viii, 123 leaves, 33 unnumbered leaves of plates :"			"22193329"
"Hematopoietic dysregulation :"	"constitutive production of colony stimulating factors in the mutant mouse ""Motheaten"" /"	"by Nancy T. Windsor."	"Windsor, Nancy T.,1948-"	"Ph. D."	"University of Washington"	"1986"	"870407s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"92 leaves, 8 unnumbered leaves of plates :"			"15498224"
"Molecular basis of the formation and reversal of a crown gall teratoma /"		"by Fun-Mei Yang."	"Yang, Fun-Mei."		"University of Washington"		"800530s1980\\\\xx\af\\\\bm\\\000\0\eng\d"	"iii, 99 leaves, 25 unnumbered leaves of plates (some color) :"			"6373020"
"A human melanoma-associated proteoglycan antigen :"	"epitope characterization, localization and posttranslational processing /"	"by Hsin Ming Yang."	"Yang, Hsin Ming."	"Ph. D."	"University of Washington"	"1985"	"860403s1985\\\\xx\af\\\\bm\\\000\0\eng\d"	"x, 115 leaves, 11 unnumbered leaves of plates :"			"13387238"
"Early events in the Agrobacterium tumefaciens :"	"plant interaction /"	"by Martin F. Yanofsky."	"Yanofsky, Martin F.,1956-"	"Ph. D."	"University of Washington"	"1986"	"870403s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"vi, 147 leaves, 34 unnumbered leaves of plates :"			"15483088"
"Study of human melanoma cell surface antigens using monoclonal antibodies /"		"by Ming-Yang Yeh."	"Yeh, Ming-Yang."	"Ph. D."	"University of Washington"	"1981"	"811228s1981\\\\xx\af\\\\bm\\\000\0\eng\d"	"xi, 126 leaves, 2 unnumbered leaves of plates :"			"8023096"
"The role of human polymorphonuclear leukocytes and mononuclear phagocytes in Chlamydia trachomatis infections /"		"by Elenita Cristina Yong."	"Yong, Elenita Cristina."	"Ph. D."	"University of Washington"	"1986"	"861017s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"v, 93 leaves, 15 unnumbered leaves of plates :"			"14411350"
"Studies on the cellular role of the eucaryotic DNA nicking-closing enzyme /"		"by Elizabeth Snook Young."	"Young, Elizabeth Snook."		"University of Washington"		"790905s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 112 leaves :"			"5341138"
"Rhizobium meliloti exopolysaccharide :"	"genetic regulation and role in symbiosis /"	"by Hangjun Zhan."	"Zhan, Hangjun."	"Ph. D."	"University of Washington"	"1991"	"911210s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 115 leaves :"			"24925552"
"Analysis of regulatory systems in two different gram⁻ bacteria /"		"by Curtis W. Adams."	"Adams, Curtis W."	"Ph. D."	"University of Washington"	"1998"	"991005s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 141 leaves :"		"http://hdl.handle.net/1773/11484;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916613"	"42575926"
"Efflux-mediated multidrug tolerance in replicating mycobacteria /"		"Kristin N. Adams."	"Adams, Kristin N."	"Ph. D."	"University of Washington"	"2012"	"121109s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 129 pages) :"	"Ramakrishnan, Lalita,thesis advisor."	"http://hdl.handle.net/1773/20573;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3519494"	"816690472"
"Translational effects of mutations and polymorphisms in a repressive upstream open reading frame of the human cytomegalovirus UL4 gene /"		"by John Paul Alderete, III."	"Alderete, John Paul,1971-"	"Ph. D."	"University of Washington"	"2000"	"020215s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 100 leaves :"		"http://hdl.handle.net/1773/11499;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995335"	"49014793"
"Studies on exopolysaccharide production by Rhizobium meliloti /"		"by Sabina Astete."	"Astete, Sabina."	"Ph. D."	"University of Washington"	"1996"	"961010s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 87 leaves :"			"35709803"
"Molecular analysis of methanotroph ecology in Lake Washington sediment /"		"Ann Jennifer Auman."	"Auman, Ann Jennifer."	"Ph. D."	"University of Washington"	"2001"	"020118s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 136 leaves :"		"http://hdl.handle.net/1773/11522;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022807"	"48813697"
"The mechanisms of Pol expression and assembly for human foamy virus /"		"by David Norris Baldwin."	"Baldwin, David Norris."	"Ph. D."	"University of Washington"	"1999"	"000417s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 108 leaves :"		"http://hdl.handle.net/1773/11509;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9954812"	"43871189"
"Characterization of a minimal avian leukosis-sarcoma virus packaging signal /"		"Jennifer Dawn Banks."	"Banks, Jennifer Dawn."	"Ph. D."	"University of Washington"	"1999"	"000427s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 109 leaves :"		"http://hdl.handle.net/1773/11528;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944091"	"43941265"
"The relationship between female reproductive hormones and HIV-1 /"		"Sarah F. Benki."	"Benki, Sarah Frances."	"Ph. D."	"University of Washington"	"2006"	"061005s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 123 leaves :"		"http://hdl.handle.net/1773/11517;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3205837"	"71844627"
"An inquiry into the structural regulation and immune potency of Bacteroides lipid A /"		"Alex B. Berezow."	"Berezow, Alex B."	"Ph. D."	"University of Washington"	"2010"	"110315s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 94 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431543"	"707378350"
"Host responses to Salmonella typhimurium infection in vitro and in vivo /"		"by Molly Ann Bergman."	"Bergman, Molly Ann."	"Ph. D."	"University of Washington"	"2003"	"030930s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 123 leaves :"		"http://hdl.handle.net/1773/11503;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3090964"	"53116105"
"Caspase-1 activation and pyroptosis during the innate immune response to bacterial infection /"		"Tessa Bergsbaken."	"Bergsbaken, Tessa."	"Ph. D."	"University of Washington"	"2008"	"090421s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 128 leaves :"			"318915681"
