245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Microhardness anisotropy and a normalized Meyer's Law for single crystals of rutile /"		"by Hong Li."	"Li, Hong."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900730s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 92 leaves :"			"22158978"
"Powder metallurgy of Ti₃Al /"		"by Y. Yin Li."	"Li, Y. Yin."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900413s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 126 leaves :"			"21371272"
"Micromechanical stresses in monolithic ceramics and ceramic composite materials /"		"by Zhuang Li."	"Li, Zhuang,1955-"	"Ph. D."	"University of Washington"	"1988"	"890925s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 182 leaves :"			"20389182"
"Sintering and interaction with water vapor of CaO at high temperature /"		"by Jun Liu."	"Liu, Jun."	"M.S. Cer. E."	"University of Washington"	"1986"	"861230s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 78 leaves :"			"15024339"
"Beryllium oxide study - phase III: effects of microstructure on some properties of BeO."			"Mar, Henry Y. B.,1939-"	"M.S. in Cer. E."	"University of Washington"		"080520s1964\\\\xx\\\\\\\m\\\\000\0\eng\d"	"100 leaves"			"228409243"
"The physical chemistry of bismuth in multicomponent silicate systems /"		"by Steven C. Marschman."	"Marschman, Steven C."	"Ph. D."	"University of Washington"	"1986"	"860312s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"xii, 223 leaves, 2 unnumbered leaves of plates :"			"13287964"
"Preparation and microstructure evolution of hierarchically clustered powders /"		"by Corrie B. Martin."	"Martin, Corrie B."	"M.S. Cer. E."	"University of Washington"	"1988"	"880607s1988\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 100 leaves, 11 unnumbered leaves of plates :"			"18048844"
"Abnormal expansion effect of lithium oxide."			"Martin, Diane Joy."	"B.S. Cer. E."	"University of Washington"	"1977"	"080520s1977\\\\xx\\\\\\\m\\\\000\0\eng\d"	"1 volume of leaves"			"228413646"
"Grain cuboidization during sintering of magnesium oxide with 1% and 2% additions of magnesium chloride /"		"by Biljana Mikijelj."	"Mikijelj, Biljana."	"Ph. D."	"University of Washington"	"1986"	"870313s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 102 leaves :"			"15314359"
"Reduction of copper sulfide with carbon and CO as reducing agents in the presence of CaO :"	"catalytic effects /"	"by Mansour Moinpour."	"Moinpour, Mansour."	"Ph. D."	"University of Washington"	"1987"	"871222s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxvii, 691 leaves :"			"17278456"
"Sintering aids for yttria partially stabilized zirconia /"		"by Charles Stephan Montross."	"Montross, Charles Stephan."	"Ph. D."	"University of Washington"	"1987"	"871218s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 112 leaves :"			"17255462"
"Thermal expansion of multi-phase ceramic concretes in the system CaO-A1₂O₃MgO /"		"by Hyuk-Ju Moon."	"Moon, Hyuk-Ju."	"M.S. Cer. E."	"University of Washington"	"1986"	"870327s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 38 leaves :"			"15377019"
"Mechanical properties of tin-containing soda lime silicate glasses /"		"by Hidemi Nakai."	"Nakai, Hidemi."	"M.S. Cer. E."	"University of Washington"	"1984"	"841101s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 124 leaves :"			"11336022"
"Powder metallurgy and sintering kinetics of a eutectoid Ti-Cu alloy /"		"by Roy Austin Nash."	"Nash, Roy Austin."	"M.S. Met. E."	"University of Washington"	"1988"	"880606s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 116 leaves :"			"18044301"
"Strength distributions of a quench strengthened aluminosilicate ceramic /"		"by Hiroyuki Ohira."	"Ohira, Hiroyuki."	"M.S. Cer. E."	"University of Washington"	"1985"	"851212s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 85 leaves :"			"12899645"
"Potentiodynamic anodic polarization studies of Al-Li-Cu alloys with and without magnesium /"		"by Paul Myong Se Pak."	"Pak, Paul Myong Se."	"M.S. Met. E."	"University of Washington"	"1987"	"870610s1987\\\\xx\af\\\\bm\\\000\0\eng\d"	"vii, 96 leaves, 20 unnumbered leaves of plates :"			"15875041"
"Potential aplication [sic] of microemulsions in ceramic processing /"		"by Sung Sik Pak."	"Pak, Sung Sik."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"891227s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 107 leaves :"			"20822407"
"Elevated temperature fracture properties of CVI silicon carbide matrix continuous ceramic fiber composites /"		"by Jouko T. Peussa."	"Peussa, Jouko T."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"880620s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 164 leaves :"			"18111406"
"Synthesis and characterization of hot-pressed NiAl-matrix composites /"		"by Susan Marie Pierik."	"Pierik, Susan Marie."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900807s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 87 leaves :"			"22192352"
"Reduction rates of thin NiO foils with hydrogen and hydrogen-helium gas mixtures ; effective diffusivities of porous product /"		"by Abuagela Husein Rashed."	"Rashed, Abuagela Husein."	"Ph. D."	"University of Washington"	"1989"	"900720s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxiv, 310 leaves :"			"22105322"
"Development of colloidal solids formed using lubricating polymer /"		"by Dong-Joo Rhee."	"Rhee, Dong-Joo."	"Ph. D."	"University of Washington"	"1989"	"900417s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 119 leaves :"			"21386070"
"Photoluminescence degradation in gallium arsenide /"		"by Elizabeth Katherine Reimer."	"Riemer, Elizabeth Katherine."	"Ph. D."	"University of Washington"	"1989"	"900723s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 127 leaves :"			"22126957"
"Characterization of Cu-3%Co P/M alloys /"		"by Salah Mohand Salhi."	"Salhi, Salah Mohand."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"871221s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 96 leaves :"			"17274571"
"Environmental effects on the strength of sintered alpha silicon carbide /"		"by Ender Savrun."	"Savrun, Ender."	"Ph. D."	"University of Washington"	"1986"	"861218s1986\\\\xx\af\\\\bm\\\000\0\eng\d"	"ix, 180 leaves, 22 unnumbered leaves of plates :"			"14990920"
"Catalytic chlorination of alpha-alumina with Cl."			"Soleiman, Moe Karbal."	"Ph. D."	"University of Washington"	"1986"	"861016s1986\\\\xx\ac\\\\bmt\\000\0\eng\d"	"xvii, 391 leaves :"		"http://hdl.handle.net/1773/15501"	"14405963"
"Effect of aluminum on the thermal stability of ferritic stainless steels /"		"by Ward Steven Spear."	"Spear, Ward Steven."	"Ph. D."	"University of Washington"	"1987"	"871221s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 188 leaves :"			"17274416"
"Recrystallization and grain growth in initial stage sintering of magnesium oxide /"		"by Richard John Stone."	"Stone, Richard John."	"Ph. D."	"University of Washington"	"1987"	"871221s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 159 leaves :"			"17274362"
"Iron corrosion monitoring by measuring permeating hydrogen /"		"by John Anthony Sukalac."	"Sukalac, John Anthony."	"M.S. Met. E."	"University of Washington"	"1986"	"861218s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 186 leaves :"			"14990931"
"Colloidal interactions and packing of nanometer-sized particles :"	"applications to gel processing /"	"by Barbara J. Tarasevich."	"Tarasevich, Barbara J."	"M.S. Mat. S. & E."	"University of Washington"	"1988"	"890217s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 190 leaves :"			"19232042"
"Studies of phosphate bonded high alumina refractories /"		"by Cetin Toy."	"Toy, Cetin."	"M.S. Cer. E."	"University of Washington"	"1986"	"860703s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"			"13819426"
"Microstructure and phase relationships in the Ti₃A1+Nb system /"		"by Helen Therese Weykamp."	"Weykamp, Helen Therese."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900723s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 79 leaves :"			"22126551"
"Fracture mechanisms in monolithic structural ceramics and ceramic composites /"		"by Kenneth Warren White."	"White, Kenneth Warren."	"Ph. D."	"University of Washington"	"1987"	"880602s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 172 leaves :"			"18034063"
"Sintering of doloma and lime refractories with calcium and magnesium carbonate and hydroxide additions /"		"by Lana L. Wong."	"Wong, Lana L."	"M.S. Mat. S. & E."	"University of Washington"	"1988"	"890908s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 158 leaves :"			"20314650"
"Pressureless sintering of short-fiber reinforced mullite /"		"by Reiichi Yamada."	"Yamada, Reiichi."	"M.S. Mat. S. & E."	"University of Washington"	"1987"	"880606s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 138 leaves :"			"18044313"
"Effect of cyclic creep deformation on microstructure in 1100 aluminum /"		"by Mary Akane Yamaoka."	"Yamaoka, Mary Akane."	"M.S. Met. E."	"University of Washington"	"1984"	"840822s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 75 leaves :"			"11079120"
"Microstructural development in ceramic-polymer systems /"		"by Mehrdad Yasrebi."	"Yasrebi, Mehrdad."	"Ph. D."	"University of Washington"	"1988"	"890907s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xx, 216 leaves :"			"20311414"
"Evidence for localized ductile fracture in the ""brittle"" transgranular stress corrosion cracking of ductile FCC alloys /"		"by Ding Yuan."	"Yuan, Ding."	"M.S. Mat. S. & E."	"University of Washington"	"1989"	"900222s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 63 leaves :"			"21110952"
"Synthesis of hybrid organic/inorganic aerogels by ambient pressure sol-gel processing /"		"Hang Tian."	"Tian, Hang."	"M.S. Mat. S. & E."	"University of Washington"	"1997"	"980318s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 68 leaves :"			"38743814"
"Infiltration kinetics for A1N/A1 cermet /"		"by Cetin Toy."	"Toy, Cetin."	"Ph. D."	"University of Washington"	"1990"	"901108s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 175 leaves :"			"22653659"
"Long term thermal cycling of metal matrix composite /"		"Gregory Walker."	"Walker, Gregory(Gregory Michael)"	"M.S. Mat. S. & E."	"University of Washington"	"1994"	"950706s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 40 leaves :"			"32772662"
"EELS characterization of ""smut"" layer films on steel surface prepared for chrome-plating by anodic etching /"		"Eric Yu Wang."	"Wang, Eric Yu."	"M.S. Mat. S. & E."	"University of Washington"	"1995"	"960819s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 59 leaves :"			"35268402"
"Processing of mullite for use as a ceramic-ceramic composite matrix material /"		"by James Ernest Webb."	"Webb, James Ernest."	"M.S. Mat. S. & E."	"University of Washington"	"1991"	"920310s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 132 leaves :"			"25427609"
