245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Coffee and climate change :"	"a comparative analysis of civil society and indigenous politics in Oaxaca and Chiapas, Mexico /"	"Jacqueline Reyes."	"Reyes, Jacqueline,author.http://www.wikidata.org/entity/Q107503258"	"M.A.I.S."	"University of Washington"	"2019."	"190819t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (48 pages) :"	"Curran, Sara R.,degree supervisor.http://www.wikidata.org/entity/Q104603996"	"http://hdl.handle.net/1773/43914"	"1112496213"
"Affective action and delayed dissent :"	"why Colombia's referendum opponents tweeted their outrage a year after the theft of their vote /"	"Katherine Wilson."	"Wilson, Katherine,1990-author.http://www.wikidata.org/entity/Q107006835"	"M.A.I.S."	"University of Washington"	"2019."	"191119t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (59 pages) :"	"Porter, Deborah Lynn,degree supervisor.http://www.wikidata.org/entity/Q98688499"	"http://hdl.handle.net/1773/44680"	"1128027203"
"Oil and industrialization in Arabia /"		"by Rashed Mohammed Aba-Namay."	"Aba-Namay, Rashed Mohammed."	"M.A."	"University of Washington"	"1985"	"850625s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"95 leaves :"			"12196037"
"The rise of authoritarianism in Iran :"	"a case study in development /"	"by Ali Reza Abootalebi."	"Abootalebi, Ali Reza."	"M.A."	"University of Washington"	"1984"	"841210s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 80 leaves "			"11473450"
"Iran in the 1930s :"	"Reza Shah's domestic affairs and foreign relations /"	"Nathan K. Adderson."	"Adderson, Nathan Kevin."	"M.A.I.S."	"University of Washington"	"2004"	"040609s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 45 leaves "			"55622051"
"The nascent Islamic opposition movement in the kingdom of Saudi Arabia /"		"by Andrea Anderson."	"Anderson, Andrea Lou."	"M.A.I.S."	"University of Washington"	"1994"	"950510s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 72 leaves "			"32452711"
"Law and society in Ottoman Iraq :"	"the case of the buried treasure (1856) /"	"Elizabeth Page Barrett."	"Barrett, Elizabeth Page,author."	"Master's"	"University of Washington"	"2015"	"151214t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (86 pages) :"	"Andrews, Walter G.,degree supervisor."	"http://hdl.handle.net/1773/33530"	"932141132"
"Remembering, writing and recreating Tunisian Jewish culture :"	"identity formation in the wake of colonialism /"	"by Lauren Louise Basson."	"Basson, Lauren L."	"M.A.I.S."	"University of Washington"	"1993"	"931213s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 102 leaves "			"29483613"
"Turkish foreign policy :"	"a comparative study of World War II and the Iraq War /"	"Alexandra E. Bird."	"Bird, Alexandra E."	"M.A.I.S."	"University of Washington"	"2004"	"040917s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 96 leaves "			"56530665"
"Iranian audacity & Israeli opacity :"	"challenges to the Middle East nuclear weapons free zone /"	"Charles Daniel Bovey."	"Bovey, Charles Daniel."	"M.A.I.S."	"University of Washington"	"2013"	"140411s2013\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (65 pages)"	"Jones, Christopher D.,thesis advisor."	"http://hdl.handle.net/1773/22840;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1538288"	"876406201"
"An examination of the Staples theory and the economic development of the Persian Gulf /"		"by Susan Brautovich."	"Brautovich, Susan."	"M.A.I.S."	"University of Washington"	"1989"	"900222s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"35 leaves "			"21109670"
"Japan's policy in the Middle East :"	"a stubborn agenda /"	"by Margaret Broaddus."	"Broaddus, Margaret."	"M.A.I.S."	"University of Washington"	"1997"	"980717s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"85 leaves "			"39502921"
"The emerging pragmatic trend in Iranian foreign policy, 1982-1987 /"		"by Michelle Dawn Buell."	"Buell, Michelle Dawn."	"M.A.I.S."	"University of Washington"	"1991"	"910924s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 148 leaves "			"24446379"
"Jamal al-Din al-Afghani :"	"his political and intellectual life /"	"Saad Bugaighis."	"Bugaighis, Saad."	"M.A.I.S."	"University of Washington"	"2002"	"030213s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves "			"51645981"
"Algerian Jews as objects of French regeneration, naturalization and centralization /"		"Jeffrey G. Chambers."	"Chambers, Jeffrey G."	"M.A.I.S."	"University of Washington"	"2002"	"021028s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, [63] leaves "			"50874903"
"Refugees in the Gaza Strip, December 1948-May 1950 /"		"by Beryl I. Cheal."	"Cheal, Beryl I."	"M.A."	"University of Washington"	"1985"	"850731s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"62 leaves "			"12330391"
"Commerce and quarantine in Baghdad :"	"contending visions of Ottoman and British imperialism in Iraq, 1862-1908 /"	"Kearby Mathew Chess."	"Chess, Kearby Matthew,author."	"M.A.I.S."	"University of Washington"	"2014"	"141230t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 71 pages)"	"Andrews, Walter G.,degree supervisor."	"http://hdl.handle.net/1773/27132"	"898991973"
"ISIS success in Iraq :"	"a movement 40 years in the making /"	"Lindsay Church."	"Church, Lindsay,author.http://www.wikidata.org/entity/Q107318284"	"M.A.I.S."	"University of Washington"	"2016"	"160804t20162016waub\\\\obm\\s000\0\eng\d"	"1 online resource (92 pages) :"	"DeYoung, Terri,degree supervisor.;Bet-Shlimon, Arbella,degree supervisor.http://www.wikidata.org/entity/Q100750427"	"http://oaresource.library.carleton.ca/Church_WashingtonISIS.pdf;http://hdl.handle.net/1773/36464"	"954789725"
"Fundamentalism and secular nationalism :"	"the cases of Hamas and Gush Emunim /"	"by Andreia Clay."	"Clay, Andreia."	"M.A.I.S."	"University of Washington"	"1997"	"980306s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 107 leaves "			"38563494"
"Economic outcomes in labor-exporting regions :"	"a comparison of the Moroccan Rif and Central Anatolia /"	"Jeffrey A. Courtemanche."	"Courtemanche, Jeffrey A."	"M.A.I.S."	"University of Washington"	"2000"	"010118s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 129 leaves :"			"45748503"
"Palestinian society, politics, and economy :"	"towards effective development in the Palestinian territories /"	"Karam Dana."	"Dana, Karam."	"M.A.I.S."	"University of Washington"	"2003"	"040402s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 61 leaves :"			"54861173"
"Syria and peace in the ""New World Order"" /"		"by Kacey A. Dewing."	"Dewing, Kacey A."	"M.A.I.S."	"University of Washington"	"1995"	"951113s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"44 leaves "			"33469909"
"At the nexus of nationalism and Islamism :"	"Seyyid Ahmet Arvasi and the intellectual history of conservative nationalism /"	"Tasha Duberstein."	"Duberstein, Tasha,author."	"M.A.I.S."	"University of Washington"	"2020."	"200908t20202020wau\\\\\obm\\s000\0\eng\d"	"1 online resource (78 pages)"	"Kuru, Selim Sırrı,degree supervisor."	"http://hdl.handle.net/1773/45792"	"1193568502"
"The rise of ""Mullah Atari"" :"	"Muqtada al-Sadr and the competition for power in post-Saddam Iraq /"	"Matthew S. Duss."	"Duss, Matthew S."	"M.A.I.S."	"University of Washington"	"2007"	"070531s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 49 leaves "			"137290024"
"Knowledge, the state, and the politics of Ibn al-Muqaffa' /"		"by Mostafa Basem Elostaz."	"Elostaz, Mostafa Basem."	"M.A.I.S."	"University of Washington"	"2000"	"000810s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 75 leaves "			"44763074"
"The social image and treatment of women in modern Iranian stories /"		"by Fatemeh Nayereh Fallahi."	"Fallahi, Fatemeh Nayereh."	"M.A."	"University of Washington"	"1985"	"850731s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves "			"12330409"
"In fear of Palestine :"	"British and Israeli educational policy and history curriculum for Palestinians /"	"Deena Taji Faruki."	"Faruki, Deena Taji."	"M.A.I.S."	"University of Washington"	"2007"	"070924s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 59 leaves "			"173262891"
"GCC military alliance :"	"an impossible quest /"	"by Frank J. Frushon."	"Frushon, Frank J."	"M.A.I.S."	"University of Washington"	"1997"	"980414s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 64 leaves "			"38949163"
"Legitimacy and change in North Yemen :"	"the Mutawakkilite Kingdom ; 1918-1962 /"	"by Michael Furtado."	"Furtado, Michael."	"M.A.I.S."	"University of Washington"	"1986"	"860919s1986\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"14237845"
"Does Israel need a nuclear bomb? /"		"by Kenneth Geers."	"Geers, Kenneth."	"M.A.I.S."	"University of Washington"	"1997"	"970825s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"55 leaves "			"37525863"
