245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Construction of some reflecting Brownian motions /"		"by Andrew J. Booker."	"Booker, Andrew J."	"Ph. D."	"University of Washington"	"1986"	"861216s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"66 unnumbered leaves "			"14982125"
"From the even cycle mystery to the L-matrix problem and beyond /"		"by Michael Brundage."	"Brundage, Michael."	"M.S."	"University of Washington"	"1996"	"961118s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 45 pages :"			"35953623"
"On an inverse problem for certain discontinuous conductivities /"		"by Kurt Matthew Bryan."	"Bryan, Kurt Matthew,1962-"	"Ph. D."	"University of Washington"	"1990"	"910114s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"22962480"
"Realizations of regular maps /"		"Heidi Burgiel."	"Burgiel, Heidi."	"Ph. D."	"University of Washington"	"1995"	"960419s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 64 leaves :"			"34603760"
"Barrier stopping times and the filling scheme /"		"by Rene Manuel Chacon."	"Chacon, Rene Manuel."	"Ph. D."	"University of Washington"	"1985"	"851125s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"53 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8529891"	"12844686"
"The basic element theorem for fully bounded rings /"		"by Rajiva Srinivas Chakravarti."	"Chakravarti, Rajiva Srinivas."	"Ph. D."	"University of Washington"	"1984"	"840425s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"30 leaves "			"10661518"
"Finite difference solutions to diffusion in a Krogh tissue cylinder /"		"by Richard L. Clay."	"Clay, Richard L."	"M.S."	"University of Washington"	"1987"	"870604s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"49 unnumbered leaves :"			"15810267"
"An inverse boundary value problem for the wave equation /"		"by Charles Norman Curtis."	"Curtis, Charles Norman."	"Ph. D."	"University of Washington"	"1994"	"941117s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 39, [1] leaves "			"31475095"
"Polynomial beta functions and positivity of polynomials /"		"Valerio De Angelis."	"De Angelis, Valerio,1955-"	"Ph. D."	"University of Washington"	"1992"	"921006s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 129 leaves :"			"26735009"
"Nonsmooth analysis in location problems and stochastic optimization /"		"by Sien Deng."	"Deng, Sien,1960-"	"Ph. D."	"University of Washington"	"1993"	"940426s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 96 leaves "			"30332254"
"Second-order nonsmooth analysis and sensitivity in optimization problems involving convex integral functionals /"		"by Chi Ngoc Do."	"Do, Chi Ngoc,1952-"	"Ph. D."	"University of Washington"	"1989"	"891024s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 106 leaves "			"20540773"
"The dependance of certain planar convex hull algorithms on weak external visibility /"		"by Nicholas D. Dreyer."	"Dreyer, Nicholas D."	"M.S."	"University of Washington"	"1984"	"841019s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"25 leaves :"			"11286468"
"Boundary regularity of the harmonic map problem between asymptotically hyperbolic manifolds /"		"by Michael Economakis."	"Economakis, Michael,1965-"	"Ph. D."	"University of Washington"	"1993"	"940421s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 100 leaves "			"30308928"
"Some problems on paths in graphs /"		"by Elizabeth Engelhardt."	"Engelhardt, Elizabeth,1954-"	"Ph. D."	"University of Washington"	"1988"	"890222s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 144 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8826381"	"19249722"
"Proper holomorphic mappings in several complex variables /"		"by Franc Forstnerič."	"Forstnerič, Franc."	"Ph. D."	"University of Washington"	"1985"	"850617s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 141 leaves "			"12165237"
"Some problems in elliptic diffusions /"		"by Ping Gao."	"Gao, Ping,1957-"	"Ph. D."	"University of Washington"	"1993"	"940201s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 136 leaves "			"29716891"
"The permutahedron /"		"by Eric Gottlieb."	"Gottlieb, Eric."	"M.S."	"University of Washington"	"1992"	"921201s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 24 leaves :"			"27048142"
"On a generalization of Tate dualities with application to Iwasawa theory of arithmetic of elliptic curves /"		"by Li Guo."	"Guo, Li,1960-"	"Ph. D."	"University of Washington"	"1992"	"920918s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 73 leaves "			"26629768"
"An inverse problem for the anisotropic time independent wave equation /"		"by Frederick Douglas Gylys-Colwell."	"Gylys-Colwell, Frederick Douglas."	"Ph. D."	"University of Washington"	"1993"	"940426s1993\\\\xx\a\\\\\bmt\\000\0\eng\d"	"iv, 55 pages :"		"http://hdl.handle.net/1773/5726;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9409313"	"30332214"
"Linear numeration systems, finite beta expansions, and discrete spectrum of substitution dynamical systems /"		"by Michael Israel Hollander."	"Hollander, Michael Israel."	"Ph. D."	"University of Washington"	"1996"	"970304s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 123 leaves "		"http://hdl.handle.net/1773/5747"	"36479868"
"Linear algebra, polytopes, and the Hirsch conjecture /"		"by Fredrick Baden Holt."	"Holt, Fredrick Baden."	"Ph. D."	"University of Washington"	"1996"	"970304s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 107 leaves :"		"http://hdl.handle.net/1773/5795"	"36479948"
"The teaching of calculus /"		"by Kathy Hoxit."	"Hoxit, Kathy."	"M.A."	"University of Washington"	"1985"	"850806s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 110 leaves :"			"12354324"
"An overview of complex dynamics using a computer program /"		"by Felix Kiren Huang."	"Huang, Felix Kiren."	"M.S."	"University of Washington"	"1995"	"960307s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"197 leaves :"			"34330253"
"The nonexistence of certain free pro-p extensions and capitulation in a family of dihedral extensions of Q /"		"by David Hubbard."	"Hubbard, David,1955-"	"Ph. D."	"University of Washington"	"1996"	"970918s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 56 leaves "		"http://hdl.handle.net/1773/5734"	"37646660"
"Geometric and computational methods for finding largest j-simplices in d-cubes /"		"by Matthew Guy Hudelson."	"Hudelson, Matthew G.,1962-"	"Ph. D."	"University of Washington"	"1995"	"960109s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 74 leaves :"			"34004878"
"Qualitative properties of solutions to H[infinity]-optimization problems /"		"by Stefen Yeung-Yin Hui."	"Hui, Stefen Yeung-Yin."	"Ph. D."	"University of Washington"	"1986"	"861007s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"34 unnumbered leaves "			"14352040"
"An inverse problem for visco-acoustic media /"		"by Jon Jay."	"Jay, Jon(Jon Russell)"	"M.S."	"University of Washington"	"1995"	"960108s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 27 leaves "			"34001255"
"A construction of conformally invariant differential operators /"		"by Ralph William Jenne."	"Jenne, Ralph William,1958-"	"Ph. D."	"University of Washington"	"1988"	"890803s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 99 leaves "			"20121509"
"Geometric methods in computational complexity /"		"by Martin Kolinek."	"Kolinek, Martin."	"Ph. D."	"University of Washington"	"1985"	"860213s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"59 leaves :"			"13148345"
"Some simplicial model categories /"		"by Frederic Kuczmarski."	"Kuczmarski, Frederic,1962-"	"Ph. D."	"University of Washington"	"1995"	"960612s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 70 pages "			"34917853"
"Some products of stochastic set functions /"		"by Joong Sung Kwon."	"Kwon, Joong Sung,1956-"	"Ph. D."	"University of Washington"	"1991"	"911022s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 112 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9131667"	"24605293"
"The submartingale problem for Brownian motion in a cone with nonconstant oblique reflection /"		"by Youngmee Kwon."	"Kwon, Youngmee,1961-"	"Ph. D."	"University of Washington"	"1989"	"900117s1989\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 65 leaves :"			"20915394"
"Polynomial hulls and geometric function theory of several complex variables /"		"by Mark G. Lawrence."	"Lawrence, Mark G.,1961-"	"Ph. D."	"University of Washington"	"1991"	"920218s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 24 leaves "			"25294878"
"Extensions of normal functions and asymptotics of the height pairing /"		"by Dale Allen Lear."	"Lear, Dale Allen,1960-"	"Ph. D."	"University of Washington"	"1990"	"910816s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 81 leaves :"			"24244340"
"Finite extensions of noncommutative Noetherian rings /"		"by Edward Steven Letzter."	"Letzter, Edward Steven."	"Ph. D."	"University of Washington"	"1988"	"890721s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 63 leaves :"			"20052525"
"Second-order variational analysis with applications to sensitivity in optimization /"		"by Adam Benjamin Levy."	"Levy, Adam Benjamin,1966-"	"Ph. D."	"University of Washington"	"1994"	"941205s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 83 leaves "			"31616187"
"Bireflectionality and normal forms of n-dimensional isometry groups /"		"by Dragoslav Ljubić."	"Ljubić, Dragoslav."	"Ph. D."	"University of Washington"	"1987"	"880224s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 89 leaves :"			"17534982"
"On the stable splitting of the smash products of some mapping cones /"		"by Bing Long."	"Long, Bing,1958-"	"Ph. D."	"University of Washington"	"1991"	"920211s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves "			"25260376"
"Have a(f)fine day :"	"affinely harmonious figures and vertex sum decompositions /"	"by Billy Don Sterling McConnell."	"McConnell, Billy Don Sterling."	"M.S."	"University of Washington"	"1996"	"970321s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 81 leaves :"			"36596437"
"The real connective K-theory of Brown-Gitler spectra /"		"by Bruce Wallace McQuistan."	"McQuistan, Bruce Wallace."	"M.S."	"University of Washington"	"1985"	"850806s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, [29] leaves :"			"12354332"
"Iwasawa modules for [p-adic]-extensions of algebraic number fields /"		"by John Minardi."	"Minardi, John."	"Ph. D."	"University of Washington"	"1986"	"870319s1986\\\\xx\\\\\\\bmt\\000\0\eng\d"	"67 leaves "		"http://hdl.handle.net/1773/5742"	"15344492"
"Geometry of uniform spaces /"		"by Takahisa Miyata."	"Miyata, Takahisa,1962-"	"Ph. D."	"University of Washington"	"1993"	"940414s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 241 leaves :"			"30148613"
"Area formulae for continuous k-surfaces in n-space /"		"by Charles C. Mumma II."	"Mumma, Charles C.,1956-"	"Ph. D."	"University of Washington"	"1987"	"870604s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 290 leaves :"			"15810262"
"Integral identities and cohomology on complex manifolds /"		"by William Whipple Neeley."	"Neely, William Whipple,1961-"	"Ph. D."	"University of Washington"	"1994"	"950526s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 73 pages "			"32554122"
"Congruences between periods of modular forms /"		"by Gary S. Nelson."	"Nelson, Gary S.,1959-"	"Ph. D."	"University of Washington"	"1989"	"900801s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves "			"22167882"
"Tilings of topological vector spaces /"		"by Mark J. Nielsen."	"Nielsen, Mark J.,1961-"	"Ph. D."	"University of Washington"	"1990"	"910305s1990\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vii, 128 leaves :"		"http://hdl.handle.net/1773/5763;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9104283"	"23191825"
"Radon transforms of closed positive currents /"		"by Yves Nievergelt."	"Nievergelt, Yves."	"Ph. D."	"University of Washington"	"1984"	"850104s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves "			"11545311"
"Diffusions on vector bundles and the heat equation for forms /"		"by Steven S. Noble."	"Noble, Steven S."	"Ph. D."	"University of Washington"	"1985"	"860416s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"58 unnumbered leaves "			"13441583"
"Henstock integration on the plane /"		"by Krzysztof Maciej Ostaszewski."	"Ostaszewski, Krzysztof,1957-"	"Ph. D."	"University of Washington"	"1985"	"851125s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 103 leaves "			"12844714"
"The structure of Legendre foliations /"		"by Myung-Yull Pang."	"Pang, Myung-Yull,1961-"	"Ph. D."	"University of Washington"	"1989"	"900202s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 56 leaves "			"20998766"
"A Paley-Wiener theorem for the inverse spherical transform on certain symmetric spaces /"		"by Angela Adele Pasquale."	"Pasquale, Angela Adele,1966-"	"Ph. D."	"University of Washington"	"1996"	"970320s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 83 leaves "			"36587565"
"Algebraic extensions of the Brown-Peterson spectrum /"		"by Austin Cecil Pearlman."	"Pearlman, Austin Cecil."	"Ph. D."	"University of Washington"	"1985"	"850904s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"60 leaves :"			"12489717"
"Commutative subalgebras of the ring of differential operators on a curve /"		"by Patrick T. Perkins."	"Perkins, Patrick T.,1959-"	"Ph. D."	"University of Washington"	"1988"	"890222s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"51 leaves "			"19249696"
"The mathematical analysis of bursting electrical activity in pancreatic beta cells /"		"by Mark Pernarowski."	"Pernarowski, Mark(Mark Christian),1960-"	"Ph. D."	"University of Washington"	"1990"	"910815s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 166 leaves :"			"24239001"
"Geometric models, iteration, and composition operators /"		"by Pietro Poggi-Corradini."	"Poggi-Corradini, Pietro,1969-"	"Ph. D."	"University of Washington"	"1996"	"961211s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 69 leaves "			"36071741"
"Proto-differentiation and integration of proximal subgradients /"		"by René Poliquin."	"Poliquin, René."	"Ph. D."	"University of Washington"	"1988"	"900102s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 84 leaves "			"20837507"
"Markov partitions for hyperbolic toral automorphisms /"		"by Brenda L. Praggastis."	"Praggastis, Brenda L.(Brenda Lien),1961-"	"Ph. D."	"University of Washington"	"1992"	"921222s1992\\\\xx\a\\\\\bmt\\000\0\eng\d"	"v, 105 leaves :"		"http://hdl.handle.net/1773/5773"	"27158942"
"Variable metric proximal point algorithm :"	"convergence theory and applications /"	"by Maijian Qian."	"Qian, Maijian,1953-"	"Ph. D."	"University of Washington"	"1992"	"930308s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 105 leaves :"			"27689954"
"An inverse problem in elastodynamics /"		"by Lizabeth Rachele."	"Rachele, Lizabeth,1964-"	"Ph. D."	"University of Washington"	"1996"	"970624s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 117 pages "		"http://hdl.handle.net/1773/5735"	"37183321"
"Relations between Mahler's measure and values of L-series /"		"by Gary Alan Ray."	"Ray, Gary A."	"Ph. D."	"University of Washington"	"1985"	"850509s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80 leaves "			"12013818"
"Attaching maps for the disk bundles for some Morse-Bott functions /"		"by William Richter."	"Richter, William,1958-"	"Ph. D."	"University of Washington"	"1989"	"900518s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 63 leaves "			"21556703"
"Invariant Eisenstein systems /"		"by Paul F. Ringseth."	"Ringseth, Paul F."	"Ph. D."	"University of Washington"	"1986"	"861014s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 274 leaves :"			"14392641"
"The sectioning problem in school scheduling /"		"by Thomas Paul Rona."	"Rona, Thomas Paul."	"M.A."	"University of Washington"	"1987"	"880224s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"51 leaves :"			"17534948"
"An investigation of the genera of snarks of the form Pn̳ /"		"by Brian Ruud."	"Ruud, Brian,1968-"	"Ph. D."	"University of Washington"	"1996"	"970430s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 63 leaves :"			"36831352"
"On a conjecture of Tinsley and Watkins concerning the genus of sharks /"		"by Brian Ruud."	"Ruud, Brian,1968-"	"M.S."	"University of Washington"	"1993"	"940525s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 29 leaves :"			"30493745"
"Dynamics and unique ergodic properties of functions on semigroups /"		"by Ebrahim Salehi."	"Salehi, Ebrahim."	"Ph. D."	"University of Washington"	"1985"	"851125s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"79 leaves "			"12844700"
"Beginning again, a teacher's changing perceptions about teaching algebra /"		"by Daniel J. Schapiro."	"Schapiro, Daniel J.(Daniel Jason)"	"M.A."	"University of Washington"	"1992"	"920916s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 86 pages "			"26615172"
"Topics on stable colorings /"		"by Benjamin Schoenberg."	"Schoenberg, Benjamin."	"M.S."	"University of Washington"	"1994"	"950111s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 13, [1] leaves :"			"31803227"
"On simultaneous action of Markov shift and adic transformation /"		"by Margarita Solomyak."	"Solomyak, Margarita."	"M.S."	"University of Washington"	"1991"	"920109s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 25 leaves "			"25071795"
"Noncommutative projective geometry and representations of Sklyanin algebras /"		"by Joanna Staniszkis."	"Staniszkis, Joanna,1963-"	"Ph. D."	"University of Washington"	"1993"	"940317s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 96 pages "			"29982377"
"Computational synthetic geometry /"		"by Bernd Sturmfels."	"Sturmfels, Bernd,1962-"	"Ph. D."	"University of Washington"	"1987"	"880224s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"141 leaves :"			"17534908"
"Unstable v₁ periodic homotopy at odd primes /"		"by Robert David Thompson."	"Thompson, Robert David."	"Ph. D."	"University of Washington"	"1986"	"861216s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"53 leaves :"			"14982192"
"Inverse problems for partial differential equations with non-smooth coefficients /"		"by Carlos Fabián Tolmasky."	"Tolmasky, Carlos Fabián,1965-"	"Ph. D."	"University of Washington"	"1996"	"971105s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 60 leaves "		"http://hdl.handle.net/1773/5764"	"37896264"
"Theory and application of frequency selective wavelets /"		"by Brian Tomas."	"Tomas, Brian."	"Ph. D."	"University of Washington"	"1992"	"930309s1992\\\\xx\a\\\\\bmt\\000\0\eng\d"	"iv, 76 leaves :"		"http://hdl.handle.net/1773/5755"	"27697576"
"Infinitesimal spaces :"	"a topological characterization of Wattenberg infinitesimals /"	"by Nader Vakil."	"Vakil, Nader."	"Ph. D."	"University of Washington"	"1984"	"840924s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 115 leaves "			"11189937"
"The non-commutative algebraic geometry of some quadratic algebras /"		"by Michaela Vancliff."	"Vancliff, Michaela."	"Ph. D."	"University of Washington"	"1993"	"940406s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves "			"30094492"
"On geometric properties of the path-valued process /"		"by John Verzani."	"Verzani, John,1964-"	"Ph. D."	"University of Washington"	"1994"	"950721s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 59 leaves :"			"32860711"
"Shape theory and hyperspaces /"		"by Aleksandar B. Vučić."	"Vučić, Aleksandar B."	"Ph. D."	"University of Washington"	"1986"	"861216s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"89 leaves "			"14982198"
"P-adic properties of generalized zeta functions /"		"by Daqing Wan."	"Wan, Daqing,1964-"	"Ph. D."	"University of Washington"	"1991"	"920306s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 85 leaves "			"25407803"
"Monohedral idemvalent toroidal polyhedra /"		"by William Webber."	"Webber, William T."	"Ph. D."	"University of Washington"	"1994"	"950202s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 94, [1] leaves :"			"31923882"
"Poisson algebras and singular reduction of constrained Hamiltonian systems /"		"by Don Wilbour."	"Wilbour, Don."	"Ph. D."	"University of Washington"	"1993"	"940406s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 168 pages "			"30095511"
"Semigroups of multifunctions and properties of the value function in optimal control /"		"by Peter Robert Wolenski."	"Wolenski, Peter Robert,1955-"	"Ph. D."	"University of Washington"	"1988"	"890222s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 82 leaves "			"19249653"
"Stable processes with opposing drifts /"		"by James M. Wright."	"Wright, James M.,1960-"	"Ph. D."	"University of Washington"	"1996"	"971106s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 40 leaves "		"http://hdl.handle.net/1773/5807"	"37902013"
"Convergence and approximation for primal-dual methods in large-scale optimization /"		"by Stephen E. Wright."	"Wright, Stephen E.,1962-"	"Ph. D."	"University of Washington"	"1990"	"910904s1990\\\\xx\\\\\\\bmt\\000\0\eng\d"	"iii, 100 leaves "		"http://hdl.handle.net/1773/5751;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9117998"	"24331621"
"Non-uniformly continuous viscosity solutions of Hamilton-Jacobi equations in infinite-dimensional Banach spaces :"	"uniqueness and existence /"	"by Chongguang Xu."	"Xu, Chongguang,1945-"	"Ph. D."	"University of Washington"	"1993"	"940322s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 64 leaves "			"29998037"
"Extension problems in several complex variables /"		"by Yeren Xu."	"Xu, Yeren."	"Ph. D."	"University of Washington"	"1993"	"931007s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 62 leaves "			"28955357"
"On the Thom spectra over the loops on SU(n)/SO(n), and Mahowald's spectra /"		"by Dung Yung Yan."	"Yan, Dung Yung,1959-"	"Ph. D."	"University of Washington"	"1991"	"920213s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves "			"25274205"
"Algebraic K-groups of number fields and the Hain-MacPherson trilogarithm /"		"by Jun Yang."	"Yang, Jun,1962-"	"Ph. D."	"University of Washington"	"1991"	"920313s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 76 leaves "			"25473874"
"A personal tour of the Jacobian conjecture /"		"by William J.L. Adams."	"Adams, William J. L."	"M.S."	"University of Washington"	"1997"	"980120s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 40 leaves "			"38228470"
"Torsion in the homology of the general linear group for a ring of algebraic integers /"		"by S. Prashanth Adhikari."	"Adhikari, S. Prashanth,1966-"	"Ph. D."	"University of Washington"	"1997"	"980120s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 121 leaves "		"http://hdl.handle.net/1773/5770"	"38227789"
"Talking about triangles /"		"Teresa M. Anderson."	"Anderson, Teresa M."	"M.S."	"University of Washington"	"2002"	"030227s2002\\\\xx\a\\\\\m\\\\000\0\eng\d"	"iii, 58 leaves :"			"51759401"
"Approximation properties of subdivision surfaces /"		"Greg Arden."	"Arden, Greg."	"Ph. D."	"University of Washington"	"2001"	"011015s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 139 leaves :"		"http://hdl.handle.net/1773/5765;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013924"	"48151520"
"Probability and semilinear partial differential equations /"		"by Siva Athreya."	"Athreya, Siva,1971-"	"Ph. D."	"University of Washington"	"1998"	"990506s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 72 pages :"		"http://hdl.handle.net/1773/5799;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907875"	"41317986"
"An interior point approach to constrained nonparametric mixture models /"		"Yeongcheon Baek."	"Baek, Yeongcheon."	"Ph. D."	"University of Washington"	"2006"	"070514s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 199 pages :"		"http://hdl.handle.net/1773/5753;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241876"	"126873870"
"Tiling groups for cohomology of Grassmannians /"		"Michael Bakkemo."	"Bakkemo, Michael."	"M.S."	"University of Washington"	"2004"	"050215s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 21 leaves :"			"57667009"
"Astral configurations /"		"Leah Wrenn Berman."	"Berman, Leah Wrenn."	"Ph. D."	"University of Washington"	"2002"	"021112s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 89 leaves :"		"http://hdl.handle.net/1773/5758"	"50991448"
"Strichartz estimates for wave equations with coefficients of Sobolev regularity /"		"Matthew D. Blair."	"Blair, Matthew D."	"Ph. D."	"University of Washington"	"2005"	"051109s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 89 leaves "		"http://hdl.handle.net/1773/5745;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178130"	"62247562"
"The one-dimensional inverse problem of reflection seismology on a viscoacoustic medium /"		"Kirk Blazek."	"Blazek, Kirk."	"Ph. D."	"University of Washington"	"2006"	"070306s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 89 pages :"		"http://hdl.handle.net/1773/5725;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230732"	"85774747"
"Time and frequency domain scattering for the one-dimensional wave equation /"		"Brian L. Browning."	"Browning, Brian L."	"Ph. D."	"University of Washington"	"1999"	"991214s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 141 pages "		"http://hdl.handle.net/1773/5788;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936371"	"43001609"
