245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Washington Irvings einfluss auf Wilhelm Hauff"	"eine quellenstudie."		"Plath, O. E.(Otto Emil),1885-1940."				"960806s1912\\\\xx\a\\\\\m\\\\000\0\ger\d"	"33 leaves"			"35198116"
"The Menaechmi of Albrecht von Eyb"		"a translation, and comparison with the Menaechmi of Plautus, F.E. Farnham."	"Plautus, Titus Maccius."				"960911s1916\\\\xx\\\\\\\bm\\\000\0\eng\d"	"66 leaves"	"Eyb, Albrecht von.;Farnham, Frances Elva."		"35519647"
"Das verhaeltnis zwischen Goethe und seiner frau."			"Prins, Johan Willem."				"960904s1917\\\\xx\\\\\\\bm\\\000\0\ger\d"	"37 leaves"			"35362498"
"The references to the Germanic tribes in Latin prose ..."			"Raven, Frithjof Andersen,1907-1966."	"M.A."	"University of Washington"		"890710s1939\\\\xx\\\\\\\bm\\\000\0\eng\d"	"201 leaves"			"19985325"
"A concise Old Saxon grammar ..."			"Reed, Carroll Edward."	"M.A."	"University of Washington"		"890622s1937\\\\xx\\\\\\\bm\\\000\0\eng\d"	"133 leaves"			"19911487"
"Einige dichter aus deutschem volkstum und ihre stellung zum Christentum ..."			"Reese, Albert William."	"M.A."	"University of Washington"		"890609s1936\\\\xx\\\\\\\bm\\\000\0\ger\d"	"80 leaves"			"19839152"
"The humor of Wilhelm Busch ..."			"Reuss, Curt Woldemar."	"M.A."	"University of Washington"		"890802s1941\\\\xx\\\\\\\bm\\\000\0\eng\d"	"109 leaves"			"20112947"
"Wolfgang Borchert:"	"between hope and despair."		"Roberson, Wanda Gae."	"M.A."	"University of Washington"		"890609s1961\\\\xx\\\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19839156"
"Ludwig Thoma als dichter des Süddeutschen bauerntums"	"ein Beitrag zur Geschichte des Späteren naturalismus ..."		"Rotter, Catherine."	"M.A."	"University of Washington"		"890607s1939\\\\xx\\\\\\\bm\\\000\0\ger\d"	"47 leaves"			"19827139"
"Die dichterischen Gestaltungen der heidnischen und christlichen Frau im Werk Eichendorffs."			"Sauter Bailliet, Theresia,1932-"	"Ph. D."	"University of Washington"		"890510s1969\\\\xx\\\\\\\bm\\\000\0\ger\d"	"330 leaves"			"19688048"
"Der genealogische Roman: eine neue Gattung"	"eine vergleichende Studie ..."		"Schertel, Max."	"M.A."	"University of Washington"		"890710s1929\\\\xx\\\\\\\bm\\\000\0\ger\d"	"66 [1] leaf"			"19984061"
"Thomas Mann und der genealogische Roman ..."			"Schertel, Max."	"Ph. D."	"University of Washington"		"890710s1938\\\\xx\\\\\\\bm\\\000\0\ger\d"	"ii, 59 leaves, 1 leaf"			"19984291"
"Kellers sozial-politische Weltanschauung, ihre Hintergründe, Entstehung und Auswirkung ..."			"Schlomer, Harm Henry."	"M.A."	"University of Washington"		"890819s1935\\\\xx\\\\\\\bm\\\000\0\ger\d"	"65 leaves"			"20223036"
"Arthur Schnitzler und die Psychologie seiner Zeit :"	"unter besonderer Berücksichtigung der Philosophie Friedrich Nietzsches /"	"Gerd Klaus Schneider."	"Schneider, Gerd Klaus,1931-"	"Ph. D."	"University of Washington"	"1968"	"130724s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"2 volumes (388 leaves)"			"853625199"
"Die Einheit von Anschauung und Angeschautem in Goethes Wissenschaft."			"Schorrig, Eberhard Wolfgang,1915-"	"Ph. D."	"University of Washington"		"890610s1965\\\\xx\a\\\\\bm\\\000\0\ger\d"	"170 leaves"			"19844536"
"Aspekte des übernatürlichen in den Fastnachtspielen des Hans Sachs."			"Schulz, Wolf-Dieter,1933-"	"Ph. D."	"University of Washington"		"890711s1965\\\\xx\\\\\\\bm\\\000\0\ger\d"	"250 leaves"			"19990827"
"Rationalism and irrationalism in Lichtenberg as seen in his attitude toward national and racial problems ..."			"Schwarz, Egon,1922-2017."	"Ph. D."	"University of Washington"		"890711s1954\\\\xx\\\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19990600"
"The usage of the subjunctive mood in the novels of modern German authors ..."			"Seivers, Dorothy Ann."	"M.A."	"University of Washington"		"901128s1954\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61 leaves"			"22751256"
"Individuum und Staat"	"das Bild des Soldaten in Plieviers Romantrilogie."		"Sevin, Dieter."	"Ph. D."	"University of Washington"		"890605s1967\\\\xx\\\\\\\bm\\\000\0\ger\d"	"216 leaves"			"19817839"
"The German influence on Oehlenschläger ..."			"Snekvik, Marie."	"M.A."	"University of Washington"		"890612s1938\\\\xx\\\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19851808"
"Die altbuddhistische tradition in Ceylon und ihre heutige praxis (Primitive Buddhist tradition as interpreted in Ceylon) ..."			"Sobcheck, Robert."	"M.A."	"University of Washington"		"890607s1931\\\\xx\\\\\\\bm\\\000\0\ger\d"	"59 leaves"			"19827902"
"The political aspect in the dramatic works of Bertolt Brecht."			"Sorensen, Otto Maurice,1927-"	"Ph. D."	"University of Washington"		"890517s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"363 leaves"			"19718472"
"Theodor Fontane"	"Weltbild und Träger seines Gesellschaftsromans."		"Spier, Hedwig,1905-"	"Ph. D."	"University of Washington"		"890510s1967\\\\xx\\\\\\\bm\\\000\0bger\d"	"170 leaves"			"19687927"
"Goethe's views of education as revealed in ""Wilhelm Meister."""			"Steinke, Martin William."				"960802s1910\\\\xx\\\\\\\m\\\\000\0\eng\d"	"60 leaves"			"35182777"
"Relations between Goethe and Frau von Stein."			"Stork, Sophie Wilhelmine Louise."				"960904s1917\\\\xx\\\\\\\bm\\\000\0\eng\d"	"165 leaves"			"35363573"
"Food, air, and ground"	"a study of basic symbols in Franz Kafka's short stories."		"Struc, Roman."	"Ph. D."	"University of Washington"		"890601s1962\\\\xx\\\\\\\bm\\\000\0\eng\d"	"235 leaves"		"http://hdl.handle.net/1773/9948;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6303142"	"19794421"
"Ibsen and Sudermann"	"a study."		"Stuen, Ole Johnsen."				"960812s1913\\\\xx\\\\\\\m\\\\000\0\eng\d"	"47 leaves"			"35228547"
"Die bedeutung Rodins für Rilke dargelegt an einem stilvergleich zwischen Studenbuch I und Neue Gedichte."			"Suter, Tabitha."	"M.A."	"University of Washington"		"901114s1957\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80. [3] leaves"			"22691897"
"Raabes Entwicklungsprogram zu hohem Menschentum mit besonderer Rücksicht auf das Amerikanische Abenteurerleben in einigen seiner Meisterwerke."			"Terzieff, Ottilie Osterloh."				"961025s1926\\\\xx\\\\\\\bm\\\000\0\ger\d"	"39 leaves"			"35794802"
"Klopstock's influence on Ewald's autobiography ..."			"Ulvestad, Bjarne."	"M.A."	"University of Washington"		"890711s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19990501"
"A study of the strong verb in modern West Frisian ..."			"Van Tuyl, Anton Marie."	"M.A."	"University of Washington"		"890719s1948\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iii, 48 leaves"			"20030070"
"Die Widerspiegelung herderscher Gedanken im Werk Friedrich Schlegels."			"Von Schmidt, Wolff A."	"Ph. D."	"University of Washington"		"890511s1968\\\\xx\\\\\\\bm\\\000\0\eng\d"	"236 leaves"			"19691530"
"The phonology of the Swiss German dialect of Zurich ..."			"Weidlich, Mary Frances."	"M.A."	"University of Washington"		"890725s1948\\\\xx\\\\\\\bm\\\000\0\eng\d"	"30 leaves"			"20063751"
"The philosophical and historical background of Friedrich Schiller's aesthetics of living form /"		"by Leonard Paul Wessell, Jr."	"Wessell, Leonard P.,1939-"	"Ph. D."	"University of Washington"		"800617s1967\\\\wau\\\\\\bm\\\000\0\eng\d"	"157 ł. "			"6431529"
